罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無
窃盗,車上ねらい,世田谷,三軒茶屋交番,131121,東京都,世田谷区,太子堂４丁目,2021/12/10,13,道路上,その他,施錠せず,なし
窃盗,車上ねらい,世田谷,上馬交番,131121,東京都,世田谷区,上馬３丁目,2021/2/9,19,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,なし
窃盗,車上ねらい,世田谷,上馬交番,131121,東京都,世田谷区,駒沢２丁目,2021/1/30,7,道路上,その他,施錠せず,あり
窃盗,車上ねらい,世田谷,松ケ丘交番,131121,東京都,世田谷区,桜３丁目,2021/1/27,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,世田谷,桜丘交番,131121,東京都,世田谷区,桜３丁目,2021/8/2,17,道路上,その他,施錠せず,なし
窃盗,車上ねらい,世田谷,若林交番,131121,東京都,世田谷区,若林１丁目,2021/1/17,15,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,北沢,下北沢交番,131121,東京都,世田谷区,北沢２丁目,2021/3/24,4,道路上,その他,施錠せず,なし
窃盗,車上ねらい,北沢,下北沢交番,131121,東京都,世田谷区,北沢４丁目,2021/11/2,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,北沢,下北沢交番,131121,東京都,世田谷区,北沢４丁目,2021/12/20,8,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,北沢,宮前橋交番,131121,東京都,世田谷区,梅丘１丁目,2021/12/6,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,北沢,宮前橋交番,131121,東京都,世田谷区,梅丘１丁目,2021/12/7,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,北沢,宮前橋交番,131121,東京都,世田谷区,松原６丁目,2021/7/15,16,道路上,その他,施錠せず,あり
窃盗,車上ねらい,北沢,明大前駅前交番,131121,東京都,世田谷区,松原５丁目,2021/4/17,11,道路上,その他,施錠せず,なし
窃盗,車上ねらい,北沢,淡島通交番,131121,東京都,世田谷区,代沢２丁目,2021/11/6,9,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,北沢,羽根木交番,131121,東京都,世田谷区,代田４丁目,2021/12/9,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,北沢,赤松交番,131121,東京都,世田谷区,豪徳寺１丁目,2021/12/9,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,玉川,上野毛交番,131121,東京都,世田谷区,上野毛１丁目,2021/1/8,9,道路上,その他,施錠せず,あり
窃盗,車上ねらい,玉川,上野毛交番,131121,東京都,世田谷区,上野毛２丁目,2021/5/18,12,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,玉川,上野毛交番,131121,東京都,世田谷区,中町１丁目,2021/2/20,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,玉川,上野毛交番,131121,東京都,世田谷区,中町３丁目,2021/10/13,17,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,玉川,九品仏交番,131121,東京都,世田谷区,等々力５丁目,2021/6/1,17,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,玉川,二子玉川交番,131121,東京都,世田谷区,上野毛２丁目,2021/2/22,16,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,玉川,二子玉川交番,131121,東京都,世田谷区,玉川２丁目,2021/1/20,16,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,玉川,二子玉川交番,131121,東京都,世田谷区,玉川３丁目,2021/3/2,0,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,玉川,二子玉川交番,131121,東京都,世田谷区,玉川３丁目,2021/8/21,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,玉川,二子玉川交番,131121,東京都,世田谷区,玉川３丁目,2021/9/9,0,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,玉川,二子玉川交番,131121,東京都,世田谷区,玉川３丁目,2021/9/19,20,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,玉川,尾山台駅前交番,131121,東京都,世田谷区,上野毛２丁目,2021/1/4,17,その他,その他,施錠せず,あり
窃盗,車上ねらい,玉川,尾山台駅前交番,131121,東京都,世田谷区,等々力２丁目,2021/3/24,16,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,あり
窃盗,車上ねらい,玉川,尾山台駅前交番,131121,東京都,世田谷区,等々力２丁目,2021/4/25,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,玉川,尾山台駅前交番,131121,東京都,世田谷区,等々力３丁目,2021/3/22,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,玉川,尾山台駅前交番,131121,東京都,世田谷区,等々力８丁目,2021/10/23,18,道路上,その他,施錠せず,なし
窃盗,車上ねらい,玉川,尾山台駐在所,131121,東京都,世田谷区,玉堤１丁目,2021/9/9,13,その他,その他,施錠せず,あり
窃盗,車上ねらい,玉川,深沢交番,131121,東京都,世田谷区,深沢１丁目,2021/4/12,18,一戸建住宅,その他,施錠せず,なし
窃盗,車上ねらい,玉川,瀬田交番,131121,東京都,世田谷区,瀬田３丁目,2021/2/2,18,道路上,その他,施錠せず,あり
窃盗,車上ねらい,玉川,瀬田交番,131121,東京都,世田谷区,玉川台１丁目,2021/4/24,6,道路上,その他,施錠せず,なし
窃盗,車上ねらい,玉川,用賀交番,131121,東京都,世田谷区,用賀２丁目,2021/3/25,16,道路上,その他,施錠した,なし
窃盗,車上ねらい,玉川,用賀交番,131121,東京都,世田谷区,用賀２丁目,2021/3/27,19,道路上,その他,施錠せず,あり
窃盗,車上ねらい,玉川,用賀交番,131121,東京都,世田谷区,用賀３丁目,2021/3/25,15,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,玉川,用賀交番,131121,東京都,世田谷区,用賀４丁目,2021/1/7,20,道路上,その他,施錠せず,あり
窃盗,車上ねらい,玉川,等々力不動前駐在所,131121,東京都,世田谷区,野毛１丁目,2021/10/3,15,その他,その他,施錠せず,あり
窃盗,車上ねらい,玉川,馬事公苑前駐在所,131121,東京都,世田谷区,上用賀４丁目,2021/3/30,9,道路上,その他,施錠せず,あり
窃盗,車上ねらい,成城,上北沢駅前交番,131121,東京都,世田谷区,上北沢１丁目,2021/10/7,19,道路上,その他,施錠せず,あり
窃盗,車上ねらい,成城,北烏山駐在所,131121,東京都,世田谷区,北烏山７丁目,2021/12/20,21,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,成城,千歳台交番,131121,東京都,世田谷区,粕谷１丁目,2021/4/25,20,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,成城,千歳台交番,131121,東京都,世田谷区,粕谷１丁目,2021/4/26,15,その他,その他,施錠せず,なし
窃盗,車上ねらい,成城,千歳船橋駅前交番,131121,東京都,世田谷区,船橋５丁目,2021/10/6,23,その他,その他,施錠せず,あり
窃盗,車上ねらい,成城,喜多見駅前交番,131121,東京都,世田谷区,喜多見７丁目,2021/11/11,17,その他,その他,施錠した,なし
窃盗,車上ねらい,成城,喜多見駅前交番,131121,東京都,世田谷区,喜多見９丁目,2021/2/14,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,成城,喜多見駐在所,131121,東京都,世田谷区,宇奈根２丁目,2021/2/25,23,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,成城,大蔵二丁目交番,131121,東京都,世田谷区,大蔵４丁目,2021/1/13,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,成城,大蔵二丁目交番,131121,東京都,世田谷区,大蔵４丁目,2021/2/5,15,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,成城,大蔵二丁目交番,131121,東京都,世田谷区,大蔵４丁目,2021/3/1,15,その他,その他,施錠せず,あり
窃盗,車上ねらい,成城,大蔵二丁目交番,131121,東京都,世田谷区,大蔵４丁目,2021/3/19,16,その他,その他,施錠せず,あり
窃盗,車上ねらい,成城,岡本駐在所,131121,東京都,世田谷区,岡本１丁目,2021/7/18,17,４階建て以上共同住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,成城,岡本駐在所,131121,東京都,世田谷区,岡本１丁目,2021/12/4,12,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,成城,岡本駐在所,131121,東京都,世田谷区,砧公園,2021/6/28,13,その他,その他,施錠せず,あり
窃盗,車上ねらい,成城,成城交番,131121,東京都,世田谷区,成城２丁目,2021/4/4,9,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,成城,烏山交番,131121,東京都,世田谷区,南烏山５丁目,2021/11/19,14,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,成城,烏山交番,131121,東京都,世田谷区,南烏山５丁目,2021/11/20,10,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,成城,烏山交番,131121,東京都,世田谷区,南烏山６丁目,2021/1/14,12,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,成城,烏山交番,131121,東京都,世田谷区,南烏山６丁目,2021/4/1,18,道路上,その他,施錠せず,なし
窃盗,車上ねらい,成城,烏山交番,131121,東京都,世田谷区,南烏山６丁目,2021/12/4,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,成城,祖師谷大蔵交番,131121,東京都,世田谷区,祖師谷１丁目,2021/8/19,18,その他,その他,施錠せず,あり
窃盗,車上ねらい,成城,祖師谷大蔵交番,131121,東京都,世田谷区,祖師谷１丁目,2021/12/9,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,成城,祖師谷大蔵交番,131121,東京都,世田谷区,祖師谷３丁目,2021/12/9,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,成城,船橋交番,131121,東京都,世田谷区,船橋７丁目,2021/6/4,22,その他,その他,施錠せず,あり
窃盗,車上ねらい,目黒,中目黒駅前交番,131105,東京都,目黒区,中目黒３丁目,2021/5/23,17,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,目黒,中目黒駅前交番,131105,東京都,目黒区,中目黒３丁目,2021/5/23,18,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,目黒,大橋交番,131105,東京都,目黒区,大橋２丁目,2021/6/20,20,道路上,その他,施錠せず,あり
窃盗,車上ねらい,目黒,宿山交番,131105,東京都,目黒区,上目黒２丁目,2021/8/22,12,道路上,その他,施錠せず,なし
窃盗,車上ねらい,目黒,宿山交番,131105,東京都,目黒区,東山１丁目,2021/8/7,2,道路上,その他,施錠せず,あり
窃盗,車上ねらい,目黒,宿山交番,131105,東京都,目黒区,東山１丁目,2021/10/29,10,道路上,その他,施錠せず,なし
窃盗,車上ねらい,目黒,油面交番,131105,東京都,目黒区,中目黒４丁目,2021/2/17,0,道路上,その他,施錠せず,なし
窃盗,車上ねらい,目黒,祐天寺駅前交番,131105,東京都,目黒区,五本木２丁目,2021/10/3,19,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,碑文谷,中根交番,131105,東京都,目黒区,中根１丁目,2021/10/21,15,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,碑文谷,中根交番,131105,東京都,目黒区,中根１丁目,2021/11/6,10,道路上,その他,施錠せず,なし
窃盗,車上ねらい,碑文谷,原町交番,131105,東京都,目黒区,洗足１丁目,2021/7/19,11,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,碑文谷,学芸大学駅前交番,131105,東京都,目黒区,五本木３丁目,2021/1/31,10,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,碑文谷,学芸大学駅前交番,131105,東京都,目黒区,鷹番２丁目,2021/2/28,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,碑文谷,本町二丁目交番,131105,東京都,目黒区,目黒本町１丁目,2021/10/5,15,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,碑文谷,本町二丁目交番,131105,東京都,目黒区,目黒本町３丁目,2021/2/12,20,道路上,その他,施錠せず,なし
窃盗,車上ねらい,碑文谷,本町六丁目交番,131105,東京都,目黒区,碑文谷１丁目,2021/5/26,18,道路上,その他,施錠せず,あり
窃盗,車上ねらい,碑文谷,自由が丘交番,131105,東京都,目黒区,自由が丘３丁目,2021/3/29,11,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,碑文谷,自由が丘交番,131105,東京都,目黒区,緑が丘２丁目,2021/6/11,8,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,碑文谷,都立大学駅前交番,131105,東京都,目黒区,中根１丁目,2021/3/24,16,道路上,その他,施錠せず,あり
窃盗,車上ねらい,碑文谷,都立大学駅前交番,131105,東京都,目黒区,中根１丁目,2021/7/28,7,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,渋谷,宇田川交番,131130,東京都,渋谷区,宇田川町,2021/2/16,18,道路上,その他,施錠せず,あり
窃盗,車上ねらい,渋谷,宇田川交番,131130,東京都,渋谷区,宇田川町,2021/6/25,6,道路上,その他,施錠せず,なし
窃盗,車上ねらい,渋谷,広尾五丁目交番,131130,東京都,渋谷区,広尾５丁目,2021/6/11,9,４階建て以上共同住宅,その他,施錠せず,あり
窃盗,車上ねらい,渋谷,渋谷駅前交番,131130,東京都,渋谷区,渋谷１丁目,2021/1/31,13,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,渋谷,道玄坂上交番,131130,東京都,渋谷区,神泉町,2021/10/20,7,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,渋谷,道玄坂上交番,131130,東京都,渋谷区,道玄坂２丁目,2021/3/7,20,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,渋谷,道玄坂上交番,131130,東京都,渋谷区,円山町,2021/4/17,0,道路上,その他,施錠せず,あり
窃盗,車上ねらい,渋谷,鉢山交番,131130,東京都,渋谷区,南平台町,2021/9/30,0,４階建て以上共同住宅,その他,施錠せず,あり
窃盗,車上ねらい,原宿,代々木二丁目交番,131130,東京都,渋谷区,代々木２丁目,2021/2/21,9,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,原宿,代々木二丁目交番,131130,東京都,渋谷区,代々木２丁目,2021/3/11,8,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,原宿,代々木二丁目交番,131130,東京都,渋谷区,代々木２丁目,2021/3/18,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,原宿,代々木駅前交番,131130,東京都,渋谷区,代々木１丁目,2021/3/27,9,道路上,その他,施錠せず,あり
