罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,現金以外の主な被害品
窃盗,部品ねらい,府中,中河原交番,132063,東京都,府中市,四谷５丁目,2019-08-01,08,駐車（輪）場,その他
窃盗,部品ねらい,府中,是政交番,132063,東京都,府中市,是政１丁目,2019-02-16,13,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,府中,是政交番,132063,東京都,府中市,是政５丁目,2019-04-22,20,４階建て以上共同住宅,タイヤ・ホイール
窃盗,部品ねらい,府中,第五中学校前交番,132063,東京都,府中市,天神町２丁目,2019-06-29,00,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,府中,日鋼町交番,132063,東京都,府中市,日鋼町,2019-02-20,19,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,府中,白糸台交番,132063,東京都,府中市,押立町１丁目,2019-03-19,18,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,府中,白糸台交番,132063,東京都,府中市,白糸台４丁目,2019-09-02,09,駐車（輪）場,その他
窃盗,部品ねらい,府中,大国魂交番,132063,東京都,府中市,寿町１丁目,2019-05-20,09,駐車（輪）場,その他
窃盗,部品ねらい,府中,大国魂交番,132063,東京都,府中市,八幡町１丁目,2019-11-30,14,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,府中,大国魂交番,132063,東京都,府中市,府中町２丁目,2019-02-18,21,その他,ナンバープレート
窃盗,部品ねらい,府中,大国魂交番,132063,東京都,府中市,宮西町４丁目,2019-08-04,19,４階建て以上共同住宅,その他
窃盗,部品ねらい,府中,大国魂交番,132063,東京都,府中市,宮町１丁目,2019-09-21,19,駐車（輪）場,その他
窃盗,部品ねらい,府中,武蔵台交番,132063,東京都,府中市,武蔵台２丁目,2019-02-17,23,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,小金井,国分寺駅北口交番,132144,東京都,国分寺市,東恋ヶ窪２丁目,2019-05-25,07,一戸建住宅,ナンバープレート
窃盗,部品ねらい,小金井,東小金井駅前交番,132101,東京都,小金井市,梶野町５丁目,2019-05-11,17,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,小金井,東小金井駅前交番,132101,東京都,小金井市,梶野町５丁目,2019-08-09,13,駐車（輪）場,その他
窃盗,部品ねらい,小金井,東小金井駅前交番,132101,東京都,小金井市,東町４丁目,2019-03-24,09,駐車（輪）場,その他
窃盗,部品ねらい,小金井,小金井公園前交番,132101,東京都,小金井市,関野町１丁目,2019-02-21,22,駐車（輪）場,その他
窃盗,部品ねらい,小金井,新小金井交番,132101,東京都,小金井市,東町２丁目,2019-12-19,01,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,小金井,新小金井交番,132101,東京都,小金井市,東町４丁目,2019-11-02,20,一戸建住宅,その他
窃盗,部品ねらい,小金井,本多交番,132101,東京都,小金井市,貫井北町３丁目,2019-02-07,22,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,小金井,国分寺駅南口交番,132144,東京都,国分寺市,南町２丁目,2019-05-26,13,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,小金井,西国分寺駅前交番,132144,東京都,国分寺市,泉町３丁目,2019-04-05,14,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,小金井,西国分寺駅前交番,132144,東京都,国分寺市,泉町３丁目,2019-05-10,13,道路上,その他
窃盗,部品ねらい,小金井,西国分寺駅前交番,132144,東京都,国分寺市,西恋ヶ窪２丁目,2019-03-28,09,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,小金井,西国分寺駅前交番,132144,東京都,国分寺市,西恋ヶ窪２丁目,2019-04-04,07,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,田無,田無駅前交番,132292,東京都,西東京市,芝久保町１丁目,2019-02-16,13,駐車（輪）場,その他
窃盗,部品ねらい,田無,田無駅前交番,132292,東京都,西東京市,芝久保町１丁目,2019-03-19,13,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,田無,田無駅前交番,132292,東京都,西東京市,芝久保町１丁目,2019-08-13,19,駐車（輪）場,その他
窃盗,部品ねらい,田無,田無駅前交番,132292,東京都,西東京市,芝久保町１丁目,2019-12-24,14,駐車（輪）場,その他
窃盗,部品ねらい,田無,北原町交番,132292,東京都,西東京市,田無町５丁目,2019-10-18,16,駐車（輪）場,その他
窃盗,部品ねらい,田無,柳沢駅前交番,132292,東京都,西東京市,保谷町５丁目,2019-03-18,17,一戸建住宅,その他
窃盗,部品ねらい,田無,柳沢駅前交番,132292,東京都,西東京市,保谷町５丁目,2019-06-04,20,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,田無,坂下交番,132292,東京都,西東京市,柳沢３丁目,2019-09-29,18,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,田無,ひばりが丘団地交番,132225,東京都,東久留米市,南沢５丁目,2019-03-26,15,駐車（輪）場,その他
窃盗,部品ねらい,田無,保谷駅前交番,132292,東京都,西東京市,東町２丁目,2019-04-07,15,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,田無,保谷新町交番,132292,東京都,西東京市,新町６丁目,2019-03-20,21,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,田無,野火止交番,132225,東京都,東久留米市,幸町５丁目,2019-01-29,19,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,田無,野火止交番,132225,東京都,東久留米市,野火止３丁目,2019-02-24,17,４階建て以上共同住宅,その他
窃盗,部品ねらい,田無,野火止交番,132225,東京都,東久留米市,野火止３丁目,2019-11-06,01,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,田無,南沢交番,132225,東京都,東久留米市,幸町１丁目,2019-07-02,17,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,田無,前沢交番,132225,東京都,東久留米市,八幡町２丁目,2018-11-01,不明,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,田無,ひばりが丘駅前交番,132292,東京都,西東京市,ひばりが丘１丁目,2019-07-14,03,一戸建住宅,ナンバープレート
窃盗,部品ねらい,田無,下里駐在所,132225,東京都,東久留米市,下里４丁目,2019-02-08,20,４階建て以上共同住宅,その他
窃盗,部品ねらい,田無,東久留米駅前交番,132225,東京都,東久留米市,東本町,2019-09-02,21,駐車（輪）場,その他
窃盗,部品ねらい,田無,東久留米駅前交番,132225,東京都,東久留米市,本町１丁目,2019-11-17,10,駐車（輪）場,その他
窃盗,部品ねらい,東村山,東村山駅前交番,132136,東京都,東村山市,本町１丁目,2019-02-10,不明,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,東村山,東村山駅前交番,132136,東京都,東村山市,本町１丁目,2019-03-27,02,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,東村山,八坂交番,132136,東京都,東村山市,栄町３丁目,2019-04-14,21,４階建て以上共同住宅,その他
窃盗,部品ねらい,東村山,八坂交番,132136,東京都,東村山市,富士見町１丁目,2019-04-30,20,４階建て以上共同住宅,その他
窃盗,部品ねらい,東村山,八坂交番,132136,東京都,東村山市,富士見町３丁目,2019-05-22,13,一戸建住宅,その他
窃盗,部品ねらい,東村山,久米川駅前交番,132136,東京都,東村山市,萩山町３丁目,2019-12-10,11,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,東村山,久米川駅前交番,132136,東京都,東村山市,本町４丁目,2019-01-16,18,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,東村山,久米川駅前交番,132136,東京都,東村山市,本町４丁目,2019-12-07,14,４階建て以上共同住宅,その他
窃盗,部品ねらい,東村山,清瀬駅前交番,132217,東京都,清瀬市,元町２丁目,2019-05-19,22,一戸建住宅,その他
窃盗,部品ねらい,東村山,廻田駐在所,132136,東京都,東村山市,多摩湖町３丁目,2019-04-29,13,駐車（輪）場,その他
窃盗,部品ねらい,東村山,廻田駐在所,132136,東京都,東村山市,富士見町４丁目,2019-04-04,21,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,東村山,久米川駐在所,132136,東京都,東村山市,久米川町２丁目,2019-06-27,17,その他,その他
窃盗,部品ねらい,東村山,秋津三丁目交番,132136,東京都,東村山市,秋津町３丁目,2019-08-03,06,駐車（輪）場,その他
窃盗,部品ねらい,東村山,中里駐在所,132217,東京都,清瀬市,中里４丁目,2019-08-26,23,その他,その他
窃盗,部品ねらい,東村山,秋津駅前交番,132136,東京都,東村山市,秋津町５丁目,2019-07-25,18,駐車（輪）場,その他
窃盗,部品ねらい,東村山,旭が丘交番,132217,東京都,清瀬市,下宿３丁目,2019-01-11,10,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,東村山,萩山駐在所,132136,東京都,東村山市,萩山町２丁目,2019-02-12,17,一戸建住宅,その他
窃盗,部品ねらい,東村山,下清戸駐在所,132217,東京都,清瀬市,下清戸２丁目,2019-10-12,11,４階建て以上共同住宅,タイヤ・ホイール
窃盗,部品ねらい,東村山,青葉駐在所,132136,東京都,東村山市,青葉町１丁目,2019-07-28,01,その他,タイヤ・ホイール
窃盗,部品ねらい,東村山,青葉駐在所,132136,東京都,東村山市,青葉町２丁目,2019-08-12,08,一戸建住宅,タイヤ・ホイール
窃盗,部品ねらい,武蔵野,吉祥寺駅西口交番,132039,東京都,武蔵野市,御殿山１丁目,2019-09-13,18,駐車（輪）場,その他
窃盗,部品ねらい,武蔵野,三鷹駅北口交番,132039,東京都,武蔵野市,中町１丁目,2019-12-27,08,駐車（輪）場,その他
窃盗,部品ねらい,武蔵野,関前駐在所,132039,東京都,武蔵野市,関前２丁目,2019-10-21,02,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,武蔵野,関前駐在所,132039,東京都,武蔵野市,関前４丁目,2019-12-09,19,４階建て以上共同住宅,その他
窃盗,部品ねらい,武蔵野,関前駐在所,132039,東京都,武蔵野市,関前５丁目,2019-07-10,19,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,武蔵野,武蔵境駅南口交番,132039,東京都,武蔵野市,境南町１丁目,2019-07-23,07,駐車（輪）場,その他
窃盗,部品ねらい,武蔵野,武蔵境駅南口交番,132039,東京都,武蔵野市,境２丁目,2019-01-16,19,駐車（輪）場,その他
窃盗,部品ねらい,武蔵野,武蔵境駅南口交番,132039,東京都,武蔵野市,境２丁目,2019-10-17,04,駐車（輪）場,その他
窃盗,部品ねらい,武蔵野,緑町交番,132039,東京都,武蔵野市,中町３丁目,2019-06-13,06,４階建て以上共同住宅,その他
窃盗,部品ねらい,武蔵野,緑町交番,132039,東京都,武蔵野市,西久保３丁目,2019-03-30,18,４階建て以上共同住宅,その他
窃盗,部品ねらい,三鷹,三鷹駅前交番,132047,東京都,三鷹市,下連雀３丁目,2019-03-01,14,４階建て以上共同住宅,その他
窃盗,部品ねらい,三鷹,三鷹駅前交番,132047,東京都,三鷹市,下連雀３丁目,2019-08-28,16,道路上,その他
窃盗,部品ねらい,三鷹,狐久保交番,132047,東京都,三鷹市,下連雀４丁目,2019-02-24,18,道路上,ナンバープレート
窃盗,部品ねらい,三鷹,狐久保交番,132047,東京都,三鷹市,下連雀５丁目,2019-04-02,17,４階建て以上共同住宅,その他
窃盗,部品ねらい,三鷹,狐久保交番,132047,東京都,三鷹市,下連雀９丁目,2019-07-04,09,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,三鷹,大沢交番,132047,東京都,三鷹市,大沢３丁目,2016-04-10,10,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,三鷹,大沢交番,132047,東京都,三鷹市,大沢３丁目,2019-05-31,23,道路上,その他
窃盗,部品ねらい,三鷹,大沢交番,132047,東京都,三鷹市,深大寺２丁目,2019-04-05,11,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,三鷹,野崎交番,132047,東京都,三鷹市,野崎１丁目,2019-10-16,13,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,三鷹,新川交番,132047,東京都,三鷹市,新川６丁目,2018-12-15,17,その他の住宅（３階建て以下共同住宅等）,タイヤ・ホイール
窃盗,部品ねらい,三鷹,新川交番,132047,東京都,三鷹市,新川６丁目,2019-05-18,19,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,三鷹,新川交番,132047,東京都,三鷹市,新川６丁目,2019-11-20,08,その他,ナンバープレート
窃盗,部品ねらい,三鷹,新川交番,132047,東京都,三鷹市,牟礼５丁目,2019-04-04,20,一戸建住宅,その他
窃盗,部品ねらい,三鷹,中仙川交番,132047,東京都,三鷹市,新川２丁目,2019-05-16,01,その他,その他
窃盗,部品ねらい,三鷹,中仙川交番,132047,東京都,三鷹市,新川５丁目,2019-06-07,18,４階建て以上共同住宅,その他
窃盗,部品ねらい,三鷹,中原駐在所,132047,東京都,三鷹市,中原３丁目,2019-03-27,00,４階建て以上共同住宅,その他
