罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,施錠関係,現金被害の有無
窃盗,車上ねらい,尾久,尾竹橋交番,131181,東京都,荒川区,町屋６丁目,2018-03-25,18,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尾久,尾竹橋交番,131181,東京都,荒川区,町屋６丁目,2018-05-01,09,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尾久,尾竹橋交番,131181,東京都,荒川区,町屋６丁目,2018-10-27,20,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尾久,尾竹橋交番,131181,東京都,荒川区,町屋６丁目,2018-12-01,17,道路上,施錠せず,なし
窃盗,車上ねらい,尾久,尾竹橋交番,131181,東京都,荒川区,町屋６丁目,2018-12-08,13,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尾久,赤土交番,131181,東京都,荒川区,東尾久４丁目,2018-05-02,10,道路上,施錠せず,あり
窃盗,車上ねらい,尾久,西尾久交番,131181,東京都,荒川区,西尾久１丁目,2018-08-23,23,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,尾久,西尾久交番,131181,東京都,荒川区,西尾久２丁目,2018-08-20,20,道路上,施錠せず,なし
窃盗,車上ねらい,尾久,西尾久交番,131181,東京都,荒川区,西尾久２丁目,2018-12-26,18,道路上,施錠せず,あり
窃盗,車上ねらい,尾久,西尾久交番,131181,東京都,荒川区,西尾久４丁目,2018-05-05,10,道路上,施錠せず,あり
窃盗,車上ねらい,尾久,西尾久交番,131181,東京都,荒川区,東尾久５丁目,2018-09-28,20,道路上,施錠せず,なし
窃盗,車上ねらい,尾久,荒川遊園前交番,131181,東京都,荒川区,西尾久６丁目,2018-08-16,20,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尾久,荒川遊園前交番,131181,東京都,荒川区,西尾久８丁目,2018-03-23,14,道路上,施錠せず,あり
窃盗,車上ねらい,南千住,天王前交番,131181,東京都,荒川区,南千住６丁目,2018-04-12,23,道路上,施錠せず,なし
窃盗,車上ねらい,南千住,天王前交番,131181,東京都,荒川区,南千住６丁目,2018-04-22,08,道路上,施錠せず,あり
窃盗,車上ねらい,南千住,天王前交番,131181,東京都,荒川区,南千住６丁目,2018-09-27,18,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,南千住,天王前交番,131181,東京都,荒川区,南千住６丁目,2018-10-16,13,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,南千住,天王前交番,131181,東京都,荒川区,南千住７丁目,2018-06-17,19,４階建て以上共同住宅,施錠せず,なし
窃盗,車上ねらい,南千住,南千住一丁目交番,131181,東京都,荒川区,東日暮里１丁目,2018-05-24,16,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,南千住,南千住一丁目交番,131181,東京都,荒川区,東日暮里１丁目,2018-08-22,08,その他,施錠せず,あり
窃盗,車上ねらい,南千住,南千住一丁目交番,131181,東京都,荒川区,東日暮里１丁目,2018-08-27,06,４階建て以上共同住宅,施錠せず,あり
窃盗,車上ねらい,南千住,南千住一丁目交番,131181,東京都,荒川区,東日暮里１丁目,2018-10-18,09,道路上,施錠せず,あり
窃盗,車上ねらい,南千住,南千住一丁目交番,131181,東京都,荒川区,南千住１丁目,2018-04-22,15,道路上,施錠せず,あり
窃盗,車上ねらい,南千住,南千住一丁目交番,131181,東京都,荒川区,南千住１丁目,2018-08-23,09,道路上,施錠せず,あり
窃盗,車上ねらい,南千住,南千住一丁目交番,131181,東京都,荒川区,南千住１丁目,2018-09-15,17,道路上,施錠せず,なし
窃盗,車上ねらい,南千住,南千住一丁目交番,131181,東京都,荒川区,南千住５丁目,2018-04-21,03,道路上,施錠せず,あり
窃盗,車上ねらい,南千住,南千住駅東口交番,131181,東京都,荒川区,南千住４丁目,2018-02-08,10,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,南千住,南千住駅東口交番,131181,東京都,荒川区,南千住５丁目,2018-05-21,08,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,南千住,南千住駅東口交番,131181,東京都,荒川区,南千住５丁目,2018-09-04,01,道路上,施錠せず,あり
窃盗,車上ねらい,南千住,南千住駅東口交番,131181,東京都,荒川区,南千住５丁目,2018-10-16,15,道路上,施錠せず,なし
窃盗,車上ねらい,南千住,南千住駅東口交番,131181,東京都,荒川区,南千住７丁目,2018-04-11,11,４階建て以上共同住宅,施錠せず,なし
窃盗,車上ねらい,南千住,南千住駅東口交番,131181,東京都,荒川区,南千住７丁目,2018-04-14,17,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,荒川,三河島駅前交番,131181,東京都,荒川区,荒川３丁目,2018-03-24,14,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,荒川,三河島駅前交番,131181,東京都,荒川区,東日暮里３丁目,2018-01-24,13,その他,施錠せず,あり
窃盗,車上ねらい,荒川,三河島駅前交番,131181,東京都,荒川区,東日暮里３丁目,2018-04-01,10,その他,施錠せず,あり
窃盗,車上ねらい,荒川,三河島駅前交番,131181,東京都,荒川区,東日暮里３丁目,2018-04-05,15,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,荒川,三河島駅前交番,131181,東京都,荒川区,東日暮里３丁目,2018-04-11,10,道路上,施錠せず,なし
窃盗,車上ねらい,荒川,東日暮里交番,131181,東京都,荒川区,東日暮里１丁目,2018-02-28,12,道路上,施錠せず,あり
窃盗,車上ねらい,荒川,東日暮里交番,131181,東京都,荒川区,東日暮里１丁目,2018-07-13,13,その他,施錠せず,あり
窃盗,車上ねらい,荒川,東日暮里交番,131181,東京都,荒川区,東日暮里１丁目,2018-08-18,18,道路上,施錠せず,あり
窃盗,車上ねらい,荒川,町屋交番,131181,東京都,荒川区,町屋１丁目,2018-06-17,18,道路上,施錠せず,あり
窃盗,車上ねらい,荒川,荒川五丁目交番,131181,東京都,荒川区,荒川２丁目,2018-02-21,08,その他,施錠せず,あり
窃盗,車上ねらい,荒川,荒川五丁目交番,131181,東京都,荒川区,荒川２丁目,2018-04-09,13,道路上,施錠せず,あり
窃盗,車上ねらい,荒川,荒川五丁目交番,131181,東京都,荒川区,荒川６丁目,2018-04-03,10,道路上,施錠せず,あり
窃盗,車上ねらい,荒川,荒川五丁目交番,131181,東京都,荒川区,荒川７丁目,2018-04-08,13,道路上,施錠せず,なし
窃盗,車上ねらい,荒川,西日暮里六丁目交番,131181,東京都,荒川区,荒川５丁目,2018-05-05,13,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,荒川,西日暮里六丁目交番,131181,東京都,荒川区,西日暮里１丁目,2018-04-23,09,その他,施錠せず,なし
窃盗,車上ねらい,荒川,日暮里駅前交番,131181,東京都,荒川区,西日暮里２丁目,2018-05-07,11,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,荒川,日暮里駅前交番,131181,東京都,荒川区,西日暮里２丁目,2018-06-13,13,道路上,施錠せず,なし
窃盗,車上ねらい,荒川,日暮里駅前交番,131181,東京都,荒川区,東日暮里６丁目,2018-10-17,09,道路上,施錠せず,なし
窃盗,車上ねらい,荒川,西日暮里駅前交番,131181,東京都,荒川区,西日暮里４丁目,2018-07-29,11,道路上,施錠せず,あり
窃盗,車上ねらい,荒川,西日暮里駅前交番,131181,東京都,荒川区,西日暮里６丁目,2018-04-27,11,道路上,施錠せず,あり
窃盗,車上ねらい,千住,北千住駅西口交番,131211,東京都,足立区,千住３丁目,2018-04-30,14,道路上,施錠せず,あり
窃盗,車上ねらい,千住,千住四丁目交番,131211,東京都,足立区,千住４丁目,2018-03-25,22,その他,施錠せず,あり
窃盗,車上ねらい,千住,千住四丁目交番,131211,東京都,足立区,千住５丁目,2018-09-08,06,その他,施錠せず,あり
窃盗,車上ねらい,千住,千住四丁目交番,131211,東京都,足立区,千住大川町,2018-11-24,18,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,千住,千住四丁目交番,131211,東京都,足立区,千住柳町,2018-02-16,15,道路上,施錠せず,あり
窃盗,車上ねらい,千住,桜木町交番,131211,東京都,足立区,千住桜木１丁目,2018-11-20,17,道路上,施錠せず,あり
窃盗,車上ねらい,千住,緑町交番,131211,東京都,足立区,千住河原町,2018-04-01,13,その他,施錠せず,あり
窃盗,車上ねらい,千住,大橋交番,131211,東京都,足立区,千住河原町,2018-12-10,21,その他,施錠せず,あり
窃盗,車上ねらい,千住,北千住駅東口交番,131211,東京都,足立区,千住柳町,2018-03-07,00,道路上,施錠せず,あり
窃盗,車上ねらい,千住,北千住駅東口交番,131211,東京都,足立区,日ノ出町,2018-07-11,04,道路上,施錠せず,なし
窃盗,車上ねらい,西新井,梅田一丁目交番,131211,東京都,足立区,梅田１丁目,2018-11-25,11,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,西新井,梅田一丁目交番,131211,東京都,足立区,梅田２丁目,2018-10-28,19,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,梅田一丁目交番,131211,東京都,足立区,梅田２丁目,2018-11-14,20,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,梅田一丁目交番,131211,東京都,足立区,梅田２丁目,2018-12-05,22,道路上,施錠せず,あり
窃盗,車上ねらい,西新井,梅田一丁目交番,131211,東京都,足立区,梅田３丁目,2018-10-22,11,道路上,施錠せず,あり
窃盗,車上ねらい,西新井,梅田一丁目交番,131211,東京都,足立区,梅田８丁目,2018-06-11,19,４階建て以上共同住宅,施錠せず,あり
窃盗,車上ねらい,西新井,梅田七丁目交番,131211,東京都,足立区,梅島１丁目,2018-05-18,16,その他,施錠せず,あり
窃盗,車上ねらい,西新井,梅田七丁目交番,131211,東京都,足立区,梅島１丁目,2018-09-16,04,道路上,施錠せず,あり
窃盗,車上ねらい,西新井,梅田七丁目交番,131211,東京都,足立区,梅島１丁目,2018-11-04,19,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,梅田七丁目交番,131211,東京都,足立区,梅島２丁目,2018-03-01,14,その他,施錠せず,なし
窃盗,車上ねらい,西新井,梅田七丁目交番,131211,東京都,足立区,梅島２丁目,2018-08-30,13,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,梅田七丁目交番,131211,東京都,足立区,梅田５丁目,2018-10-15,16,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,西新井,梅田七丁目交番,131211,東京都,足立区,梅田６丁目,2018-09-15,08,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,西新井,梅田七丁目交番,131211,東京都,足立区,梅田７丁目,2018-01-19,16,道路上,施錠せず,あり
窃盗,車上ねらい,西新井,梅田七丁目交番,131211,東京都,足立区,梅田８丁目,2018-06-17,16,その他,施錠せず,あり
窃盗,車上ねらい,西新井,大師前交番,131211,東京都,足立区,栗原３丁目,2018-04-09,18,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,西新井,大師前交番,131211,東京都,足立区,栗原３丁目,2018-06-04,17,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,西新井,大師前交番,131211,東京都,足立区,西新井１丁目,2018-03-13,17,道路上,施錠せず,あり
窃盗,車上ねらい,西新井,大師前交番,131211,東京都,足立区,西新井１丁目,2018-03-24,18,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,西新井,大師前交番,131211,東京都,足立区,西新井本町３丁目,2018-04-30,14,道路上,施錠せず,あり
窃盗,車上ねらい,西新井,西新井駅前交番,131211,東京都,足立区,梅島３丁目,2018-04-01,20,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,西新井,西新井駅前交番,131211,東京都,足立区,梅島３丁目,2018-04-21,09,道路上,施錠せず,なし
窃盗,車上ねらい,西新井,西新井駅前交番,131211,東京都,足立区,梅島３丁目,2018-07-03,12,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,西新井駅前交番,131211,東京都,足立区,梅島３丁目,2018-10-14,19,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,西新井駅前交番,131211,東京都,足立区,西新井栄町１丁目,2018-02-15,19,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,西新井駅前交番,131211,東京都,足立区,西新井栄町１丁目,2018-04-12,09,道路上,施錠せず,あり
窃盗,車上ねらい,西新井,西新井駅前交番,131211,東京都,足立区,西新井栄町１丁目,2018-05-09,17,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,西新井,西新井駅前交番,131211,東京都,足立区,西新井栄町１丁目,2018-06-25,11,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,西新井駅前交番,131211,東京都,足立区,西新井栄町１丁目,2018-07-15,14,道路上,施錠せず,あり
窃盗,車上ねらい,西新井,西新井駅前交番,131211,東京都,足立区,西新井栄町１丁目,2018-10-10,06,道路上,施錠せず,なし
窃盗,車上ねらい,西新井,西新井駅前交番,131211,東京都,足立区,西新井栄町１丁目,2018-11-16,10,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,西新井,西新井駅前交番,131211,東京都,足立区,西新井栄町２丁目,2018-04-17,15,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,西新井駅前交番,131211,東京都,足立区,西新井栄町２丁目,2018-06-25,11,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,関原三丁目交番,131211,東京都,足立区,関原２丁目,2018-02-08,12,その他,施錠せず,あり
窃盗,車上ねらい,西新井,関原三丁目交番,131211,東京都,足立区,関原２丁目,2018-04-11,13,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,西新井,関原三丁目交番,131211,東京都,足立区,関原２丁目,2018-06-30,22,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,西新井,関原三丁目交番,131211,東京都,足立区,関原２丁目,2018-12-10,21,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,西新井,関原三丁目交番,131211,東京都,足立区,関原３丁目,2018-06-19,16,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,西新井,本木交番,131211,東京都,足立区,興野１丁目,2018-08-20,21,道路上,施錠せず,なし
窃盗,車上ねらい,西新井,本木交番,131211,東京都,足立区,西新井本町４丁目,2018-10-08,14,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,西新井,本木交番,131211,東京都,足立区,本木１丁目,2018-08-04,21,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,西新井,本木交番,131211,東京都,足立区,本木西町,2018-11-23,10,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,西新井,本木交番,131211,東京都,足立区,本木南町,2018-11-07,13,その他,施錠せず,なし
窃盗,車上ねらい,西新井,江北交番,131211,東京都,足立区,江北１丁目,2018-07-22,13,駐車（輪）場,施錠せず,あり
