No,市区町村コード,地区コード,地区名,町コード,町名,住所コード,町丁目コード,町丁目名,町丁目名よみ,丁目番号,丁目,街区符号（番）,住所,郵便番号,X座標,Y座標,備考
655,13109,2,大崎・五反田,23,西五反田,023,234,西五反田４丁目,ニシゴタンダヨンチョウメ,4,４丁目,16,東京都品川区西五反田４丁目１６番,141-0031,-11256.40837,-41550.88346,
656,13109,2,大崎・五反田,23,西五反田,023,234,西五反田４丁目,ニシゴタンダヨンチョウメ,4,４丁目,17,東京都品川区西五反田４丁目１７番,141-0031,-11291.25105,-41578.12695,
657,13109,2,大崎・五反田,23,西五反田,023,234,西五反田４丁目,ニシゴタンダヨンチョウメ,4,４丁目,18,東京都品川区西五反田４丁目１８番,141-0031,-11331.24988,-41509.30027,
658,13109,2,大崎・五反田,23,西五反田,023,234,西五反田４丁目,ニシゴタンダヨンチョウメ,4,４丁目,19,東京都品川区西五反田４丁目１９番,141-0031,-11376.60328,-41531.13518,
659,13109,2,大崎・五反田,23,西五反田,023,234,西五反田４丁目,ニシゴタンダヨンチョウメ,4,４丁目,20,東京都品川区西五反田４丁目２０番,141-0031,-11386.70201,-41580.61106,
660,13109,2,大崎・五反田,23,西五反田,023,234,西五反田４丁目,ニシゴタンダヨンチョウメ,4,４丁目,21,東京都品川区西五反田４丁目２１番,141-0031,-11387.33657,-41612.18246,
661,13109,2,大崎・五反田,23,西五反田,023,234,西五反田４丁目,ニシゴタンダヨンチョウメ,4,４丁目,22,東京都品川区西五反田４丁目２２番,141-0031,-11328.27152,-41602.13036,
662,13109,2,大崎・五反田,23,西五反田,023,234,西五反田４丁目,ニシゴタンダヨンチョウメ,4,４丁目,23,東京都品川区西五反田４丁目２３番,141-0031,-11318.3464,-41665.63841,
663,13109,2,大崎・五反田,23,西五反田,023,234,西五反田４丁目,ニシゴタンダヨンチョウメ,4,４丁目,24,東京都品川区西五反田４丁目２４番,141-0031,-11280.62411,-41656.94769,
664,13109,2,大崎・五反田,23,西五反田,023,234,西五反田４丁目,ニシゴタンダヨンチョウメ,4,４丁目,25,東京都品川区西五反田４丁目２５番,141-0031,-11237.74415,-41647.00367,
665,13109,2,大崎・五反田,23,西五反田,023,234,西五反田４丁目,ニシゴタンダヨンチョウメ,4,４丁目,26,東京都品川区西五反田４丁目２６番,141-0031,-11191.56106,-41634.28679,
666,13109,2,大崎・五反田,23,西五反田,023,234,西五反田４丁目,ニシゴタンダヨンチョウメ,4,４丁目,27,東京都品川区西五反田４丁目２７番,141-0031,-11100.11789,-41653.018,
667,13109,2,大崎・五反田,23,西五反田,023,234,西五反田４丁目,ニシゴタンダヨンチョウメ,4,４丁目,28,東京都品川区西五反田４丁目２８番,141-0031,-11021.30306,-41597.0172,
668,13109,2,大崎・五反田,23,西五反田,023,234,西五反田４丁目,ニシゴタンダヨンチョウメ,4,４丁目,29,東京都品川区西五反田４丁目２９番,141-0031,-10931.56075,-41529.62133,
669,13109,2,大崎・五反田,23,西五反田,023,234,西五反田４丁目,ニシゴタンダヨンチョウメ,4,４丁目,30,東京都品川区西五反田４丁目３０番,141-0031,-10889.94643,-41466.65821,
670,13109,2,大崎・五反田,23,西五反田,023,234,西五反田４丁目,ニシゴタンダヨンチョウメ,4,４丁目,31,東京都品川区西五反田４丁目３１番,141-0031,-10836.03128,-41399.49759,
671,13109,2,大崎・五反田,23,西五反田,023,234,西五反田４丁目,ニシゴタンダヨンチョウメ,4,４丁目,32,東京都品川区西五反田４丁目３２番,141-0031,-10793.31694,-41434.04342,
672,13109,2,大崎・五反田,23,西五反田,023,235,西五反田５丁目,ニシゴタンダゴチョウメ,5,５丁目,1,東京都品川区西五反田５丁目１番,141-0031,-10729.79057,-41465.58672,
673,13109,2,大崎・五反田,23,西五反田,023,235,西五反田５丁目,ニシゴタンダゴチョウメ,5,５丁目,2,東京都品川区西五反田５丁目２番,141-0031,-10637.60978,-41513.82286,
674,13109,2,大崎・五反田,23,西五反田,023,235,西五反田５丁目,ニシゴタンダゴチョウメ,5,５丁目,3,東京都品川区西五反田５丁目３番,141-0031,-10559.26972,-41572.81565,
675,13109,2,大崎・五反田,23,西五反田,023,235,西五反田５丁目,ニシゴタンダゴチョウメ,5,５丁目,4,東京都品川区西五反田５丁目４番,141-0031,-10475.23697,-41597.09214,
676,13109,2,大崎・五反田,23,西五反田,023,235,西五反田５丁目,ニシゴタンダゴチョウメ,5,５丁目,5,東京都品川区西五反田５丁目５番,141-0031,-10511.42694,-41646.65565,
677,13109,2,大崎・五反田,23,西五反田,023,235,西五反田５丁目,ニシゴタンダゴチョウメ,5,５丁目,6,東京都品川区西五反田５丁目６番,141-0031,-10666.58008,-41670.56089,
678,13109,2,大崎・五反田,23,西五反田,023,235,西五反田５丁目,ニシゴタンダゴチョウメ,5,５丁目,7,東京都品川区西五反田５丁目７番,141-0031,-10780.27933,-41617.14726,
679,13109,2,大崎・五反田,23,西五反田,023,235,西五反田５丁目,ニシゴタンダゴチョウメ,5,５丁目,8,東京都品川区西五反田５丁目８番,141-0031,-10805.89614,-41597.09829,
680,13109,2,大崎・五反田,23,西五反田,023,235,西五反田５丁目,ニシゴタンダゴチョウメ,5,５丁目,9,東京都品川区西五反田５丁目９番,141-0031,-10725.16538,-41563.08025,
681,13109,2,大崎・五反田,23,西五反田,023,235,西五反田５丁目,ニシゴタンダゴチョウメ,5,５丁目,10,東京都品川区西五反田５丁目１０番,141-0031,-10795.15257,-41528.04593,
682,13109,2,大崎・五反田,23,西五反田,023,235,西五反田５丁目,ニシゴタンダゴチョウメ,5,５丁目,11,東京都品川区西五反田５丁目１１番,141-0031,-10831.85598,-41575.72089,
683,13109,2,大崎・五反田,23,西五反田,023,235,西五反田５丁目,ニシゴタンダゴチョウメ,5,５丁目,12,東京都品川区西五反田５丁目１２番,141-0031,-10862.52013,-41553.05351,
684,13109,2,大崎・五反田,23,西五反田,023,235,西五反田５丁目,ニシゴタンダゴチョウメ,5,５丁目,13,東京都品川区西五反田５丁目１３番,141-0031,-10922.21634,-41621.73817,
685,13109,2,大崎・五反田,23,西五反田,023,235,西五反田５丁目,ニシゴタンダゴチョウメ,5,５丁目,14,東京都品川区西五反田５丁目１４番,141-0031,-10859.3995,-41669.51612,
686,13109,2,大崎・五反田,23,西五反田,023,235,西五反田５丁目,ニシゴタンダゴチョウメ,5,５丁目,15,東京都品川区西五反田５丁目１５番,141-0031,-10792.11019,-41689.43031,
687,13109,2,大崎・五反田,23,西五反田,023,235,西五反田５丁目,ニシゴタンダゴチョウメ,5,５丁目,16,東京都品川区西五反田５丁目１６番,141-0031,-10818.52876,-41728.93994,
688,13109,2,大崎・五反田,23,西五反田,023,235,西五反田５丁目,ニシゴタンダゴチョウメ,5,５丁目,17,東京都品川区西五反田５丁目１７番,141-0031,-10787.07706,-41756.11893,
689,13109,2,大崎・五反田,23,西五反田,023,235,西五反田５丁目,ニシゴタンダゴチョウメ,5,５丁目,18,東京都品川区西五反田５丁目１８番,141-0031,-10758.72539,-41720.10572,
690,13109,2,大崎・五反田,23,西五反田,023,235,西五反田５丁目,ニシゴタンダゴチョウメ,5,５丁目,19,東京都品川区西五反田５丁目１９番,141-0031,-10706.62468,-41770.96357,
691,13109,2,大崎・五反田,23,西五反田,023,235,西五反田５丁目,ニシゴタンダゴチョウメ,5,５丁目,20,東京都品川区西五反田５丁目２０番,141-0031,-10732.29174,-41806.99789,
692,13109,2,大崎・五反田,23,西五反田,023,235,西五反田５丁目,ニシゴタンダゴチョウメ,5,５丁目,21,東京都品川区西五反田５丁目２１番,141-0031,-10757.60439,-41846.35612,
693,13109,2,大崎・五反田,23,西五反田,023,235,西五反田５丁目,ニシゴタンダゴチョウメ,5,５丁目,22,東京都品川区西五反田５丁目２２番,141-0031,-10826.20522,-41781.80463,
694,13109,2,大崎・五反田,23,西五反田,023,235,西五反田５丁目,ニシゴタンダゴチョウメ,5,５丁目,23,東京都品川区西五反田５丁目２３番,141-0031,-10895.55797,-41763.87704,
695,13109,2,大崎・五反田,23,西五反田,023,235,西五反田５丁目,ニシゴタンダゴチョウメ,5,５丁目,24,東京都品川区西五反田５丁目２４番,141-0031,-10942.05004,-41731.13851,
696,13109,2,大崎・五反田,23,西五反田,023,235,西五反田５丁目,ニシゴタンダゴチョウメ,5,５丁目,25,東京都品川区西五反田５丁目２５番,141-0031,-10981.95854,-41658.95126,
697,13109,2,大崎・五反田,23,西五反田,023,235,西五反田５丁目,ニシゴタンダゴチョウメ,5,５丁目,26,東京都品川区西五反田５丁目２６番,141-0031,-11056.12905,-41710.85268,
698,13109,2,大崎・五反田,23,西五反田,023,235,西五反田５丁目,ニシゴタンダゴチョウメ,5,５丁目,27,東京都品川区西五反田５丁目２７番,141-0031,-11007.90143,-41742.98606,
699,13109,2,大崎・五反田,23,西五反田,023,235,西五反田５丁目,ニシゴタンダゴチョウメ,5,５丁目,28,東京都品川区西五反田５丁目２８番,141-0031,-10982.14224,-41802.91131,
700,13109,2,大崎・五反田,23,西五反田,023,235,西五反田５丁目,ニシゴタンダゴチョウメ,5,５丁目,29,東京都品川区西五反田５丁目２９番,141-0031,-10938.03981,-41846.31531,
701,13109,2,大崎・五反田,23,西五反田,023,235,西五反田５丁目,ニシゴタンダゴチョウメ,5,５丁目,30,東京都品川区西五反田５丁目３０番,141-0031,-10883.74852,-41849.045,
702,13109,2,大崎・五反田,23,西五反田,023,235,西五反田５丁目,ニシゴタンダゴチョウメ,5,５丁目,31,東京都品川区西五反田５丁目３１番,141-0031,-10787.73256,-41879.5193,
703,13109,2,大崎・五反田,23,西五反田,023,235,西五反田５丁目,ニシゴタンダゴチョウメ,5,５丁目,32,東京都品川区西五反田５丁目３２番,141-0031,-10828.59122,-41927.79391,
704,13109,2,大崎・五反田,23,西五反田,023,236,西五反田６丁目,ニシゴタンダロクチョウメ,6,６丁目,1,東京都品川区西五反田６丁目１番,141-0031,-10531.35672,-41723.9292,
705,13109,2,大崎・五反田,23,西五反田,023,236,西五反田６丁目,ニシゴタンダロクチョウメ,6,６丁目,2,東京都品川区西五反田６丁目２番,141-0031,-10605.36895,-41757.0137,
706,13109,2,大崎・五反田,23,西五反田,023,236,西五反田６丁目,ニシゴタンダロクチョウメ,6,６丁目,3,東京都品川区西五反田６丁目３番,141-0031,-10617.40778,-41814.52668,
707,13109,2,大崎・五反田,23,西五反田,023,236,西五反田６丁目,ニシゴタンダロクチョウメ,6,６丁目,4,東京都品川区西五反田６丁目４番,141-0031,-10681.98287,-41885.73784,
708,13109,2,大崎・五反田,23,西五反田,023,236,西五反田６丁目,ニシゴタンダロクチョウメ,6,６丁目,5,東京都品川区西五反田６丁目５番,141-0031,-10575.42927,-41924.6859,
709,13109,2,大崎・五反田,23,西五反田,023,236,西五反田６丁目,ニシゴタンダロクチョウメ,6,６丁目,6,東京都品川区西五反田６丁目６番,141-0031,-10516.35249,-41811.21029,
710,13109,2,大崎・五反田,23,西五反田,023,236,西五反田６丁目,ニシゴタンダロクチョウメ,6,６丁目,7,東京都品川区西五反田６丁目７番,141-0031,-10481.81108,-41911.12626,
711,13109,2,大崎・五反田,23,西五反田,023,236,西五反田６丁目,ニシゴタンダロクチョウメ,6,６丁目,8,東京都品川区西五反田６丁目８番,141-0031,-10515.58401,-41884.10399,
712,13109,2,大崎・五反田,23,西五反田,023,236,西五反田６丁目,ニシゴタンダロクチョウメ,6,６丁目,9,東京都品川区西五反田６丁目９番,141-0031,-10516.71333,-41929.94578,
713,13109,2,大崎・五反田,23,西五反田,023,236,西五反田６丁目,ニシゴタンダロクチョウメ,6,６丁目,10,東京都品川区西五反田６丁目１０番,141-0031,-10479.70302,-41972.60333,
714,13109,2,大崎・五反田,23,西五反田,023,236,西五反田６丁目,ニシゴタンダロクチョウメ,6,６丁目,11,東京都品川区西五反田６丁目１１番,141-0031,-10489.76121,-42044.25385,
715,13109,2,大崎・五反田,23,西五反田,023,236,西五反田６丁目,ニシゴタンダロクチョウメ,6,６丁目,12,東京都品川区西五反田６丁目１２番,141-0031,-10483.91193,-42082.98298,
716,13109,2,大崎・五反田,23,西五反田,023,236,西五反田６丁目,ニシゴタンダロクチョウメ,6,６丁目,13,東京都品川区西五反田６丁目１３番,141-0031,-10473.33006,-42118.15443,
717,13109,2,大崎・五反田,23,西五反田,023,236,西五反田６丁目,ニシゴタンダロクチョウメ,6,６丁目,14,東京都品川区西五反田６丁目１４番,141-0031,-10523.09986,-42145.22283,
718,13109,2,大崎・五反田,23,西五反田,023,236,西五反田６丁目,ニシゴタンダロクチョウメ,6,６丁目,15,東京都品川区西五反田６丁目１５番,141-0031,-10550.08711,-42101.91119,
719,13109,2,大崎・五反田,23,西五反田,023,236,西五反田６丁目,ニシゴタンダロクチョウメ,6,６丁目,16,東京都品川区西五反田６丁目１６番,141-0031,-10602.39051,-42048.49221,
720,13109,2,大崎・五反田,23,西五反田,023,236,西五反田６丁目,ニシゴタンダロクチョウメ,6,６丁目,17,東京都品川区西五反田６丁目１７番,141-0031,-10609.12942,-41995.15377,
721,13109,2,大崎・五反田,23,西五反田,023,236,西五反田６丁目,ニシゴタンダロクチョウメ,6,６丁目,18,東京都品川区西五反田６丁目１８番,141-0031,-10712.92665,-41964.37955,
722,13109,2,大崎・五反田,23,西五反田,023,236,西五反田６丁目,ニシゴタンダロクチョウメ,6,６丁目,19,東京都品川区西五反田６丁目１９番,141-0031,-10736.83972,-42013.24162,
723,13109,2,大崎・五反田,23,西五反田,023,236,西五反田６丁目,ニシゴタンダロクチョウメ,6,６丁目,20,東京都品川区西五反田６丁目２０番,141-0031,-10683.62433,-42050.21866,
724,13109,2,大崎・五反田,23,西五反田,023,236,西五反田６丁目,ニシゴタンダロクチョウメ,6,６丁目,21,東京都品川区西五反田６丁目２１番,141-0031,-10649.1281,-42081.80969,
725,13109,2,大崎・五反田,23,西五反田,023,236,西五反田６丁目,ニシゴタンダロクチョウメ,6,６丁目,22,東京都品川区西五反田６丁目２２番,141-0031,-10607.50056,-42123.24433,
726,13109,2,大崎・五反田,23,西五反田,023,236,西五反田６丁目,ニシゴタンダロクチョウメ,6,６丁目,23,東京都品川区西五反田６丁目２３番,141-0031,-10560.31458,-42168.47576,
