街灯番号,設置方式,所在地,東電柱番号,NTT柱番号,灯種,ランプ容量,ランプ数,街灯形式,配線種別,土木事務所,緯度,経度
17M904_,独立式,成増４丁目8,,,LED,20,1,ハイウェイ型,直接,赤塚,35.78242048,139.6343251
17H901_,独立式,蓮根３丁目２７-17,,,LED,20,1,ハイウェイ型,直接,赤塚,35.7908535,139.6739548
17N922_,独立式,赤塚新町３丁目24,新町２３,,LED,20,1,ハイウェイ型,直接,赤塚,35.77190484,139.6333139
17M902_,独立式,成増４丁目21,,,LED,20,1,ハイウェイ型,直接,赤塚,35.78562722,139.6343471
17F901_,独立式,若木３丁目6,,,LED,20,1,ハイウェイ型,直接,板橋,35.77456383,139.6776387
P7231_,独立式,小豆沢４丁目15,,,LED,21,1,ハイウェイ型,連接,板橋,35.78101821,139.7003309
17F907_,独立式,若木２丁目３-13,,,LED,20,1,ハイウェイ型,直接,板橋,35.77075599,139.675222
17G913_,独立式,前野町２丁目24,,,LED,20,1,ハイウェイ型,直接,板橋,35.76541503,139.6876419
P7272_,独立式,赤塚新町２丁目3,赤塚194（引込電柱）,,LED,19,1,ハイウェイ型,直接,赤塚,35.77190695,139.641127
17F932_,独立式,上板橋２丁目51,,,LED,20,1,ハイウェイ型,直接,板橋,35.76504662,139.6709373
17D902_,独立式,大谷口上町91,,,LED,20,1,ハイウェイ型,直接,板橋,35.74830194,139.6870308
17F926_,独立式,上板橋１丁目１１,,,LED,20,1,ハイウェイ型,直接,板橋,35.76224442,139.6778791
17G906_,独立式,前野町３丁目39,,,LED,20,1,ハイウェイ型,直接,板橋,35.77006695,139.6930852
P7361_,独立式,高島平８丁目30,,,LED,20,1,ハイウェイ型,直接,赤塚,35.792153,139.6646681
17B145_,共架式,四葉１丁目30,徳石271,,LED,21,1,ハイウェイ型,直接,赤塚,35.77926743,139.6526603
17H926_,独立式,舟渡２丁目24,,,LED,20,1,ハイウェイ型,直接,赤塚,35.79577558,139.6866577
P7370_,独立式,新河岸２丁目24,引込東電番号　新川94,,LED,20,1,ハイウェイ型,直接,赤塚,35.79727949,139.6597321
17H909_,独立式,蓮根３丁目15,,,LED,20,1,ハイウェイ型,直接,赤塚,35.7896869,139.6764985
17H910_,独立式,蓮根３丁目15,,,LED,20,1,ハイウェイ型,直接,赤塚,35.78963462,139.6771675
17H911_,独立式,蓮根３丁目15,,,LED,20,1,ハイウェイ型,直接,赤塚,35.78960803,139.677533
17H912_,独立式,蓮根３丁目15,,,LED,20,1,ハイウェイ型,直接,赤塚,35.78958264,139.6778941
16H904_,独立式,舟渡２丁目24,,,LED,20,1,ハイウェイ型,連接,赤塚,35.7956358,139.6867129
16C906_,独立式,栄町33,,,LED,20,1,ハイウェイ型,直接,板橋,35.75227415,139.700345
17C936_,独立式,栄町36,,,LED,20,1,ハイウェイ型,直接,板橋,35.75061205,139.7045204
P7416_,独立式,成増５丁目16,,,LED,20,1,ハイウェイ型,直接,赤塚,35.78652337,139.6325126
17H936_,独立式,坂下３丁目27,,,LED,20,1,ハイウェイ型,直接,赤塚,35.78805003,139.682023
17H914_,独立式,舟渡３丁目4,,,LED,20,1,ハイウェイ型,直接,赤塚,35.79228273,139.6811372
17H915_,独立式,舟渡３丁目5,,,LED,20,1,ハイウェイ型,連接,赤塚,35.79223222,139.6805407
17F909_,独立式,若木１丁目１４,,,LED,20,1,ハイウェイ型,直接,板橋,35.76967034,139.6761922
P7580_,独立式,栄町１,,,LED,21,1,ハイウェイ型,連接,板橋,35.75235086,139.7047974
P7611_,独立式,西台１丁目１１,若西113引込柱,,LED,21,1,ハイウェイ型,直接,赤塚,35.77300143,139.6709955
P7689_,独立式,赤塚４丁目２０,宮前119引込柱,,LED,19,1,ハイウェイ型,直接,赤塚,35.78486567,139.6402941
P7698_,独立式,新河岸１丁目９,,,LED,21,1,ハイウェイ型,直接,赤塚,35.7946085,139.6675565
P7703_,独立式,新河岸１丁目９,,,LED,20,1,ハイウェイ型,直接,赤塚,35.79525164,139.6678215
P7746_,独立式,小豆沢４丁目16,,,LED,20,1,ハイウェイ型,連接,板橋,35.78094421,139.700015
P7772_,独立式,弥生町７３－１０,,,LED,20,1,ハイウェイ型,直接,板橋,35.7526534,139.6928718
S50_,独立式,大和町1,,,LED,20,1,デザイン型,配電盤,板橋,35.75707088,139.706912
S51_,独立式,大和町1,,,LED,20,1,デザイン型,配電盤,板橋,35.75699669,139.706773
S52_,独立式,大和町1,,,LED,20,1,デザイン型,配電盤,板橋,35.7568993,139.7066341
S53_,独立式,大和町2,,,LED,20,1,デザイン型,配電盤,板橋,35.75674631,139.70641
S54_,独立式,大和町2,,,LED,20,1,デザイン型,配電盤,板橋,35.75652153,139.7061376
S55_,独立式,大和町3,,,LED,20,1,デザイン型,配電盤,板橋,35.75640834,139.7060186
S56_,独立式,大和町3,,,LED,20,1,デザイン型,配電盤,板橋,35.75630794,139.7058877
S57_,独立式,大和町3,,,LED,20,1,デザイン型,配電盤,板橋,35.75617585,139.7057403
S58_,独立式,大和町3,,,LED,20,1,デザイン型,配電盤,板橋,35.75604606,139.70559
S59_,独立式,大和町50,,,LED,20,1,デザイン型,配電盤,板橋,35.75586758,139.7053837
S60_,独立式,大和町50,,,LED,20,1,デザイン型,配電盤,板橋,35.75567989,139.7051767
S61_,独立式,大和町50,,,LED,20,1,デザイン型,配電盤,板橋,35.7555594,139.705052
S62_,独立式,大和町50,,,LED,20,1,デザイン型,配電盤,板橋,35.75536712,139.7047332
S63_,独立式,大和町50,,,LED,20,1,デザイン型,配電盤,板橋,35.75532962,139.7044986
S64_,独立式,双葉町1,,,LED,20,1,デザイン型,配電盤,板橋,35.75532651,139.7042624
S77_,共架式,双葉町7,,,LED,20,1,デザイン型,配電盤,板橋,35.75627252,139.7013378
S78_,共架式,双葉町7,,,LED,22,1,デザイン型,配電盤,板橋,35.75631381,139.7010766
S79_,共架式,双葉町7,,,LED,20,1,デザイン型,配電盤,板橋,35.7563644,139.7008117
S103_,独立式,弥生町４０,,,LED,20,1,デザイン型,配電盤,板橋,35.75648126,139.6922023
S104_,独立式,弥生町４７,,,LED,20,1,デザイン型,配電盤,板橋,35.75632047,139.6920427
S105_,独立式,弥生町４８,,,LED,20,1,デザイン型,配電盤,板橋,35.75609469,139.6918195
S106_,独立式,弥生町４８,,,LED,20,1,デザイン型,配電盤,板橋,35.75590111,139.6916441
S107_,独立式,弥生町５２,,,LED,20,1,デザイン型,配電盤,板橋,35.75570772,139.6914616
S108_,独立式,弥生町53,,,LED,20,1,デザイン型,配電盤,板橋,35.75523547,139.6910939
S109_,独立式,弥生町55,,,LED,20,1,デザイン型,配電盤,板橋,35.75507068,139.6909436
S110_,独立式,弥生町55,,,LED,20,1,デザイン型,配電盤,板橋,35.75493469,139.6908222
S111_,独立式,弥生町５６－２,,,LED,20,1,デザイン型,配電盤,板橋,35.75456543,139.6904935
S112_,独立式,弥生町８１－３,,,LED,20,1,デザイン型,配電盤,板橋,35.75442194,139.690365
S113_,独立式,弥生町８１,,,LED,20,1,デザイン型,配電盤,板橋,35.75420096,139.6901661
S139_,独立式,双葉町11,,,LED,20,1,デザイン型,配電盤,板橋,35.75688378,139.698408
S250_,独立式,赤塚１丁目13,,,LED,20,1,デザイン型,配電盤,赤塚,35.77036458,139.6471818
S256_,独立式,赤塚１丁目14,,,LED,20,1,デザイン型,配電盤,赤塚,35.77073856,139.6477884
S258_,独立式,赤塚１丁目14,,,LED,20,1,デザイン型,配電盤,赤塚,35.77086345,139.64799
S260_,独立式,赤塚１丁目14,,,LED,20,1,デザイン型,配電盤,赤塚,35.77101414,139.6482025
S262_,独立式,赤塚１丁目14,,,LED,20,1,デザイン型,配電盤,赤塚,35.77118372,139.6484027
S265_,独立式,赤塚１丁目28,,,LED,20,1,デザイン型,配電盤,赤塚,35.77316094,139.6498348
S266_,独立式,赤塚１丁目28,,,LED,20,1,デザイン型,配電盤,赤塚,35.77325553,139.6498889
S267_,独立式,赤塚１丁目28,,,LED,20,1,デザイン型,配電盤,赤塚,35.77341312,139.6500994
S268_,独立式,赤塚１丁目28,,,LED,20,1,デザイン型,配電盤,赤塚,35.77347112,139.650284
S269_,独立式,赤塚１丁目28,,,LED,20,1,デザイン型,配電盤,赤塚,35.77348892,139.6504668
S451_,独立式,板橋２丁目66,,,LED,23,2,デザイン型,配電盤,板橋,35.75067638,139.7095736
S452_,独立式,板橋２丁目66,,,LED,23,2,デザイン型,配電盤,板橋,35.75068547,139.709424
S453_,独立式,板橋２丁目66,,,LED,23,2,デザイン型,配電盤,板橋,35.75069497,139.7092853
S454_,独立式,板橋２丁目66,,,LED,23,2,デザイン型,配電盤,板橋,35.75069746,139.7091375
S455_,独立式,板橋２丁目66,,,LED,23,2,デザイン型,配電盤,板橋,35.75071945,139.7087831
S457_,独立式,板橋２丁目66,Ｅ８４,,LED,22,2,デザイン型,配電盤,板橋,35.75147627,139.7089925
S458_,独立式,板橋２丁目66,,,LED,23,2,デザイン型,配電盤,板橋,35.75148077,139.7091725
S559_,独立式,赤塚５丁目28,,,LED,20,1,デザイン型,配電盤,赤塚,35.78267154,139.6450098
S561_,独立式,赤塚５丁目２８-２５,,,LED,20,1,デザイン型,配電盤,赤塚,35.78244567,139.6450228
S563_,独立式,赤塚５丁目28,,,LED,13,1,デザイン型,配電盤,赤塚,35.782188,139.6451763
S597_,独立式,徳丸４丁目３６-３９,,,LED,13,1,デザイン型,配電盤,赤塚,35.77355833,139.6512534
S598_,独立式,徳丸４丁目３６-３９,,,LED,13,1,デザイン型,配電盤,赤塚,35.77356634,139.6514399
S647_,独立式,徳丸６丁目29,,,LED,13,1,デザイン型,連接,赤塚,35.77840713,139.6604625
S648_,独立式,徳丸６丁目29,,,LED,13,1,デザイン型,直接,赤塚,35.77844834,139.6606967
17A914<br>_,独立式,東新町２丁目28,,,LED,21,1,ハイウェイ型,連接,板橋,35.75584435,139.678082
17A114_,共架式,小豆沢３丁目8,Ｐ３５５５、Ｐ３７１３,Ｐ３７１４,LED,19,0,その他,直接,板橋,35.77968685,139.6962386
P7791_,独立式,舟渡３丁目5,,,LED,19,1,ハイウェイ型,連接,赤塚,35.79225802,139.68081
17B093_,独立式,赤塚新町３丁目３３,,,LED,21,1,ハイウェイ型,連接,赤塚,35.76889007,139.6403847
16M069_,共架式,三園１丁目2,厚生６２９,厚生支　１７,LED,20,1,ハイウェイ型,直接,赤塚,35.78655534,139.6427453
16M076_,共架式,三園１丁目3,厚生６２６,厚生支１４,LED,20,1,ハイウェイ型,直接,赤塚,35.7867153,139.6418942
16M060_,共架式,三園１丁目3,厚生６２４,厚生支１２,LED,20,1,ハイウェイ型,直接,赤塚,35.78691436,139.6413684
16M061_,共架式,三園１丁目3,厚生６２３,厚生支　１１,LED,20,1,ハイウェイ型,直接,赤塚,35.78699145,139.641082
16M062_,共架式,三園１丁目3,厚生６２２,厚生支　１０,LED,20,1,ハイウェイ型,直接,赤塚,35.78710323,139.6408044
16M090_,共架式,三園１丁目4,厚生６２０A,厚生支　８,LED,20,1,ハイウェイ型,直接,赤塚,35.78740248,139.6401276
16B055_,共架式,三園１丁目6,厚生６１３,厚二支　２,LED,20,1,ハイウェイ型,直接,赤塚,35.78771055,139.6403143
17A118_,共架式,東新町２丁目30-12,城北６２,,LED,20,1,ハイウェイ型,直接,板橋,35.75528565,139.6795517
B7742_,共架式,桜川２丁目4,桜川１５１,桜川 左３／１２,LED,20,1,ハイウェイ型,直接,板橋,35.75781148,139.6764561
16D049_,共架式,小茂根５丁目15,城北９３,面影２１,LED,20,1,ハイウェイ型,直接,板橋,35.75280879,139.6779327
16D050_,共架式,小茂根５丁目15,城北９４,面影２０,LED,20,1,ハイウェイ型,直接,板橋,35.75250472,139.6779287
17C158_,共架式,南町53,南町３４,,LED,20,1,ハイウェイ型,直接,板橋,35.74142383,139.6989046
X867_,共架式,高島平９丁目44,九高１７４,２１Ｆ支８,LED,20,1,ハイウェイ型,直接,赤塚,35.79091909,139.6702753
16L064_,共架式,高島平７丁目25,七高１３４,,LED,20,1,ハイウェイ型,直接,赤塚,35.79146761,139.6583648
X919_,共架式,高島平７丁目28,七高１３２,,LED,20,1,ハイウェイ型,直接,赤塚,35.79155499,139.6579233
16L068_,共架式,高島平７丁目28,七高１３３,,LED,20,1,ハイウェイ型,直接,赤塚,35.79161937,139.6575893
16L069_,共架式,高島平７丁目28,七高７１,,LED,20,1,ハイウェイ型,直接,赤塚,35.79168755,139.6572513
16L070_,共架式,高島平７丁目28,七高７２,,LED,20,1,ハイウェイ型,直接,赤塚,35.79174204,139.6569691
16L071_,共架式,高島平７丁目29,七高３７,,LED,20,1,ハイウェイ型,直接,赤塚,35.7918837,139.6562466
16L072_,共架式,高島平７丁目29,七高３６,Ｖ１,LED,20,1,ハイウェイ型,直接,赤塚,35.79194019,139.6559637
X927_,共架式,高島平７丁目44,七高１２５,Ｗ１４,LED,20,1,ハイウェイ型,直接,赤塚,35.79188216,139.6585024
16L096_,共架式,高島平７丁目47,七高１２０,Ｘ９,LED,20,1,ハイウェイ型,直接,赤塚,35.79220424,139.6590419
16L097_,共架式,高島平７丁目47,七高１１９,Ｘ８,LED,20,1,ハイウェイ型,直接,赤塚,35.79230222,139.6585671
16M074_,共架式,三園１丁目27,厚生５４２,厚五支 左２／６,LED,20,1,ハイウェイ型,直接,赤塚,35.78916467,139.6397715
16M075_,共架式,三園１丁目27,厚生５４３,厚五支 左１／６,LED,20,1,ハイウェイ型,直接,赤塚,35.78900869,139.6398865
16M078_,共架式,三園１丁目34,厚生５２０,厚五支 左２／１３,LED,20,1,ハイウェイ型,直接,赤塚,35.79000953,139.6418376
16M079_,共架式,三園１丁目34,厚生５３５,厚五支 左１／１３,LED,20,1,ハイウェイ型,直接,赤塚,35.78990204,139.6419156
16B801_,共架式,三園１丁目38,厚生５３０,厚五支 右１／１３,LED,20,1,ハイウェイ型,直接,赤塚,35.78981436,139.6422336
16M086_,共架式,三園１丁目38,厚生５２９A,厚五支 右２／１３,LED,20,1,ハイウェイ型,直接,赤塚,35.78978127,139.6424797
16M087_,共架式,三園１丁目38,厚生５２８A,厚五支 右３／１３,LED,20,1,ハイウェイ型,直接,赤塚,35.78974578,139.6427695
16M083_,共架式,三園１丁目37,厚生５５４A,厚五支 右２／１２,LED,20,1,ハイウェイ型,直接,赤塚,35.78947019,139.6419399
16M084_,共架式,三園１丁目37,厚生５５３A,厚五支 右３／１２,LED,20,1,ハイウェイ型,直接,赤塚,35.78941421,139.6423527
16M085_,共架式,三園１丁目37,厚生５５２A,厚五支 右４／１２,LED,20,1,ハイウェイ型,直接,赤塚,35.78935803,139.6427296
16M080_,共架式,三園１丁目35,厚生５６２,厚五支 右１／１２,LED,20,1,ハイウェイ型,直接,赤塚,35.78961457,139.6417301
16M081_,共架式,三園１丁目35,厚生５６１A,厚五支 右１／右１／１２,LED,20,1,ハイウェイ型,直接,赤塚,35.78942139,139.641847
16M082_,共架式,三園１丁目35,厚生５６０A,厚五支 右２／右１／１２,LED,20,1,ハイウェイ型,直接,赤塚,35.78915872,139.6417965
17A124_,共架式,前野町４丁目57,見次１１５,見次支 左１／７,LED,20,1,ハイウェイ型,直接,板橋,35.77312569,139.6925635
17D095_,共架式,向原３丁目7,公社６,高台１２,LED,20,1,ハイウェイ型,直接,板橋,35.74529619,139.6836571
16C037_,共架式,南町21,南町１１６,,LED,20,1,ハイウェイ型,直接,板橋,35.73905069,139.7024396
16C038_,共架式,南町21,南町１１８,,LED,20,1,ハイウェイ型,直接,板橋,35.73849936,139.7026734
17C111_,共架式,南町17,南町１３１,,LED,20,1,ハイウェイ型,直接,板橋,35.73758947,139.7027969
17C112_,共架式,南町20,南町１１０,,LED,20,1,ハイウェイ型,直接,板橋,35.73856634,139.7022164
16C035_,共架式,南町32,南町７６,,LED,20,1,ハイウェイ型,直接,板橋,35.7404445,139.7012309
17C113_,共架式,南町43,南町７５,,LED,20,1,ハイウェイ型,直接,板橋,35.74069627,139.7011102
17C160_,共架式,南町45,南町６８,,LED,20,1,ハイウェイ型,直接,板橋,35.74176386,139.7014823
17C129_,共架式,中丸町20,中丸２４,,LED,20,1,ハイウェイ型,直接,板橋,35.74062908,139.7047074
16C040_,共架式,板橋１丁目49,元滝９０,,LED,20,1,ハイウェイ型,直接,板橋,35.74785995,139.7192881
16L065_,共架式,高島平７丁目25-15,七高１９５,Ｖ左２／９,LED,20,1,ハイウェイ型,直接,赤塚,35.79159691,139.6591771
A7826_,共架式,板橋１丁目16,元滝１２３,,LED,19,1,ハイウェイ型,直接,板橋,35.74683406,139.7191222
A7827_,共架式,板橋４丁目53,新道１０,,LED,19,1,ハイウェイ型,直接,板橋,35.75245451,139.7181914
A7828_,共架式,仲宿35,金沢２５７,仲宿１３,LED,19,1,ハイウェイ型,直接,板橋,35.75369339,139.7115835
16C028_,共架式,大山東町7,東町１５３,専売１３,LED,20,1,ハイウェイ型,直接,板橋,35.74766513,139.7065178
16C029_,共架式,大山東町7,東町１６０,,LED,20,1,ハイウェイ型,直接,板橋,35.74733338,139.7069169
16C026_,共架式,大山東町29,東町１４６,,LED,20,1,ハイウェイ型,直接,板橋,35.74842578,139.7079052
16C025_,共架式,大山東町27,東町１４１,,LED,20,1,ハイウェイ型,直接,板橋,35.74853755,139.7070932
16C024_,共架式,大山東町24,東町７８,,LED,20,1,ハイウェイ型,直接,板橋,35.74871839,139.7056773
16C023_,共架式,大山東町24,東町７７,,LED,20,1,ハイウェイ型,直接,板橋,35.74871948,139.7053213
16C022_,共架式,大山東町24,東町７６,,LED,20,1,ハイウェイ型,直接,板橋,35.74871877,139.70505
16C031_,共架式,大山東町23,東町７４,,LED,20,1,ハイウェイ型,直接,板橋,35.74872966,139.7047155
16C060_,共架式,大山町7,大山１０８,,LED,20,1,ハイウェイ型,直接,板橋,35.74813423,139.7009191
16A161_,共架式,氷川町47,氷川１５５,,LED,20,1,ハイウェイ型,連接,板橋,35.75098235,139.7062743
16A132_,共架式,栄町4,栄町１３９,松葉 右４／１５,LED,20,1,ハイウェイ型,直接,板橋,35.7534216,139.7035178
16G019_,共架式,前野町５丁目15,北前１５９,淑徳１７,LED,20,1,ハイウェイ型,直接,板橋,35.76892494,139.6843103
16G071_,共架式,前野町５丁目14,北前１６１,淑徳１５,LED,20,1,ハイウェイ型,直接,板橋,35.76877608,139.6850605
16A110_,共架式,前野町５丁目21,北前９４,,LED,20,1,ハイウェイ型,直接,板橋,35.77130767,139.6842434
16G069_,共架式,前野町５丁目44,北前６２,,LED,20,1,ハイウェイ型,直接,板橋,35.77233977,139.6846836
16G070_,共架式,前野町５丁目41,北前６８,撫子 右２／６,LED,20,1,ハイウェイ型,直接,板橋,35.77197335,139.6860101
16G905_,共架式,前野町５丁目8,,,LED,20,1,ハイウェイ型,直接,板橋,35.7706921,139.6863317
16L059_,共架式,高島平８丁目26,八高１０８,２３Ｄ支 左２／右２／左２／１,LED,20,1,ハイウェイ型,直接,赤塚,35.79175808,139.662219
16L060_,共架式,高島平８丁目26,八高１０９,２３Ｄ支 左１／右２／左２／１,LED,20,1,ハイウェイ型,直接,赤塚,35.79145511,139.6621298
17D060_,共架式,大谷口北町11,大北１４８,,LED,20,1,ハイウェイ型,直接,板橋,35.75254387,139.6911553
17D059_,共架式,大谷口北町11,大北１５０,,LED,20,1,ハイウェイ型,直接,板橋,35.75233659,139.6909637
