路線番号,路線名称,観測地点地点名称,観測地点地点番号,歩行者類,自転車類,二輪車類動力付き,自動車類乗用車,自動車類小型貨物車,自動車類バス,自動車類普通貨物車,自動車類小型車計,自動車類大型車計,自動車類合計,大型車類混入率（％）,ピーク時間交通量自動車類（台／時）,ピーク時間交通量ピーク率（％）,昼夜率,混雑度,１７年度地点番号,１７年度交通量合計,交通量伸び率（２２／１７年）,平均旅行速度（ｋｍ／時）,交通量観測日観測日,交通量観測日天候,調査機関,路線番号,路線名称,地点番号
431,特例都道角筈和泉町線,渋谷区笹塚２－３０－１,61320,-,-,-,3590,1981,43,662,5571,705,6276,11.2,576,9.2,-,0.64,6043,8123,0.77,14.6,１０月２６日（火）,曇,東京国道,431,特例都道角筈和泉町線,61320
432,特例都道淀橋渋谷本町線,新宿区西新宿４－５－４,61340,14422,3217,-,9916,2631,500,984,12547,1484,14031,10.6,1271,9.1,-,1.27,46034,8123,1.73,10,１０月２６日（火）,曇,東京国道,432,特例都道淀橋渋谷本町線,61340
433,特例都道神楽坂高円寺線,新宿区原町３－４,61350,2273,1218,1143,6154,2420,99,823,8574,922,9496,9.7,904,9.5,-,0.98,6044,10016,0.95,15.5,１０月２０日（水）,曇,建設局,433,特例都道神楽坂高円寺線,61350
433,特例都道神楽坂高円寺線,中野区中央１－１３,61360,2143,1997,-,3919,2026,116,640,5945,756,6701,11.3,614,9.2,-,0.72,6045,9337,0.72,11.4,１０月２６日（火）,曇,東京国道,433,特例都道神楽坂高円寺線,61360
433,特例都道神楽坂高円寺線,杉並区高円寺南１－２７－１７,61370,-,-,-,3785,2113,250,534,5898,784,6682,11.7,628,9.4,-,0.82,6045,9337,0.72,14.6,１０月２６日（火）,曇,東京国道,433,特例都道神楽坂高円寺線,61370
434,特例都道牛込小石川線,文京区後楽２－１５,61380,2769,1476,443,5062,2987,48,1017,8049,1065,9114,11.7,937,10.3,-,0.27,-,-,-,12.9,１０月５日（火）,晴,東京国道,434,特例都道牛込小石川線,61380
435,特例都道音羽池袋線,文京区目白台２－１５－１２,61390,3983,1857,1565,10618,5356,247,2584,15974,2831,18805,15.1,1699,9,-,0.82,6046,18814,1,22,１０月２６日（火）,曇,東京国道,435,特例都道音羽池袋線,61390
436,特例都道小石川西巣鴨線,文京区大塚４－４,61400,1710,1259,676,5081,2305,59,825,7386,884,8270,10.7,833,10.1,-,1,6047,11609,0.71,17.7,１０月２６日（火）,曇,東京国道,436,特例都道小石川西巣鴨線,61400
437,特例都道秋葉原雑司ヶ谷線,台東区上野１－１－１１,61410,10458,1922,-,8688,3902,230,1707,12590,1937,14527,13.3,1410,9.7,-,0.55,46037,18814,0.77,13.6,１０月５日（火）,晴,東京国道,437,特例都道秋葉原雑司ヶ谷線,61410
437,特例都道秋葉原雑司ヶ谷線,文京区根津１－１,61420,3740,1859,-,8140,3503,332,1562,11643,1894,13537,14,1269,9.4,-,0.96,6048,14309,0.95,18.5,１０月５日（火）,晴,東京国道,437,特例都道秋葉原雑司ヶ谷線,61420
437,特例都道秋葉原雑司ヶ谷線,文京区大塚２－９,61430,2994,1453,1687,12290,6733,306,2072,19023,2378,21401,11.1,1963,9.2,-,1.11,6049,25055,0.85,17.5,１０月１９日（火）,曇,建設局,437,特例都道秋葉原雑司ヶ谷線,61430
439,特例都道椎名町上石神井線,練馬区旭丘１－３－９,61460,849,2500,-,4120,1557,162,702,5677,864,6541,13.2,648,9.9,-,1.04,6050,8636,0.76,16.4,１０月２６日（火）,曇,東京国道,439,特例都道椎名町上石神井線,61460
439,特例都道椎名町上石神井線,中野区上鷺宮３－１４－６,61470,-,-,-,6149,3756,185,1136,9905,1321,11226,11.8,1052,9.4,-,1.22,6051,10288,1.09,17.8,１０月７日（木）,晴,東京国道,439,特例都道椎名町上石神井線,61470
439,特例都道椎名町上石神井線,練馬区南田中１－２０－１３,61480,939,1995,-,5238,2672,160,976,7910,1136,9046,12.6,854,9.4,-,1.1,6051,10288,0.88,17.8,１０月７日（木）,晴,東京国道,439,特例都道椎名町上石神井線,61480
439,特例都道椎名町上石神井線,練馬区下石神井４－２８－１２,61490,-,-,-,1114,677,244,217,1791,461,2252,20.5,222,9.9,-,0.37,6051,10288,0.22,13.5,１０月７日（木）,晴,東京国道,439,特例都道椎名町上石神井線,61490
440,特例都道落合井草線,中野区鷺宮６－３１－１４,61510,771,1563,-,7495,4807,112,1744,12302,1856,14158,13.1,1402,9.9,-,1.7,6052,14866,0.95,15.3,１０月７日（木）,晴,東京国道,440,特例都道落合井草線,61510
441,特例都道池袋谷原線,豊島区要町３－３０－５,61520,1884,2121,1339,7463,3837,81,1413,11300,1494,12794,11.7,1178,9.2,-,0.66,6053,16552,0.77,19.3,１０月２６日（火）,曇,東京国道,441,特例都道池袋谷原線,61520
441,特例都道池袋谷原線,練馬区小竹町２－７－２１,61530,-,-,1181,6525,3300,76,1662,9825,1738,11563,15,1117,9.7,-,0.64,6053,16552,0.7,19.3,１０月２６日（火）,曇,東京国道,441,特例都道池袋谷原線,61530
441,特例都道池袋谷原線,練馬区高松３－２４,61550,374,1509,424,1976,1152,14,492,3128,506,3634,13.9,405,11.1,-,0.74,6054,3145,1.16,19.4,１０月１９日（火）,曇,建設局,441,特例都道池袋谷原線,61550
442,特例都道北町豊玉線,練馬区練馬２－２２,61560,754,2092,376,678,703,0,102,1381,102,1483,6.9,222,15,-,1.06,6055,1711,0.87,20.8,１０月１９日（火）,曇,建設局,442,特例都道北町豊玉線,61560
443,特例都道南田中町旭町線,練馬区高野台３－１２,61570,1815,2507,1587,18268,8015,275,8032,26283,8307,34590,24,3235,9.4,-,1.77,6056,39566,0.87,16.2,１０月１９日（火）,曇,建設局,443,特例都道南田中町旭町線,61570
443,特例都道南田中町旭町線,練馬区谷原３－２３,61580,760,1644,1729,13700,8777,317,8518,22477,8835,31312,28.2,2742,8.8,-,1.28,6057,35684,0.88,20.2,１０月１９日（火）,曇,建設局,443,特例都道南田中町旭町線,61580
444,特例都道下石神井大泉線,練馬区上石神井３－５,61610,414,1355,462,3653,1751,329,533,5404,862,6266,13.8,597,9.5,-,0.76,6058,7088,0.88,13.2,１０月１９日（火）,曇,建設局,444,特例都道下石神井大泉線,61610
445,特例都道常盤台赤羽線,板橋区小豆沢１－２２－８,61620,1258,692,-,3727,1899,539,1133,5626,1672,7298,22.9,664,9.1,-,1.1,6059,8967,0.81,9.9,９月３０日（木）,雨,東京国道,445,特例都道常盤台赤羽線,61620
446,特例都道長後赤塚線,板橋区西台１－５２,61650,537,2119,1553,12584,6703,384,4207,19287,4591,23878,19.2,2174,9.1,-,1.15,6060,26283,0.91,9.7,１０月２６日（火）,曇,建設局,446,特例都道長後赤塚線,61650
447,特例都道赤羽西台線,板橋区舟渡１－１２－１２,61690,2845,854,-,5073,2439,351,2018,7512,2369,9881,24,1028,10.4,-,1.39,6062,7033,1.4,17.2,９月３０日（木）,雨,東京国道,447,特例都道赤羽西台線,61690
447,特例都道赤羽西台線,板橋区高島平３－１４,61700,165,991,1048,8373,5144,157,6676,13517,6833,20350,33.6,1812,8.9,-,0.65,6061,23910,0.85,22.9,１０月２６日（火）,曇,建設局,447,特例都道赤羽西台線,61700
449,特例都道新荒川堤防線,北区豊島５,61710,112,634,-,1980,1505,53,881,3485,934,4419,21.1,455,10.3,-,0.52,6064,10759,0.41,20.8,９月３０日（木）,雨,東京国道,449,特例都道新荒川堤防線,61710
449,特例都道新荒川堤防線,足立区千住曙町３４,61720,-,-,-,2155,1840,10,747,3995,757,4752,15.9,453,9.5,-,0.75,6064,10759,0.44,15,９月３０日（木）,雨,東京国道,449,特例都道新荒川堤防線,61720
449,特例都道新荒川堤防線,江戸川区平井７,61740,278,536,-,2176,1822,18,569,3998,587,4585,12.8,516,11.3,-,0.74,6065,4006,1.14,32.4,９月３０日（木）,雨,東京国道,449,特例都道新荒川堤防線,61740
449,特例都道新荒川堤防線,墨田区八広６,61760,149,1801,-,6156,4617,54,1448,10773,1502,12275,12.2,1138,9.3,-,1.29,46046,4706,2.61,30.3,９月３０日（木）,雨,東京国道,449,特例都道新荒川堤防線,61760
449,特例都道新荒川堤防線,江戸川区平井７－６,61770,270,719,-,1961,1379,26,963,3340,989,4329,22.8,415,9.6,-,0.46,46047,10759,0.4,14.4,９月３０日（木）,雨,東京国道,449,特例都道新荒川堤防線,61770
450,特例都道新荒川葛西堤防線,葛飾区東四つ木１－６,61800,84,299,662,4859,3840,108,1560,8699,1668,10367,16.1,947,9.1,-,1.01,6066,11341,0.91,23.8,１０月２０日（水）,曇,建設局,450,特例都道新荒川葛西堤防線,61800
450,特例都道新荒川葛西堤防線,葛飾区新小岩１－５,61810,27,31,-,5317,3935,25,1514,9252,1539,10791,14.3,1041,9.6,-,0.99,6067,4706,2.29,23.8,９月３０日（木）,雨,東京国道,450,特例都道新荒川葛西堤防線,61810
450,特例都道新荒川葛西堤防線,江戸川区中葛西６－３,61820,1155,2777,840,8361,3135,184,2051,11496,2235,13731,16.3,1346,9.8,-,0.39,6069,16746,0.82,17.2,１０月２０日（水）,曇,建設局,450,特例都道新荒川葛西堤防線,61820
450,特例都道新荒川葛西堤防線,江戸川区東葛西３－１１,61830,30,134,637,3989,1544,100,720,5533,820,6353,12.9,602,9.5,-,0.68,6068,5637,1.13,16.3,１０月２０日（水）,曇,建設局,450,特例都道新荒川葛西堤防線,61830
451,特例都道江戸川堤防線,葛飾区柴又５,61840,0,0,-,5929,3815,2,897,9744,899,10643,8.4,1097,10.3,-,1.19,6070,8736,1.22,18.3,９月３０日（木）,雨,東京国道,451,特例都道江戸川堤防線,61840
451,特例都道江戸川堤防線,江戸川区篠崎町１－９５,61850,225,213,362,4565,2541,210,1830,7106,2040,9146,22.3,852,9.3,-,1.15,6071,10487,0.87,21,１０月２０日（水）,曇,建設局,451,特例都道江戸川堤防線,61850
452,特例都道神田白山線,文京区湯島３－９,61860,5286,1895,777,8566,4319,165,1677,12885,1842,14727,12.5,1377,9.4,-,0.82,46051,14309,1.03,18.3,１０月５日（火）,晴,東京国道,452,特例都道神田白山線,61860
452,特例都道神田白山線,文京区湯島３－４７－８,61870,8266,2142,1499,10064,4584,285,1936,14648,2221,16869,13.2,1577,9.3,-,0.99,46051,14309,1.18,11.8,１０月５日（火）,晴,東京国道,452,特例都道神田白山線,61870
452,特例都道神田白山線,文京区千駄木２－３４－８,61890,3685,1394,-,3311,1635,57,359,4946,416,5362,7.8,528,9.8,-,0.64,6072,6894,0.78,12.6,９月３０日（木）,雨,東京国道,452,特例都道神田白山線,61890
453,特例都道本郷亀戸線,文京区湯島３－４１－１２,61900,17884,1701,-,10303,4805,510,1771,15108,2281,17389,13.1,1548,8.9,-,1.01,6073,16036,1.08,13.7,１０月５日（火）,晴,東京国道,453,特例都道本郷亀戸線,61900
453,特例都道本郷亀戸線,台東区駒形２－１,61910,4266,2773,1279,8919,5496,276,2120,14415,2396,16811,14.3,1649,9.8,-,0.97,6074,19473,0.86,17.7,１０月５日（火）,晴,東京国道,453,特例都道本郷亀戸線,61910
453,特例都道本郷亀戸線,墨田区業平５－１５,61920,932,1579,830,7139,3918,187,1531,11057,1718,12775,13.4,1170,9.2,-,0.91,6075,14144,0.9,26,１０月５日（火）,晴,東京国道,453,特例都道本郷亀戸線,61920
455,特例都道本郷赤羽線,豊島区駒込３－３－１５,61950,11114,2505,-,10816,5365,220,2777,16181,2997,19178,15.6,1710,8.9,-,0.67,6076,20016,0.96,21.8,９月３０日（木）,雨,東京国道,455,特例都道本郷赤羽線,61950
455,特例都道本郷赤羽線,北区上十条２－１３,61980,14884,3485,930,4900,2647,193,973,7547,1166,8713,13.4,864,9.9,-,0.98,6077,9633,0.9,12.5,１０月２６日（火）,曇,建設局,455,特例都道本郷赤羽線,61980
457,特例都道駒込宮地線,荒川区西日暮里４－２２－１,61990,5655,2997,-,9921,4929,209,1456,14850,1665,16515,10.1,1476,8.9,-,1.9,6078,8530,1.94,7.7,９月３０日（木）,雨,東京国道,457,特例都道駒込宮地線,61990
458,特例都道白山小台線,文京区本駒込４－４１－２,62000,3192,1278,-,7675,3703,313,1633,11378,1946,13324,14.6,1251,9.4,-,1.45,6079,13148,1.01,13.7,９月３０日（木）,雨,東京国道,458,特例都道白山小台線,62000
458,特例都道白山小台線,荒川区西尾久１－２２,62010,-,-,-,5501,2739,223,1091,8240,1314,9554,13.8,911,9.5,-,1.35,6080,10067,0.95,13.4,９月３０日（木）,雨,東京国道,458,特例都道白山小台線,62010
458,特例都道白山小台線,荒川区西尾久３－２６,62020,1217,3773,-,4813,3158,221,1002,7971,1223,9194,13.3,886,9.6,-,1.13,6080,10067,0.91,16.9,９月３０日（木）,雨,東京国道,458,特例都道白山小台線,62020
460,特例都道中十条赤羽線,北区中十条１－１６,62040,362,460,668,3341,2506,14,593,5847,607,6454,9.4,599,9.3,-,0.86,6081,6718,0.96,10.2,１０月２６日（火）,曇,建設局,460,特例都道中十条赤羽線,62040
461,特例都道吾妻橋伊興町線,足立区千住曙町３８－６,62050,453,1219,-,7187,4420,61,2445,11607,2506,14113,17.8,1245,8.8,-,1.81,6082,20944,0.67,24.7,９月３０日（木）,雨,東京国道,461,特例都道吾妻橋伊興町線,62050
461,特例都道吾妻橋伊興町線,足立区本木２－２１,62070,574,2180,1410,8700,3983,154,1647,12683,1801,14484,12.4,1317,9.1,-,0.63,6083,16823,0.86,17.4,１０月２０日（水）,曇,建設局,461,特例都道吾妻橋伊興町線,62070
461,特例都道吾妻橋伊興町線,足立区伊興本町２－１,62080,872,1957,649,4922,2001,283,943,6923,1226,8149,15,758,9.3,-,0.43,6084,8893,0.92,16.2,１０月２１日（木）,雨,建設局,461,特例都道吾妻橋伊興町線,62080
461,特例都道吾妻橋伊興町線,墨田区堤通２－１４,62090,503,1097,-,2637,1075,93,838,3712,931,4643,20.1,463,10,-,0.49,46057,10759,0.43,18.6,９月３０日（木）,雨,東京国道,461,特例都道吾妻橋伊興町線,62090
462,特例都道蔵前三ノ輪線,台東区西浅草１－７,62100,13266,3995,762,9319,4491,652,1467,13810,2119,15929,13.3,1588,10,-,0.6,6085,18192,0.88,14.6,１０月２０日（水）,曇,建設局,462,特例都道蔵前三ノ輪線,62100
463,特例都道上野月島線,台東区雷門２－１,62110,3790,2727,1392,9381,4612,219,1538,13993,1757,15750,11.2,1503,9.5,-,0.65,46058,16403,0.96,10.8,１０月５日（火）,晴,東京国道,463,特例都道上野月島線,62110
463,特例都道上野月島線,台東区花川戸１－１,62120,15569,2787,299,4135,1821,517,549,5956,1066,7022,15.2,649,9.2,-,0.4,46056,16403,0.43,11.7,１０月５日（火）,晴,東京国道,463,特例都道上野月島線,62120
463,特例都道上野月島線,墨田区立川１－１－５,62130,3566,2050,1158,9093,4946,200,2506,14039,2706,16745,16.2,1570,9.4,-,1.14,6086,16403,1.02,14.9,１０月５日（火）,晴,東京国道,463,特例都道上野月島線,62130
463,特例都道上野月島線,江東区高橋１,62140,3235,935,964,8885,4525,181,2436,13410,2617,16027,16.3,1505,9.4,-,0.89,6087,17556,0.91,17.8,１０月２１日（木）,雨,建設局,463,特例都道上野月島線,62140
463,特例都道上野月島線,中央区佃３－１,62150,2757,3666,1672,11659,6051,379,3467,17710,3846,21556,17.8,2208,10.2,-,0.88,6088,19965,1.08,22.7,１０月５日（火）,晴,東京国道,463,特例都道上野月島線,62150
464,特例都道言問橋南千住線,台東区日本堤２－２８－１０,62170,2268,958,-,5072,2903,338,1064,7975,1402,9377,15,845,9,-,0.57,6089,7742,1.21,19.7,９月３０日（木）,雨,東京国道,464,特例都道言問橋南千住線,62170
465,特例都道深川吾嬬町線,江東区毛利２－７－５,62180,4210,784,-,9449,4138,771,1918,13587,2689,16276,16.5,1523,9.4,-,2.32,6090,20103,0.81,12,１０月５日（火）,晴,東京国道,465,特例都道深川吾嬬町線,62180
466,特例都道内匠橋花畑線,足立区花畑７－１６,62190,36,140,295,2248,1233,15,549,3481,564,4045,13.9,457,11.3,-,0.66,6091,4785,0.85,25,１０月２０日（水）,曇,建設局,466,特例都道内匠橋花畑線,62190
467,特例都道千住新宿町線,葛飾区西亀有３－１１－１,62200,293,1635,-,3152,1341,16,532,4493,548,5041,10.9,451,8.9,-,0.5,46060,4157,1.21,13,９月３０日（木）,雨,東京国道,467,特例都道千住新宿町線,62200
473,特例都道新富晴海線,中央区明石町１,62240,8836,1157,1007,14719,5327,163,4209,20046,4372,24418,17.9,2458,10.1,-,0.84,6094,24677,0.99,24,１０月２７日（水）,曇,建設局,473,特例都道新富晴海線,62240
474,特例都道浜町北砂町線,中央区日本橋中洲６－４,62260,1455,2542,453,7555,5175,143,2119,12730,2262,14992,15.1,1649,11,-,1.26,6095,15139,0.99,22.3,１０月５日（火）,晴,東京国道,474,特例都道浜町北砂町線,62260
475,特例都道永代葛西橋線,江東区南砂２－３１,62270,1922,1057,1978,12998,5429,136,2690,18427,2826,21253,13.3,2020,9.5,-,1.68,6096,24351,0.87,16.7,１０月２１日（木）,雨,建設局,475,特例都道永代葛西橋線,62270
475,特例都道永代葛西橋線,中央区日本橋箱崎町３６,62280,3418,673,523,6385,3311,179,1924,9696,2103,11799,17.8,1244,10.5,-,0.71,46063,24677,0.48,22.3,１０月５日（火）,晴,東京国道,475,特例都道永代葛西橋線,62280
476,特例都道南砂町吾嬬町線,江東区亀戸８－２５,62290,732,1458,-,5183,3301,42,1642,8484,1684,10168,16.6,963,9.5,-,0.72,6097,15541,0.65,28,９月３０日（木）,雨,東京国道,476,特例都道南砂町吾嬬町線,62290
477,特例都道亀戸葛西橋線,江東区大島８－４０,62300,4403,1968,671,6734,2620,424,958,9354,1382,10736,12.9,960,8.9,-,0.62,6098,10926,0.98,22.4,１０月２１日（木）,雨,建設局,477,特例都道亀戸葛西橋線,62300
480,特例都道品川埠頭線,品川区東品川５－７,62310,260,94,85,669,440,119,2516,1109,2635,3744,70.4,398,10.6,-,0.2,46064,19965,0.19,15.7,１０月１９日（火）,曇,東京国道,480,特例都道品川埠頭線,62310
482,特例都道台場青海線,江東区青海１－１,62340,327,144,260,1790,686,586,652,2476,1238,3714,33.3,384,10.3,-,0.3,46067,19965,0.19,21,１０月５日（火）,晴,東京国道,482,特例都道台場青海線,62340
