地点名:上一色橋　地盤上/地下1/地下2
ファイル名:11031101.SMC
起動時刻:2011/03/11 14:47:25
チャンネル数:9
該当地震:地震：2011年03月11日14:46:18.1
"Time","N-S","E-W","U-D","N-S","E-W","U-D","N-S","E-W",U-D
96.95,-13.37628,5.476853,4.390182,9.759043,-4.165948,.6469531,-4.56042,7.968923, 0.2807297 
96.96,-16.72779,5.543598,1.946359,10.79947,-6.888251,1.92836,-5.021386,7.798935, 2.717303 
96.97,-18.68789,4.506173,-.3237265,12.06288,-9.121589,3.522995,-5.181125,8.359644, 3.419002 
96.98,-20.32728,1.344903,1.569636,13.13205,-10.46199,5.009137,-4.957391,9.557557, 3.277513 
96.99,-22.17214,-2.525817,6.117057,14.05648,-11.40067,5.561347,-4.988638,10.67348, 2.877041 
97,-22.48337,-4.989638,5.503601,14.77168,-12.26686,5.386109,-5.279617,11.0042, 2.307833 
97.00999,-20.63825,-5.948069,1.193164,14.79018,-13.40678,4.611416,-5.322864,10.74347, 1.65163 
97.02,-17.04301,-6.589772,-.1457394,14.11773,-14.4497,3.098775,-5.207373,10.71772, 1.008177 
97.03,-12.28211,-7.901177,2.0641,13.10055,-14.77668,1.632632,-5.499851,10.52974, 0.5162126 
97.04,-7.781186,-8.508133,4.525672,12.56359,-13.89299,.6154554,-6.2093,9.627802,-0.1744874 
97.05,-6.229548,-6.499779,3.905217,12.99881,-11.87689,-.5132128,-7.027241,8.83536,-0.6407036 
97.06,-9.24083,-2.652808,.9049344,13.7755,-9.975527,-1.949609,-8.122161,8.342145,-0.2189841 
97.07,-14.79743,.4914644,-2.191341,14.12198,-9.168586,-2.664557,-9.583555,7.005242, 0.2684805 
97.07999,-20.30853,2.050851,-3.219767,13.80425,-9.443565,-1.086171,-10.83546,4.072455,-0.468466 
97.09,-23.18007,3.540743,.9054344,13.08305,-10.43649,2.019104,-11.51192,.372473,-1.869365 
97.1,-22.61286,5.977567,9.333074,12.42685,-11.31218,4.019209,-11.51342,-2.400326,-2.590312 
97.11,-19.43659,9.115589,13.99998,12.01888,-11.40992,4.490674,-10.48124,-3.839972,-2.319082 
97.12,-14.92067,12.56809,9.581306,11.89864,-10.9762,4.325936,-8.429139,-4.925143,-1.897862 
97.13,-11.27068,14.75268,1.535639,12.09062,-10.33175,3.479498,-6.07331,-6.675516,-1.316155 
97.14,-9.302075,14.18222,-1.996105,12.17237,-9.491812,2.312082,-4.265441,-8.988348, 0.3094776 
97.15,-8.510384,12.50834,-.1614883,11.78765,-8.157409,2.026103,-3.491247,-10.87421, 2.052101 
97.16,-8.371393,12.92031,3.100525,11.23569,-6.472531,3.4475,-3.532494,-11.74965, 2.48857 
97.17,-9.737294,16.68104,5.731085,10.63598,-5.431107,5.227121,-3.786226,-11.56666, 2.48257 
97.18,-13.28579,22.85209,7.255974,10.19476,-5.128378,5.37711,-3.937465,-10.15551, 3.03728 
97.18999,-17.40699,29.06364,4.54617,10.02102,-4.245442,4.393432,-4.088953,-8.170658, 3.72273 
97.2,-20.51801,32.49764,-1.393649,9.857036,-2.436823,3.405503,-4.583918,-7.229976, 3.985461 
97.21,-20.37727,31.6787,-3.207518,9.678048,-.5342113,2.20634,-5.24062,-7.526205, 4.341186 
97.22,-17.21675,27.19928,1.501391,9.281077,1.123419,1.64863,-5.731085,-7.943424, 5.066383 
97.23,-12.15412,20.7025,6.880751,8.039167,2.35158,3.285262,-5.826328,-7.708441, 5.076632 
97.24,-7.005242,13.37903,9.389319,5.991066,3.235015,6.970745,-5.131628,-6.636519, 3.58474 
97.25,-4.891396,6.221549,11.11194,3.834722,3.553742,10.399,-3.875219,-5.10488, 2.264086 
97.25999,-5.664589,.8586878,13.21154,2.273835,3.263763,10.66598,-3.111274,-3.702732, 2.110597 
97.27,-6.554025,-2.229338,10.66523,1.433896,3.118274,7.03699,-3.251514,-2.927288, 2.697304 
97.28,-5.900322,-6.141055,2.051351,1.075672,3.666734,1.555637,-3.821973,-2.921788, 2.961535 
97.29,-3.853221,-11.57791,-6.391037,1.052174,4.734657,-3.547243,-4.259941,-3.146522, 2.110597 
97.3,-2.031853,-17.03876,-8.223654,.8451887,5.574346,-6.866252,-4.351435,-2.909039, 0.3979712 
97.31,-.4987139,-20.23328,-6.06956,.2649808,5.66334,-7.753688,-4.020459,-2.216339,-1.93461 
97.32,1.820118,-20.65175,-5.014136,-.2227339,5.307116,-6.914999,-3.326259,-1.219412,-3.847721 
97.32999,4.562419,-21.37945,-5.679588,-.537711,5.172625,-5.610593,-2.385327,.4852148,-4.371433 
97.34,7.205728,-24.15925,-7.339968,-.7746938,5.347363,-4.743906,-1.3829,2.725802,-3.754228 
97.35,10.63598,-29.21338,-7.748939,-.938682,6.024813,-4.27744,-.4467176,4.490174,-2.729552 
97.36,14.34046,-35.22945,-4.952391,-.8306898,7.777186,-3.783726,.303478,5.278368,-1.572636 
97.37,17.00077,-39.23391,-.5282117,-.1432396,10.59423,-2.807297,.8194406,6.101058,-0.3599739 
97.38,16.5778,-38.82619,2.832045,1.093421,13.8225,-1.221661,.9896783,7.752688, 0.3902217 
97.39,12.78207,-33.71981,3.324759,2.053101,16.27232,.565709,.8684371,9.886534, 0.5224621 
97.4,7.73144,-26.08411,1.616133,1.972857,17.23325,1.955608,.8464386,11.89289, 0.3744729 
97.41,4.357434,-18.56565,-.5752083,.9564307,17.38449,2.402576,1.230161,13.48852, 0.6044562 
97.42,3.617738,-12.70258,-2.817046,-.468966,17.64522,1.541388,1.740624,14.54945, 0.9859285 
97.43,5.10238,-9.957278,-4.502674,-2.032353,17.82121,-.1977357,2.235588,14.90642, 1.085671 
97.43999,8.505633,-10.16301,-4.213944,-3.463499,17.17701,-2.002855,2.834295,14.18222, 0.773194 
97.45,11.61866,-11.00395,-2.200591,-4.511923,15.61437,-3.060778,3.504496,12.39535, 0.1822368 
97.46,11.84364,-12.41485,-.6022063,-5.319864,13.70726,-2.713803,3.646486,9.79454,-0.1842366 
97.47,9.532059,-14.35371,-1.002927,-6.083059,11.94463,-1.030675,3.273263,6.458282, 0.1157416 
97.48,6.694265,-16.70179,-1.691877,-6.8995,10.01827,1.254159,2.89229,2.576563, 1.073422 
97.49,4.488925,-18.69839,-.7376965,-7.5897,7.508956,3.334258,2.783298,-.8376893, 2.141095 
97.5,4.093453,-17.83421,1.583135,-8.233403,4.801902,4.646163,2.843294,-3.058028, 3.268763 
97.50999,4.839399,-13.856,4.28019,-9.195333,2.362329,4.96214,3.108275,-4.459427, 4.69066 
97.52,5.850576,-7.748438,4.761655,-10.356,.1734874,4.886896,3.873969,-5.885074, 6.126556 
97.53,6.572773,-.4867147,2.825545,-11.18219,-1.896613,5.033885,5.044884,-7.339468, 6.815006 
97.54,6.601521,6.927748,.9751793,-11.53616,-4.211695,5.050884,6.249797,-8.477386, 6.713264 
97.55,6.07506,12.91356,1.078422,-11.65041,-6.398536,4.477426,7.375216,-9.470314, 6.34504 
97.56,6.292544,15.67761,2.252587,-11.37943,-7.363216,3.72073,8.178658,-10.70972, 5.612093 
97.57,6.788758,15.60087,2.33708,-10.42274,-6.923498,3.051279,8.307148,-12.04088, 4.729407 
97.57999,6.826755,15.22515,1.957608,-8.847109,-5.853576,1.898362,7.428711,-12.88682, 3.906967 
97.59,6.925248,16.78153,1.853616,-6.975994,-5.10963,.2429824,5.617093,-13.18654, 3.456749 
97.6,7.750938,21.14672,1.724375,-5.409358,-4.984639,-1.286157,3.249764,-12.87632, 2.793797 
97.61,9.102341,26.57357,.716948,-4.568669,-5.312865,-2.098348,.5392109,-11.53941, 1.891113 
97.62,9.112339,30.76252,-.4919643,-4.42043,-6.07106,-2.033603,-2.449822,-9.423067, 1.361651 
97.63,8.535631,32.42165,-.4202195,-4.956391,-7.129233,-1.203913,-5.475103,-6.916499, 0.771944 
97.64,7.430461,30.89551,.648953,-6.222049,-8.205155,.441468,-8.159908,-4.00846, 0.1497391 
97.65,6.247547,26.45083,3.228766,-7.989171,-9.117589,2.317582,-10.33775,-1.122919,-0.4092203 
97.66,4.626415,20.98723,5.52635,-9.426817,-9.619053,3.481997,-12.26761,1.082672,-0.1499891 
97.67,2.465321,15.98809,5.51335,-9.548058,-9.236581,3.538494,-13.7595,2.34983, 0.7796935 
97.68,1.302656,11.84764,3.393504,-8.224654,-8.059416,3.074277,-13.91449,2.585313, 0.5029635 
97.68999,.8846859,8.845609,1.978107,-6.2143,-6.769259,2.460322,-12.4681,1.782621,-0.8801862 
97.7,2.740301,6.682516,3.984211,-4.168448,-5.564847,1.169165,-10.12802,.3549743,-2.634059 
97.71,6.785258,6.441783,5.65309,-2.297833,-4.69491,-.6252047,-7.359467,-1.275158,-4.789153 
97.72,10.41125,7.100986,2.131346,-.7484457,-4.740656,-2.646058,-4.497924,-3.042779,-6.805007 
97.73,12.25086,8.266901,-5.465354,.8646873,-6.034062,-5.599594,-2.026103,-4.480675,-7.5912 
97.74,12.81032,9.927031,-12.4491,3.154271,-7.907927,-8.609876,-.09999275,-4.898645,-6.862503 
97.75,12.83532,10.56873,-16.83178,6.029563,-9.159336,-9.639801,1.010677,-4.732657,-5.79183 
97.75999,11.62716,7.827682,-15.59912,9.117589,-9.063093,-8.006169,1.150917,-4.611916,-5.675339 
97.77,9.585055,1.256909,-6.935497,12.08837,-8.223154,-4.515173,.647953,-3.845471,-6.466031 
97.78,5.876324,-6.89525,4.512173,14.23347,-7.343718,-.9264328,-.1272408,-1.829617,-6.977244 
97.79,.482215,-13.86924,10.70547,14.91317,-6.374538,.8159409,-1.167165,.8471886,-6.330291 
97.8,-5.057384,-17.9477,7.16773,13.79825,-5.032385,.6919498,-2.48682,3.16852,-4.207945 
97.81,-11.34968,-18.44941,-.5209622,11.6789,-2.878291,-.3474748,-3.793725,4.699909,-1.979357 
97.82,-18.36792,-14.98191,-4.955641,9.651051,.2679806,-1.589385,-4.851648,5.313115,-0.6714513 
97.82999,-24.8542,-9.126088,-3.473248,7.86593,4.076455,-2.433824,-5.760832,5.077882,-0.09849286 
97.84,-30.59778,-4.426929,1.083421,6.370538,8.00117,-2.242087,-6.185052,4.531921,-0.2257336 
97.85,-35.73591,-1.993855,3.104525,5.433356,11.0572,-.9436816,-5.93382,4.067955,-0.6954496 
97.86,-39.21341,-1.623132,2.108097,5.452105,12.60934,.1752373,-5.505851,3.692982,-0.7391964 
97.87,-41.82222,-1.904612,-.02774799,6.8995,12.79207,.2324831,-5.400858,3.299761,-0.2782298 
97.88,-42.26369,-1.868115,-2.444323,9.371071,11.97988,-.1334903,-5.765832,2.723053, 0.3182269 
97.89,-38.6707,-2.734302,-3.116774,11.96938,10.18901,-.5587095,-6.411535,1.976357, 1.227161 
97.9,-30.78127,-5.915071,-2.690055,14.46295,7.680443,-.7051989,-6.440283,1.603634, 2.20459 
97.91,-21.47819,-11.40642,-2.20659,16.51855,4.873397,.0372473,-5.272368,1.751123, 2.323081 
97.92,-13.02231,-17.83771,-1.510641,17.85771,2.040102,1.002927,-3.147022,2.012354, 2.247587 
97.93,-5.487852,-22.40963,-.6911999,18.69315,-.3109775,1.068173,-.4929643,2.110347, 3.002532 
97.93999,-.7431961,-23.35356,-1.984606,19.25535,-1.3779,.9436816,2.48982,1.79362, 3.350757 
97.95,.8726867,-21.22571,-5.10863,19.3826,-1.09792,.9141837,5.472353,.7474458, 2.872292 
97.96,-.9231831,-17.9127,-4.532921,18.91638,-.4179697,.1009927,8.061666,-.5264618, 2.658307 
97.97,-5.269118,-13.99949,-2.046852,17.90345,.09549308,-.7761937,9.807039,-.9511811, 2.392577 
97.98,-10.11577,-9.269328,-1.3819,16.5573,.607706,-.4922143,10.3935,-.6017064, 1.911861 
97.99,-13.68551,-5.10088,.6524527,15.54262,1.562137,.4042207,9.93503,-.358724, 2.129596 
98,-15.17415,-2.054851,4.373933,15.27939,2.977284,1.816118,9.061593,-.1479893, 2.717303 
98.00999,-14.59194,-.2812296,7.514205,14.99291,4.336436,4.056206,7.976172,.8131911, 1.859365 
98.02,-12.3746,.27623,10.3325,13.63326,4.97064,5.705337,6.629519,2.984284, 0.6157054 
98.03,-11.05845,.4657162,12.29411,10.88796,4.303188,5.320364,5.022886,5.952569, 1.145917 
98.04,-10.09627,-1.760622,9.38857,7.652695,3.051029,3.785726,3.299761,8.840359, 3.253014 
98.05,-8.947851,-4.811901,1.715376,4.54592,2.281335,2.416825,1.325904,10.92271, 5.150377 
98.06,-10.12552,-4.942392,-3.320509,1.726625,2.032603,1.763872,-.9474313,11.96863, 5.474853 
98.07,-11.7064,-2.883041,-1.181914,-.6946996,2.023603,2.050601,-2.704304,11.73965, 4.166698 
98.07999,-13.21129,-1.144417,4.755655,-2.923038,2.053351,2.833795,-3.228516,10.17876, 1.996605 
98.09,-13.16705,.1837367,7.292222,-5.24012,1.826368,3.30926,-2.585063,7.283222, 0.745446 
98.1,-11.93239,-.1177415,3.256264,-7.765187,1.154916,2.889791,-1.176915,3.496247, 0.8634374 
98.11,-8.702869,-1.323404,-2.262336,-10.02352,.0662452,1.940859,.3147272,-.02049851, 0.8191906 
98.12,-3.493497,-1.058923,-2.993033,-11.7759,-1.028175,1.174415,1.491142,-2.782298, 0.08174407 
98.13,4.088704,1.067173,1.310905,-13.14055,-1.503641,.4794652,2.283834,-5.10138,-0.6704514 
98.14,11.99988,2.35258,4.563419,-13.75275,-1.459394,-.0744946,3.03678,-6.745511,-0.82794 
98.15,18.32267,.9709296,2.083099,-13.74675,-1.79387,.04524672,3.853221,-7.608449,-0.7919426 
98.16,23.36756,-2.084599,-3.621488,-13.45752,-3.101275,.4704659,4.252942,-7.968672,-0.008749366 
98.17,26.9208,-4.529922,-6.133805,-13.0853,-5.144377,.7181979,4.054706,-7.86518, 1.870114 
98.18,30.48804,-4.331686,-3.281512,-12.73158,-6.705264,2.086599,3.605489,-7.503706, 3.431251 
98.18999,32.31141,.1279907,.4849648,-12.76283,-6.718263,4.723907,3.391254,-7.212477, 3.289512 
98.2,31.45197,7.692692,3.279762,-13.29429,-5.534099,6.240047,3.650486,-6.8915, 2.294334 
98.21,29.16389,14.65869,4.747156,-14.38796,-4.471676,5.410108,4.232693,-6.433534, 1.980606 
98.22,27.03179,19.9508,3.477998,-15.59062,-4.00646,3.289512,5.059883,-6.511778, 1.862615 
98.23,26.44858,22.63561,.358724,-16.43056,-3.367756,1.09842,5.906572,-7.604949, 1.543138 
98.24,26.02311,22.65486,-.6399536,-16.87728,-1.944359,-.4332186,6.496029,-8.951851, 0.6374538 
98.25,25.71264,22.15814,3.803224,-17.183,-.3672234,-.593457,6.845754,-9.681298,-0.9606804 
98.25999,25.09518,22.7446,8.682621,-17.8707,-.0662452,.1992356,6.907,-9.670549,-2.672556 
98.27,24.00076,25.10393,8.196405,-18.75789,-1.324904,.8606876,6.693765,-8.862358,-3.435001 
98.28,22.28788,25.94987,3.58549,-19.3251,-3.004782,.7706941,6.382288,-7.301721,-3.220517 
98.29,20.33428,23.18332,-1.09992,-19.64857,-3.730979,-.6589522,6.117057,-5.741584,-2.7578 
98.3,20.0348,18.90863,-3.144522,-19.9723,-3.069777,-3.472498,5.971317,-4.841149,-2.35158 
98.31,21.81267,13.8005,-3.245515,-20.40127,-1.229661,-6.831255,6.170803,-4.316437,-1.997855 
98.32,23.43805,10.51599,-5.24687,-20.99748,1.263408,-9.25433,6.834004,-3.753228,-1.681628 
98.32999,23.06883,7.893928,-9.53056,-21.72293,3.522745,-9.368821,7.913676,-3.560742,-1.664379 
98.34,20.12929,4.728907,-12.92531,-22.33313,4.714658,-7.214727,9.351322,-4.072205,-2.149594 
98.35,16.10683,3.211017,-11.7154,-22.57511,4.8254,-4.253942,10.81522,-4.534171,-2.930538 
98.36,14.47495,3.224016,-5.099131,-22.29688,4.784153,-2.103097,11.48242,-4.499424,-3.202768 
98.37,15.1589,3.108775,1.332653,-21.4142,5.65234,-1.439896,11.0727,-3.960713,-2.191341 
98.38,18.13894,.6112057,2.685305,-20.03855,7.468209,-1.811869,10.09877,-3.073277,-0.8681871 
98.39,20.86199,-4.991138,.6906999,-18.42741,9.311325,-1.671379,8.988599,-2.129346,-0.3964713 
98.4,20.93423,-12.03463,.3644736,-16.63079,10.08627,-.5419607,8.042418,-1.550138,-0.6747011 
98.41,18.98088,-18.37042,3.811974,-14.60819,9.823038,.6994493,7.250724,-1.433896,-0.5399609 
98.42,16.83353,-22.73185,6.805007,-12.84607,9.681798,1.716876,6.252047,-1.639631, 0.09824288 
98.43,15.73936,-24.28849,4.629664,-11.69215,9.954779,2.588312,5.261619,-1.920861, 0.82744 
98.43999,14.92842,-23.78903,-.3022281,-10.84021,10.08202,2.596062,4.889895,-1.64963, 1.628632 
98.45,14.26572,-23.4043,-3.337758,-10.01527,10.25676,1.712876,5.498851,-.2854793, 2.215839 
98.46,14.24797,-23.53554,-3.356757,-9.338324,10.80097,1.055423,6.791508,1.436896, 1.981606 
98.47,14.09198,-23.80352,-.772694,-8.339146,11.57191,.9766792,8.495634,2.362579, 1.432396 
98.48,12.86757,-24.01626,2.812296,-6.255297,12.31161,1.066423,10.39525,2.589312, 1.080672 
98.49,10.30625,-22.56861,3.634487,-3.366756,12.70183,1.262658,11.82639,2.687805, 0.4752156 
98.5,7.45521,-19.15461,.8724368,-.7926925,12.44135,1.3814,12.44185,2.683055,-0.5062133 
98.50999,5.230371,-16.15433,-1.946859,1.160416,11.80914,.9566807,12.46785,2.943787,-0.8921853 
98.52,4.196696,-14.92792,-3.267263,2.89254,11.53241,-.1342403,11.58766,3.608738,-0.1954858 
98.53,3.979462,-14.69568,-3.701982,4.983639,12.20212,-1.397399,9.689797,4.095953, 1.277657 
98.54,4.159199,-14.21597,-2.867542,7.31147,13.36728,-1.768372,7.503206,4.40618, 2.62606 
98.55,4.361934,-13.22179,-.3237265,8.997348,13.98874,-.2437323,5.978567,5.336113, 2.89004 
98.56,3.31076,-11.63066,4.090953,9.228081,13.18954,2.33708,5.254369,6.593522, 2.424324 
98.57,-.3782226,-10.24951,7.777186,7.953174,10.96071,3.907217,4.495674,7.161481, 2.706554 
98.57999,-6.260046,-9.358572,5.902822,5.883324,8.14341,3.745728,2.802297,6.710013, 4.14195 
98.59,-11.98813,-8.439638,-.5819578,3.909467,5.979317,2.989283,.5039635,5.706586, 5.52085 
98.6,-15.95384,-7.001742,-4.113952,2.06335,4.942642,2.807297,-1.555887,4.54667, 5.986816 
98.61,-18.16043,-5.819328,.02599812,.4387182,4.751656,3.647736,-2.705304,3.508496, 5.057633 
98.62,-18.79039,-6.07006,6.974744,-.5532099,4.8279,4.895645,-2.647558,2.310333, 3.499496 
98.63,-19.38434,-6.550525,9.693297,-.703199,4.344935,5.070632,-1.862615,.7199478, 3.063278 
98.64,-20.01305,-5.000137,5.09688,.04299688,2.718803,4.205445,-1.24266,-.8531882, 3.779476 
98.65,-19.31435,-1.019426,-2.252337,1.423647,-.1344903,3.799974,-1.055923,-2.174092, 4.221444 
98.66,-16.66554,3.644236,-3.16602,2.859793,-3.707231,4.056956,-1.234161,-3.743479, 3.989711 
98.67,-12.22886,6.596272,3.869969,4.212695,-6.909749,4.525672,-1.821868,-5.442605, 4.385682 
98.68,-7.720191,6.507278,10.07002,5.820328,-9.133338,5.390859,-2.912539,-5.728835, 5.134628 
98.68999,-5.294116,4.703909,9.872535,8.041667,-10.76272,6.494529,-3.939465,-3.569741, 4.779154 
98.7,-4.96664,3.093276,7.014992,10.71522,-12.3441,6.601521,-4.176447,.0289979, 3.470499 
98.71,-4.979139,3.638986,5.526099,13.28154,-13.7425,4.680411,-3.489247,3.012532, 2.20209 
98.72,-4.228444,6.49028,3.909467,15.11465,-14.14423,1.38215,-2.229589,4.127701, 1.751623 
98.73,-4.079205,9.586055,-.8871857,15.74636,-13.1593,-1.730375,-.8534381,3.115024, 1.722125 
98.74,-5.308115,12.04413,-6.555525,15.01191,-11.86389,-3.4495,.2142345,.704199, 1.148417 
98.75,-7.058488,13.63401,-7.03399,13.13905,-11.45217,-3.202268,.9401819,-1.130668,-0.5119629 
98.75999,-7.928175,15.9181,-1.697377,10.72022,-11.7089,-1.51589,1.189664,-1.056173,-2.370578 
98.77,-8.430889,18.6509,3.774726,8.68037,-11.39892,.008749366,.7739439,.3844721,-3.105525 
98.78,-10.93096,20.42552,4.41893,8.085414,-9.681548,.4312187,-.593207,1.920861,-2.7573 
98.79,-15.23615,21.20971,.579708,8.937852,-7.756938,-.1069922,-3.095026,3.110275,-2.019354 
98.8,-19.17286,20.91773,-2.046852,10.05477,-7.633697,-1.459144,-5.959568,4.220944,-1.541638 
98.81,-20.13504,20.44477,-1.673879,10.04427,-9.465814,-3.143522,-8.308147,5.218122,-1.417147 
98.82,-17.54523,19.19611,-.2974784,8.290899,-11.75265,-4.00021,-10.09002,5.475353,-1.582385 
98.82999,-14.32771,17.182,-.4259691,5.262868,-13.51227,-3.45025,-11.26518,4.861648,-1.500141 
98.84,-12.75233,15.64187,-3.018781,1.813369,-14.32471,-2.124596,-11.56816,3.895218,-0.662702 
98.85,-11.31068,15.17965,-5.214122,-1.24191,-13.85075,-.4057206,-10.84796,2.884041, 0.5864575 
98.86,-8.563629,14.4652,-3.406503,-3.335508,-11.90739,1.869614,-8.918103,2.305833, 2.094348 
98.87,-5.173125,11.6729,2.330581,-4.622665,-9.365321,4.481175,-6.042812,2.299583, 3.71898 
98.88,-4.27894,7.315969,8.644373,-5.025886,-7.802935,7.411213,-2.961535,2.432824, 4.722157 
98.89,-5.470103,4.652163,13.29754,-4.493175,-7.948424,9.902283,-.3602239,2.523067, 5.197623 
98.9,-6.126056,6.307543,16.00334,-3.255264,-9.448815,10.55649,1.676878,3.117774, 5.950819 
98.91,-4.661912,11.07545,14.00449,-1.951109,-11.06595,9.547558,3.549243,4.608416, 6.941497 
98.92,-.5007137,14.74493,7.347218,-1.233411,-11.91764,8.067165,5.227371,6.266796, 7.567951 
98.93,4.27019,15.20815,1.371401,-.6407036,-11.6824,6.495529,6.146305,7.45446, 7.531704 
98.93999,9.193833,11.41567,.002499819,.3437251,-10.61298,5.323364,6.054061,8.390392, 7.078737 
98.95,14.19097,5.223621,2.601311,1.3814,-9.502562,4.818151,5.138127,9.764292, 5.842826 
98.96,18.34842,-.07299471,6.116557,2.121596,-8.558129,4.364684,3.886718,11.97738, 4.322937 
98.97,19.44434,-2.081849,7.015491,2.391327,-8.128911,3.218017,2.550565,14.00948, 3.272513 
98.98,15.2094,-1.52389,3.830972,2.127346,-8.40989,1.427647,1.10267,14.68919, 2.61306 
98.99,6.138055,.8404391,-1.621132,1.234411,-8.9621,-.4939642,-.3384755,14.06098, 2.176592 
99,-3.515495,4.633664,-4.672661,-.4912144,-9.189334,-1.941859,-1.305155,13.02131, 1.892863 
99.00999,-8.586378,6.661767,-3.906217,-3.124274,-8.616626,-1.898362,-1.824618,11.94263, 1.198163 
99.02,-8.331396,7.423712,.1307405,-6.151054,-7.087986,.1592385,-2.029603,10.58448, 0.1872364 
99.03,-5.94107,8.312397,6.260296,-8.869357,-5.045634,3.045779,-1.901612,9.185334,-0.1644881 
99.04,-3.950214,10.25101,9.984527,-10.80597,-3.185019,5.464354,-1.490142,8.074164, 0.951681 
99.05,-2.615561,11.75915,9.009097,-11.6809,-2.177342,7.197228,-.8786863,6.912999, 2.750301 
99.06,-.6319542,10.47849,7.154481,-11.34143,-2.374328,8.208155,.1344903,5.459354, 4.016959 
99.07,1.960858,6.752511,7.523954,-9.850036,-3.464249,8.240903,1.410898,3.677233, 4.774904 
99.07999,4.985139,1.558387,9.79154,-7.829183,-4.797153,7.444211,2.431824,2.0651, 5.630342 
99.09,7.796685,-2.48707,10.59248,-6.283295,-5.727085,6.526777,3.001782,1.452645, 6.464781 
99.1,10.05552,-2.34258,6.846004,-5.528099,-6.2118,6.235048,3.549993,1.686378, 7.212477 
99.11,11.56716,1.900612,2.48457,-5.212622,-6.409535,6.265796,4.432679,1.968857, 7.197478 
99.12,12.10012,7.335968,.1387399,-4.906894,-6.06406,6.114057,5.901572,1.625132, 6.110307 
99.13,12.4491,12.03688,.578958,-4.864897,-4.797153,5.442605,7.656195,.3282262, 4.243692 
99.14,12.53934,13.18304,2.214839,-5.325864,-2.669307,3.800725,9.150587,-1.769872, 2.040852 
99.15,12.70083,11.09995,2.997283,-6.224049,-.6657017,1.413148,10.04077,-4.397931, 0.7799435 
99.16,12.31086,7.600199,1.952358,-7.145482,.5899572,-1.065173,10.06702,-6.588522, 0.3612238 
99.17,10.02852,5.157376,-1.579636,-7.706441,1.220412,-2.721553,8.945601,-7.274973,-0.1729875 
99.18,6.613021,4.205695,-4.655912,-7.773437,1.465644,-2.947536,6.579273,-6.359539,-0.7951924 
99.18999,2.659307,4.833899,-4.359684,-7.438961,1.491642,-2.285334,3.155771,-4.379433,-1.164166 
99.2,-.1992356,6.734512,-2.150344,-6.727512,1.339153,-1.340653,-.6219549,-2.129596,-0.9916781 
99.21,-1.38515,7.820683,-.6602021,-5.982316,1.048924,-.6257046,-4.171448,-.4067205,-0.8069415 
99.22,.6634519,6.07456,.5314615,-5.693837,1.182164,-.6779509,-7.146482,.9414318,-0.8766865 
99.23,4.663912,3.124774,1.830617,-5.805829,1.897362,-1.354152,-9.189584,2.262586,-0.9639301 
99.24,8.109662,1.257909,2.139595,-5.65484,2.922788,-1.983356,-10.07377,3.069027,-1.188414 
99.25,8.889606,.9606804,-.1769872,-5.008137,3.912467,-2.089599,-9.800039,2.721053,-1.484892 
99.25999,7.004742,.6152054,-3.297261,-4.043707,4.494424,-1.668379,-8.489135,1.666879,-1.800619 
99.27,4.033708,-1.544638,-4.979889,-3.060778,4.755156,-1.021676,-6.318542,.7626947,-1.93211 
99.28,1.79412,-4.96764,-3.895468,-2.06785,4.590917,-.4179697,-3.85697,.3537244,-1.824118 
99.29,1.3814,-8.059166,-1.167665,-.7319469,3.954713,-.1942359,-1.834117,.3774726,-1.445645 
99.3,2.405326,-9.018096,.9781791,1.193663,2.959785,-.6282045,-.4299688,.5192124,-1.306655 
99.31,3.910217,-6.677266,.6637019,3.504746,2.036102,-1.636131,.5259619,.7226976,-1.494142 
