日付,スポット名,緯度,経度,クリック数
2022/10/27,帝国データバンク史料館,35.69091208,139.7291797,7
2022/10/27,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,6
2022/10/27,宮城道雄記念館,35.69964274,139.736647,6
2022/10/27,市谷亀岡八幡宮,35.69269837,139.7337663,6
2022/10/27,志賀直哉旧宅跡,35.71038919,139.7036612,6
2022/10/27,東宝湯,35.69835324,139.7120619,6
2022/10/27,永福寺,35.69811799,139.7125018,6
2022/10/27,熱海湯,35.70055757,139.7405523,6
2022/10/27,第三玉乃湯,35.70285332,139.7384763,6
2022/10/27,金沢浴場,35.7000653,139.7103077,6
2022/10/27,SOMPO美術館,35.69251103,139.6965426,5
2022/10/27,三遊亭円朝旧居跡,35.68893841,139.7132528,5
2022/10/27,地蔵坂,35.70128507,139.7387123,5
2022/10/27,夏目漱石誕生の地,35.70569787,139.7203177,5
2022/10/27,島崎藤村旧居跡,35.69792631,139.7061718,5
2022/10/27,平和祈念展示資料館,35.69140876,139.6925998,5
2022/10/27,新宿区立中村彝アトリエ記念館,35.72086417,139.7011667,5
2022/10/27,永井荷風旧居跡,35.69533417,139.7169274,5
2022/10/27,滝沢馬琴終焉の地,35.67984927,139.7194058,5
2022/10/27,禿坂,35.69014963,139.713757,5
2022/10/27,鈴木三重吉終焉の地（「赤い鳥」社跡）,35.69547793,139.7043371,5
2022/10/27,ゆ〜ザ中井,35.71609071,139.689011,4
2022/10/27,俳句文学館,35.70468726,139.695459,4
2022/10/27,厳嶋神社,35.69756036,139.7132742,4
2022/10/27,尾崎紅葉旧居跡,35.70131557,139.734925,4
2022/10/27,山文,35.72189635,139.681769,4
2022/10/27,成子天神社,35.69616627,139.6923852,4
2022/10/27,新宿区立佐伯祐三アトリエ記念館,35.72083804,139.6936458,4
2022/10/27,有島武郎旧居跡,35.70236978,139.7229195,4
2022/10/27,東京おもちゃ美術館,35.68954838,139.7180754,4
2022/10/27,氷おばけ,35.69528624,139.7003299,4
2022/10/27,稲荷鬼王神社,35.69775205,139.7053134,4
2022/10/27,落合秋艸堂跡（會津八一旧居跡）,35.71862556,139.6914464,4
2022/10/27,薬王院,35.71814647,139.6972239,4
2022/10/27,諏訪神社,35.70904324,139.7076738,4
2022/10/27,おとめ山公園,35.71768045,139.7016066,3
2022/10/27,め乃惣,35.70181654,139.7398603,3
2022/10/27,三の輪湯,35.7137213,139.682005,3
2022/10/27,夏目漱石終焉の地,35.70383346,139.7252691,3
2022/10/27,大星湯,35.69448462,139.7173727,3
2022/10/27,新宿区立林芙美子記念館,35.71576841,139.6841186,3
2022/10/27,新宿御苑 楽羽亭,35.68587105,139.7071427,3
2022/10/27,日本オリンピックミュージアム,35.67485111,139.7151625,3
2022/10/27,栄湯,35.72057237,139.6782339,3
2022/10/27,洋菓子店シュマーレ,35.7193137,139.6739799,3
2022/10/27,福の湯,35.72174828,139.6948797,3
2022/10/27,竹の湯,35.70659956,139.7345924,3
2022/10/27,聖徳記念絵画館,35.67873811,139.717657,3
2022/10/27,西條八十旧居跡,35.6983968,139.6941394,3
2022/10/27,金泉湯,35.7099449,139.7123516,3
2022/10/27,鰻坂,35.69680233,139.7357672,3
2022/10/27,亮朝院本堂,35.71200517,139.7136712,2
2022/10/27,内村鑑三終焉の地（今井館聖書講堂跡）,35.7018601,139.6915269,2
2022/10/27,合羽坂,35.69280729,139.7244591,2
2022/10/27,小泉八雲終焉の地,35.69911561,139.7052866,2
2022/10/27,弁天湯,35.69540823,139.7148782,2
2022/10/27,東京オペラシティ アートギャラリー,35.68245499,139.6869296,2
2022/10/27,毘沙門天 善國寺,35.70152467,139.7394741,2
2022/10/27,経王寺,35.69925066,139.7253656,2
2022/10/27,統計資料館,35.70012194,139.7152859,2
2022/10/27,西迎寺,35.69128677,139.7208917,2
2022/10/27,赤城神社,35.70481794,139.7360301,2
2022/10/27,高麗博物館,35.69847522,139.7036719,2
2022/10/27,鶴巻湯,35.70778003,139.7227532,2
2022/10/27,小笠原伯爵邸,35.69833581,139.7175229,2
2022/10/27,elm green coffee,35.70484844,139.7346354,1
2022/10/27,小泉八雲旧居跡,35.69138698,139.7172332,1
2022/10/27,島村抱月終焉の地（芸術倶楽部跡）,35.70244819,139.7357297,1
2022/10/27,新宿区立漱石山房記念館,35.70392058,139.7255373,1
2022/10/27,早稲田大学大隈記念講堂,35.7088995,139.7215998,1
2022/10/27,木組み博物館,35.70792813,139.71726,1
2022/10/27,松井須磨子の墓,35.70304499,139.7271574,1
2022/10/27,柏湯,35.70671282,139.6933293,1
2022/10/27,泉鏡花旧居跡,35.70202128,139.7297591,1
2022/10/27,玄国寺,35.70913907,139.7070301,1
2022/10/27,皆中稲荷神社,35.70103677,139.699434,1
2022/10/27,釣り文化資料館,35.6908293,139.7195023,1
2022/10/28,花園神社,35.69353487,139.7053349,32
2022/10/28,大久保の犬御用屋敷跡,35.69874968,139.7163266,15
2022/10/28,小笠原伯爵邸,35.69833581,139.7175229,13
2022/10/28,大星湯,35.69448462,139.7173727,11
2022/10/28,天ぷら新宿つな八 総本店,35.69083366,139.703511,11
2022/10/28,永井荷風旧居跡,35.69533417,139.7169274,9
2022/10/28,永福寺,35.69811799,139.7125018,9
2022/10/28,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,8
2022/10/28,東宝湯,35.69835324,139.7120619,8
2022/10/28,平和祈念展示資料館,35.69140876,139.6925998,7
2022/10/28,弁天湯,35.69540823,139.7148782,7
2022/10/28,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,6
2022/10/28,厳嶋神社,35.69756036,139.7132742,6
2022/10/28,新宿区立林芙美子記念館,35.71576841,139.6841186,6
2022/10/28,雷電稲荷神社,35.68958759,139.7047985,6
2022/10/28,島崎藤村旧居跡,35.69792631,139.7061718,5
2022/10/28,新宿末廣亭,35.69123885,139.7059679,5
2022/10/28,統計資料館,35.70012194,139.7152859,5
2022/10/28,金沢浴場,35.7000653,139.7103077,5
2022/10/28,松の湯,35.71083348,139.6839416,4
2022/10/28,追分だんご本舗,35.69039797,139.7053993,4
2022/10/28,三の輪湯,35.7137213,139.682005,3
2022/10/28,夏目漱石終焉の地,35.70383346,139.7252691,3
2022/10/28,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,3
2022/10/28,新宿区立佐伯祐三アトリエ記念館,35.72083804,139.6936458,3
2022/10/28,新宿御苑 楽羽亭,35.68587105,139.7071427,3
2022/10/28,柳湯,35.69899799,139.7265351,3
2022/10/28,法善寺,35.69661064,139.7125554,3
2022/10/28,福の湯,35.72174828,139.6948797,3
2022/10/28,草間彌生美術館,35.70335428,139.7265244,3
2022/10/28,西迎寺,35.69128677,139.7208917,3
2022/10/28,SOMPO美術館,35.69251103,139.6965426,2
2022/10/28,ゆ〜ザ中井,35.71609071,139.689011,2
2022/10/28,万年湯,35.70084944,139.7035056,2
2022/10/28,合羽坂,35.69280729,139.7244591,2
2022/10/28,山文,35.72189635,139.681769,2
2022/10/28,有島武郎旧居跡,35.70236978,139.7229195,2
2022/10/28,松井須磨子の墓,35.70304499,139.7271574,2
2022/10/28,柏湯,35.70671282,139.6933293,2
2022/10/28,栄湯,35.72057237,139.6782339,2
2022/10/28,泉鏡花旧居跡,35.70202128,139.7297591,2
2022/10/28,皆中稲荷神社,35.70103677,139.699434,2
2022/10/28,落合秋艸堂跡（會津八一旧居跡）,35.71862556,139.6914464,2
2022/10/28,西條八十旧居跡,35.6983968,139.6941394,2
2022/10/28,鈴木三重吉終焉の地（「赤い鳥」社跡）,35.69547793,139.7043371,2
2022/10/28,elm green coffee,35.70484844,139.7346354,1
2022/10/28,おとめ山公園,35.71768045,139.7016066,1
2022/10/28,め乃惣,35.70181654,139.7398603,1
2022/10/28,三遊亭円朝旧居跡,35.68893841,139.7132528,1
2022/10/28,世界湯,35.71467517,139.6996003,1
2022/10/28,俳句文学館,35.70468726,139.695459,1
2022/10/28,内村鑑三終焉の地（今井館聖書講堂跡）,35.7018601,139.6915269,1
2022/10/28,地蔵坂,35.70128507,139.7387123,1
2022/10/28,塩湯,35.68736553,139.7273666,1
2022/10/28,太宗寺,35.68985772,139.7093475,1
2022/10/28,小泉八雲終焉の地,35.69911561,139.7052866,1
2022/10/28,島村抱月終焉の地（芸術倶楽部跡）,35.70244819,139.7357297,1
2022/10/28,市谷亀岡八幡宮,35.69269837,139.7337663,1
2022/10/28,帝国データバンク史料館,35.69091208,139.7291797,1
2022/10/28,成子天神社,35.69616627,139.6923852,1
2022/10/28,文学座アトリエ,35.68351816,139.7191429,1
2022/10/28,新宿区立中村彝アトリエ記念館,35.72086417,139.7011667,1
2022/10/28,新宿御苑,35.68895148,139.7065312,1
2022/10/28,日本オリンピックミュージアム,35.67485111,139.7151625,1
2022/10/28,早稲田大学大隈記念講堂,35.7088995,139.7215998,1
2022/10/28,服部半蔵の墓,35.6847774,139.7252905,1
2022/10/28,木組み博物館,35.70792813,139.71726,1
2022/10/28,東福院,35.68604969,139.7236276,1
2022/10/28,水道碑記,35.68747445,139.7151035,1
2022/10/28,氷おばけ,35.69528624,139.7003299,1
2022/10/28,洋菓子店シュマーレ,35.7193137,139.6739799,1
2022/10/28,消防博物館,35.68816722,139.7199476,1
2022/10/28,滝沢馬琴終焉の地,35.67984927,139.7194058,1
2022/10/28,熱海湯,35.70055757,139.7405523,1
2022/10/28,矢来能楽堂,35.70287075,139.7325808,1
2022/10/28,稲荷鬼王神社,35.69775205,139.7053134,1
2022/10/28,竹の湯,35.70659956,139.7345924,1
2022/10/28,第三玉乃湯,35.70285332,139.7384763,1
2022/10/28,美術愛住館,35.68833279,139.7187352,1
2022/10/28,聖徳記念絵画館,35.67873811,139.717657,1
2022/10/28,薬王院,35.71814647,139.6972239,1
2022/10/28,西向天神社,35.69627083,139.7112572,1
2022/10/28,赤城神社,35.70481794,139.7360301,1
2022/10/28,釣り文化資料館,35.6908293,139.7195023,1
2022/10/28,鏑木清方旧居跡,35.70328023,139.7313094,1
2022/10/28,鶴巻湯,35.70778003,139.7227532,1
2022/10/29,小笠原伯爵邸,35.69833581,139.7175229,48
2022/10/29,経王寺,35.69925066,139.7253656,37
2022/10/29,花園神社,35.69353487,139.7053349,23
2022/10/29,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,20
2022/10/29,第三玉乃湯,35.70285332,139.7384763,19
2022/10/29,厳嶋神社,35.69756036,139.7132742,18
2022/10/29,稲荷鬼王神社,35.69775205,139.7053134,17
2022/10/29,地蔵坂,35.70128507,139.7387123,13
2022/10/29,尾崎紅葉旧居跡,35.70131557,139.734925,13
2022/10/29,弁天湯,35.69540823,139.7148782,13
2022/10/29,柳湯,35.69899799,139.7265351,13
2022/10/29,西向天神社,35.69627083,139.7112572,13
2022/10/29,大久保の犬御用屋敷跡,35.69874968,139.7163266,13
2022/10/29,島崎藤村旧居跡,35.69792631,139.7061718,12
2022/10/29,島村抱月終焉の地（芸術倶楽部跡）,35.70244819,139.7357297,12
2022/10/29,金沢浴場,35.7000653,139.7103077,12
2022/10/29,太宗寺,35.68985772,139.7093475,11
2022/10/29,新宿末廣亭,35.69123885,139.7059679,10
2022/10/29,禿坂,35.69014963,139.713757,10
2022/10/29,竹の湯,35.70659956,139.7345924,9
2022/10/29,三遊亭円朝旧居跡,35.68893841,139.7132528,8
2022/10/29,中村屋サロン美術館,35.69177474,139.7021753,8
2022/10/29,毘沙門天 善國寺,35.70152467,139.7394741,8
2022/10/29,法善寺,35.69661064,139.7125554,8
2022/10/29,追分だんご本舗,35.69039797,139.7053993,8
2022/10/29,鈴木三重吉終焉の地（「赤い鳥」社跡）,35.69547793,139.7043371,8
2022/10/29,SOMPO美術館,35.69251103,139.6965426,7
2022/10/29,elm green coffee,35.70484844,139.7346354,7
2022/10/29,大星湯,35.69448462,139.7173727,7
2022/10/29,永福寺,35.69811799,139.7125018,7
2022/10/29,滝沢馬琴終焉の地,35.67984927,139.7194058,7
2022/10/29,熱海湯,35.70055757,139.7405523,7
2022/10/29,矢来能楽堂,35.70287075,139.7325808,7
2022/10/29,雷電稲荷神社,35.68958759,139.7047985,7
2022/10/29,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,6
2022/10/29,天ぷら新宿つな八 総本店,35.69083366,139.703511,6
2022/10/29,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,6
2022/10/29,合羽坂,35.69280729,139.7244591,5
2022/10/29,宮城道雄記念館,35.69964274,139.736647,5
2022/10/29,市谷の杜 本と活字館,35.69609657,139.7317976,5
2022/10/29,平和祈念展示資料館,35.69140876,139.6925998,5
2022/10/29,新宿御苑,35.68895148,139.7065312,5
2022/10/29,東宝湯,35.69835324,139.7120619,5
2022/10/29,栄湯,35.72057237,139.6782339,5
2022/10/29,泉鏡花旧居跡,35.70202128,139.7297591,5
2022/10/29,赤城神社,35.70481794,139.7360301,5
2022/10/29,鏑木清方旧居跡,35.70328023,139.7313094,5
2022/10/29,馬水槽,35.6921712,139.701156,5
2022/10/29,め乃惣,35.70181654,139.7398603,4
2022/10/29,万年湯,35.70084944,139.7035056,4
2022/10/29,小泉八雲終焉の地,35.69911561,139.7052866,4
2022/10/29,成子天神社,35.69616627,139.6923852,4
2022/10/29,松井須磨子の墓,35.70304499,139.7271574,4
2022/10/29,皆中稲荷神社,35.70103677,139.699434,4
2022/10/29,草間彌生美術館,35.70335428,139.7265244,4
2022/10/29,高麗博物館,35.69847522,139.7036719,4
2022/10/29,塩湯,35.68736553,139.7273666,3
2022/10/29,文学座アトリエ,35.68351816,139.7191429,3
2022/10/29,早稲田大学 坪内博士記念演劇博物館,35.70995361,139.7195184,3
2022/10/29,玄国寺,35.70913907,139.7070301,3
2022/10/29,鶴巻湯,35.70778003,139.7227532,3
2022/10/29,世界湯,35.71467517,139.6996003,2
2022/10/29,内村鑑三終焉の地（今井館聖書講堂跡）,35.7018601,139.6915269,2
2022/10/29,夏目漱石終焉の地,35.70383346,139.7252691,2
2022/10/29,夏目漱石誕生の地,35.70569787,139.7203177,2
2022/10/29,小泉八雲旧居跡,35.69138698,139.7172332,2
2022/10/29,新宿区立中村彝アトリエ記念館,35.72086417,139.7011667,2
2022/10/29,新宿歴史博物館,35.68994921,139.7254086,2
2022/10/29,早稲田大学大隈記念講堂,35.7088995,139.7215998,2
2022/10/29,有島武郎旧居跡,35.70236978,139.7229195,2
2022/10/29,木組み博物館,35.70792813,139.71726,2
2022/10/29,東福院,35.68604969,139.7236276,2
2022/10/29,松の湯,35.71083348,139.6839416,2
2022/10/29,氷おばけ,35.69528624,139.7003299,2
2022/10/29,永井荷風旧居跡,35.69533417,139.7169274,2
2022/10/29,消防博物館,35.68816722,139.7199476,2
2022/10/29,田村虎蔵旧居跡,35.7041471,139.7400105,2
2022/10/29,福の湯,35.72174828,139.6948797,2
2022/10/29,薬王院,35.71814647,139.6972239,2
2022/10/29,西條八十旧居跡,35.6983968,139.6941394,2
2022/10/29,諏訪神社,35.70904324,139.7076738,2
2022/10/29,金泉湯,35.7099449,139.7123516,2
2022/10/29,釣り文化資料館,35.6908293,139.7195023,2
2022/10/29,鰻坂,35.69680233,139.7357672,2
2022/10/29,おとめ山公園,35.71768045,139.7016066,1
2022/10/29,ゆ〜ザ中井,35.71609071,139.689011,1
2022/10/29,三の輪湯,35.7137213,139.682005,1
2022/10/29,亮朝院本堂,35.71200517,139.7136712,1
2022/10/29,佐藤美術館,35.68149201,139.7148514,1
2022/10/29,俳句文学館,35.70468726,139.695459,1
2022/10/29,帝国データバンク史料館,35.69091208,139.7291797,1
2022/10/29,志賀直哉旧宅跡,35.71038919,139.7036612,1
2022/10/29,新宿区立佐伯祐三アトリエ記念館,35.72083804,139.6936458,1
2022/10/29,新宿区立漱石山房記念館,35.70392058,139.7255373,1
2022/10/29,新宿御苑 楽羽亭,35.68587105,139.7071427,1
2022/10/29,日本オリンピックミュージアム,35.67485111,139.7151625,1
2022/10/29,服部半蔵の墓,35.6847774,139.7252905,1
2022/10/29,東京おもちゃ美術館,35.68954838,139.7180754,1
2022/10/29,東京オペラシティ アートギャラリー,35.68245499,139.6869296,1
2022/10/29,柏湯,35.70671282,139.6933293,1
2022/10/29,統計資料館,35.70012194,139.7152859,1
2022/10/29,美術愛住館,35.68833279,139.7187352,1
2022/10/29,西念寺,35.68463797,139.7254407,1
2022/10/29,西迎寺,35.69128677,139.7208917,1
2022/10/30,天ぷら新宿つな八 総本店,35.69083366,139.703511,69
2022/10/30,花園神社,35.69353487,139.7053349,35
2022/10/30,SOMPO美術館,35.69251103,139.6965426,28
2022/10/30,新宿末廣亭,35.69123885,139.7059679,25
2022/10/30,平和祈念展示資料館,35.69140876,139.6925998,23
2022/10/30,氷おばけ,35.69528624,139.7003299,23
2022/10/30,小笠原伯爵邸,35.69833581,139.7175229,23
2022/10/30,追分だんご本舗,35.69039797,139.7053993,20
2022/10/30,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,19
2022/10/30,馬水槽,35.6921712,139.701156,18
2022/10/30,第三玉乃湯,35.70285332,139.7384763,17
2022/10/30,雷電稲荷神社,35.68958759,139.7047985,17
2022/10/30,稲荷鬼王神社,35.69775205,139.7053134,16
2022/10/30,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,15
2022/10/30,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,15
2022/10/30,太宗寺,35.68985772,139.7093475,15
2022/10/30,成子天神社,35.69616627,139.6923852,15
2022/10/30,皆中稲荷神社,35.70103677,139.699434,14
2022/10/30,合羽坂,35.69280729,139.7244591,13
2022/10/30,福の湯,35.72174828,139.6948797,13
2022/10/30,塩湯,35.68736553,139.7273666,12
2022/10/30,新宿区立林芙美子記念館,35.71576841,139.6841186,12
2022/10/30,法善寺,35.69661064,139.7125554,12
2022/10/30,滝沢馬琴終焉の地,35.67984927,139.7194058,12
2022/10/30,大久保の犬御用屋敷跡,35.69874968,139.7163266,12
2022/10/30,志賀直哉旧宅跡,35.71038919,139.7036612,11
2022/10/30,東京おもちゃ美術館,35.68954838,139.7180754,11
2022/10/30,永福寺,35.69811799,139.7125018,11
2022/10/30,竹の湯,35.70659956,139.7345924,11
2022/10/30,西向天神社,35.69627083,139.7112572,11
2022/10/30,金沢浴場,35.7000653,139.7103077,11
2022/10/30,三の輪湯,35.7137213,139.682005,10
2022/10/30,世界湯,35.71467517,139.6996003,10
2022/10/30,日本オリンピックミュージアム,35.67485111,139.7151625,10
2022/10/30,薬王院,35.71814647,139.6972239,10
2022/10/30,諏訪神社,35.70904324,139.7076738,10
2022/10/30,釣り文化資料館,35.6908293,139.7195023,10
2022/10/30,二葉亭四迷旧居跡,35.68452904,139.7282034,9
2022/10/30,島崎藤村旧居跡,35.69792631,139.7061718,9
2022/10/30,斎藤茂吉終焉の地,35.68676425,139.7161067,9
2022/10/30,東宝湯,35.69835324,139.7120619,9
2022/10/30,西迎寺,35.69128677,139.7208917,9
2022/10/30,め乃惣,35.70181654,139.7398603,8
2022/10/30,中村屋サロン美術館,35.69177474,139.7021753,8
2022/10/30,地蔵坂,35.70128507,139.7387123,8
2022/10/30,大星湯,35.69448462,139.7173727,8
2022/10/30,東福院,35.68604969,139.7236276,8
2022/10/30,毘沙門天 善國寺,35.70152467,139.7394741,8
2022/10/30,小泉八雲旧居跡,35.69138698,139.7172332,7
2022/10/30,新宿歴史博物館,35.68994921,139.7254086,7
2022/10/30,永井荷風旧居跡,35.69533417,139.7169274,7
2022/10/30,熱海湯,35.70055757,139.7405523,7
2022/10/30,矢来能楽堂,35.70287075,139.7325808,7
2022/10/30,禿坂,35.69014963,139.713757,7
2022/10/30,美術愛住館,35.68833279,139.7187352,7
2022/10/30,聖徳記念絵画館,35.67873811,139.717657,7
2022/10/30,西念寺,35.68463797,139.7254407,7
2022/10/30,万年湯,35.70084944,139.7035056,6
2022/10/30,三遊亭円朝旧居跡,35.68893841,139.7132528,6
2022/10/30,佐藤美術館,35.68149201,139.7148514,6
2022/10/30,厳嶋神社,35.69756036,139.7132742,6
2022/10/30,夏目漱石終焉の地,35.70383346,139.7252691,6
2022/10/30,島村抱月終焉の地（芸術倶楽部跡）,35.70244819,139.7357297,6
2022/10/30,新宿御苑,35.68895148,139.7065312,6
2022/10/30,小泉八雲終焉の地,35.69911561,139.7052866,5
2022/10/30,弁天湯,35.69540823,139.7148782,5
