会計分類,会計,借入区分,借入方法,借入先,銘柄,費目,事業名,起債額（千円）,起債許可年度,起債年月日（年月日）,償還期間自（年月）,償還期間至（年月）,元利金支払期日上期（年月）,元利金支払期日下期（年月）,利率（％）,平成28年度支払予定額元金上期（円）,平成28年度支払予定額元金下期（円）,平成28年度支払予定額利子上期（円）,平成28年度支払予定額利子下期（円）,平成27年度末現在高（円）
一般会計,一般会計普通債,長期債,証書,国庫,国庫(土地）23001,土木費,土地区画整理事業助成費,25000,23,23.09.22,24.03,29.03,09.20,03.20,0.000,-,25000000,-,-,25000000
一般会計,一般会計普通債,長期債,証書,国庫,国庫(災害）23006,社会及労働施設費,災害援護資金貸付金,22200,23,24.04.23,24.09,08.03,09.30,03.31,0.000,-,-,-,-,21066667
一般会計,一般会計普通債,長期債,証書,国庫,国庫(災害）24004,社会及労働施設費,災害援護資金貸付金,7867,24,25.04.04,25.09,08.09,09.30,03.31,0.000,-,-,-,-,7866666
一般会計,一般会計普通債,長期債,証書,国庫,国庫(災害）25004,社会及労働施設費,災害援護資金貸付金,1133,25,26.03.31,27.03,10.03,,03.31,0.000,-,-,-,-,1133333
一般会計,一般会計普通債,長期債,証書,国庫,国庫(災害）25005,社会及労働施設費,災害援護資金貸付金,5733,25,26.03.31,26.09,07.03,09.30,03.31,0.000,-,-,-,-,5733333
一般会計,一般会計普通債,長期債,証書,国庫,国庫(災害）26002,社会及労働施設費,災害援護資金貸付金,1667,26,27.03.02,27.09,10.09,09.30,,0.000,-,-,-,-,1666666
一般会計,一般会計普通債,長期債,証書,国庫,,,小計,176647,,,,,,,,4825224,30389629,-,-,129805518
一般会計,一般会計普通債,長期債,証書,地方機構,地方機構10006,その他（普通債）,高速電車事業会計出資金,467000,10,11.03.24,11.09,09.03,09.20,03.20,2.100,10214001,10321248,2638715,2531468,251306133
一般会計,一般会計普通債,長期債,証書,地方機構,地方機構11009,その他（普通債）,高速電車事業会計出資金,609000,11,12.03.22,12.09,10.03,09.20,03.20,2.000,13059185,13189777,3522515,3391923,352251468
一般会計,一般会計普通債,長期債,証書,地方機構,地方機構12006,土木費,新都市開発整備費,346000,12,13.03.29,13.09,11.03,09.20,03.20,1.700,7317962,7380164,1801382,1739180,211927324
一般会計,一般会計普通債,長期債,証書,銀行,銀行799,土木費,街路整備費,7656000,06,22.03.19,22.09,07.03,09.19,03.19,,382800000,382800000,,,6890400000
一般会計,一般会計普通債,長期債,証書,銀行,銀行799,警察費,施設費,5104000,06,22.03.19,22.09,07.03,09.19,03.19,,255200000,255200000,,,4593600000
一般会計,一般会計普通債,長期債,証書,銀行,銀行799,その他（普通債）,交通渋滞対策費,72094,16,22.03.19,22.09,07.03,09.19,03.19,,3604698,3604698,,,64884564
一般会計,一般会計普通債,長期債,証書,銀行,銀行799,その他（普通債）,交通渋滞対策費,58906,16,22.03.19,22.09,07.03,09.19,03.19,,2945302,2945302,,,53015436
一般会計,一般会計普通債,長期債,証書,銀行,銀行799,土木費,市街地再開発事業助成費,557000,16,22.03.19,22.09,07.03,09.19,03.19,,27850000,27850000,,,501300000
一般会計,一般会計普通債,長期債,証書,銀行,銀行799,土木費,臨海都市基盤関連街路整備費,1464000,16,22.03.19,22.09,07.03,09.19,03.19,,73200000,73200000,,,1317600000
一般会計,一般会計普通債,長期債,証書,銀行,銀行799,土木費,区画整理費,71000,16,22.03.19,22.09,07.03,09.19,03.19,,3550000,3550000,,,63900000
一般会計,一般会計普通債,長期債,証書,銀行,銀行799,土木費,東京都住宅供給公社助成費,172000,16,22.03.19,22.09,07.03,09.19,03.19,,8600000,8600000,,,154800000
一般会計,一般会計普通債,長期債,証書,銀行,銀行799,産業経済費,農林費,290048,16,22.03.19,22.09,07.03,09.19,03.19,,14502421,14502421,,,261043584
一般会計,一般会計普通債,長期債,証書,銀行,銀行799,産業経済費,農林費,72952,16,22.03.19,22.09,07.03,09.19,03.19,,3647579,3647579,,,65656416
一般会計,一般会計普通債,長期債,証書,銀行,銀行799,産業経済費,水産費,95000,16,22.03.19,22.09,07.03,09.19,03.19,,4750000,4750000,,,85500000
一般会計,一般会計普通債,長期債,証書,銀行,銀行799,産業経済費（災害復旧債）,農林災害復旧費,783000,16,22.03.19,22.09,07.03,09.19,03.19,,39150000,39150000,,,704700000
一般会計,一般会計普通債,長期債,証書,銀行,銀行799,土木費,道路補修費,137237,16,22.03.19,22.09,07.03,09.19,03.19,,6861831,6861831,,,123512965
一般会計,一般会計普通債,長期債,証書,銀行,銀行799,土木費,道路補修費,2773763,16,22.03.19,22.09,07.03,09.19,03.19,,138688169,138688169,,,2496387035
一般会計,一般会計普通債,長期債,証書,銀行,銀行799,土木費,交通安全施設費,650874,16,22.03.19,22.09,07.03,09.19,03.19,,32543717,32543717,,,585786915
一般会計,一般会計普通債,長期債,証書,銀行,銀行799,土木費,交通安全施設費,868126,16,22.03.19,22.09,07.03,09.19,03.19,,43406283,43406283,,,781313085
一般会計,一般会計普通債,長期債,証書,銀行,銀行799,土木費,道路整備費,601040,16,22.03.19,22.09,07.03,09.19,03.19,,30052000,30052000,,,540936000
一般会計,一般会計普通債,長期債,証書,銀行,銀行799,土木費,道路整備費,564960,16,22.03.19,22.09,07.03,09.19,03.19,,28248000,28248000,,,508464000
一般会計,一般会計普通債,長期債,証書,銀行,銀行799,土木費,首都高速道路関連街路整備費,332576,16,22.03.19,22.09,07.03,09.19,03.19,,16628812,16628812,,,299318623
一般会計,一般会計普通債,長期債,証書,銀行,銀行799,土木費,首都高速道路関連街路整備費,919424,16,22.03.19,22.09,07.03,09.19,03.19,,45971188,45971188,,,827481377
一般会計,一般会計普通債,長期債,証書,銀行,銀行799,土木費,砂防海岸整備費,486000,16,22.03.19,22.09,07.03,09.19,03.19,,24300000,24300000,,,437400000
一般会計,一般会計普通債,長期債,証書,銀行,銀行799,教育費,都立学校整備費,837000,16,22.03.19,22.09,07.03,09.19,03.19,,41850000,41850000,,,753300000
一般会計,一般会計普通債,長期債,証書,銀行,銀行799,警察費,警察施設整備費,264000,16,22.03.19,22.09,07.03,09.19,03.19,,13200000,13200000,,,237600000
一般会計,一般会計普通債,長期債,証書,銀行,銀行799,消防費,消防施設整備費,264000,16,22.03.19,22.09,07.03,09.19,03.19,,13200000,13200000,,,237600000
一般会計,一般会計普通債,長期債,証書,銀行,銀行799,その他（普通債）,区市町村振興基金繰出金,2041000,06,22.03.19,22.09,07.03,09.19,03.19,,102050000,102050000,,,1836900000
一般会計,一般会計普通債,長期債,証書,銀行,銀行799,その他（普通債）,市町村振興交付金,6124000,06,22.03.19,22.09,07.03,09.19,03.19,,306200000,306200000,,,5511600000
一般会計,一般会計普通債,長期債,証書,銀行,銀行799,保健衛生費,水道事業会計出資金,1504000,06,22.03.19,22.09,07.03,09.19,03.19,,75200000,75200000,,,1353600000
一般会計,一般会計普通債,長期債,証書,銀行,銀行799,その他（普通債）,高速電車事業会計出資金,1248000,06,22.03.19,22.09,07.03,09.19,03.19,,62400000,62400000,,,1123200000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,その他（普通債）,高速電車事業会計出資金,560000,07,22.12.03,23.05,29.11,05.31,11.30,,46200000,46200000,,,190400000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,教育費,都立学校整備費,467035,07,22.12.03,23.05,29.11,05.31,11.30,,38530384,38530384,,,158791880
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,教育費,都立学校整備費,6934965,07,22.12.03,23.05,29.11,05.31,11.30,,572134616,572134616,,,2357888120
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,消防費,施設整備費,142000,07,22.12.03,23.05,29.11,05.31,11.30,,11715000,11715000,,,48280000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,土木費,下水道事業会計出資金,1334000,11,22.12.03,23.05,29.11,05.31,11.30,,110055000,110055000,,,453560000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,土木費,市街地再開発事業助成費,87000,11,22.12.03,23.05,29.11,05.31,11.30,,7177500,7177500,,,29580000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,土木費,地下高速鉄道建設事業補助費,534000,11,22.12.03,23.05,29.11,05.31,11.30,,44055000,44055000,,,181560000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,土木費,首都高速道路公団出資金,153000,11,22.12.03,23.05,29.11,05.31,11.30,,12622500,12622500,,,52020000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,土木費,土地区画整理事業補助費,116000,11,22.12.03,23.05,29.11,05.31,11.30,,9570000,9570000,,,39440000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,土木費,東京臨海高速鉄道株式会社出資金,3801000,11,22.12.03,23.05,29.11,05.31,11.30,,313582500,313582500,,,1292340000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,土木費,新都市建設公社助成費,156000,11,22.12.03,23.05,29.11,05.31,11.30,,12870000,12870000,,,53040000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,社会及労働施設費,高齢保健福祉施設整備費,84000,11,22.12.03,23.05,29.11,05.31,11.30,,6930000,6930000,,,28560000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,社会及労働施設費,労働経済施設整備費,118000,11,22.12.03,23.05,29.11,05.31,11.30,,9735000,9735000,,,40120000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,土木費,新都市開発整備費,58000,11,22.12.03,23.05,29.11,05.31,11.30,,4785000,4785000,,,19720000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,土木費,道路補修費,98000,11,22.12.03,23.05,29.11,05.31,11.30,,8085000,8085000,,,33320000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,土木費,市街地再開発費,52000,11,22.12.03,23.05,29.11,05.31,11.30,,4290000,4290000,,,17680000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,その他（普通債）,高速電車事業会計出資金,1485000,11,22.12.03,23.05,29.11,05.31,11.30,,122512500,122512500,,,504900000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,保健衛生費,水道事業会計出資金,61000,11,22.12.03,23.05,29.11,05.31,11.30,,5032500,5032500,,,20740000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,保健衛生費,東京港廃棄物処理場建設費,870000,11,22.12.03,23.05,29.11,05.31,11.30,,71775000,71775000,,,295800000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,土木費,道路補修費,174000,11,22.12.03,23.05,29.11,05.31,11.30,,14355000,14355000,,,59160000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,土木費,交通安全施設費,464000,11,22.12.03,23.05,29.11,05.31,11.30,,38280000,38280000,,,157760000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,土木費,道路整備費,290000,11,22.12.03,23.05,29.11,05.31,11.30,,23925000,23925000,,,98600000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,土木費,街路整備費,2610000,11,22.12.03,23.05,29.11,05.31,11.30,,215325000,215325000,,,887400000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,土木費,橋梁整備費,522000,11,22.12.03,23.05,29.11,05.31,11.30,,43065000,43065000,,,177480000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,その他（普通債）,市町村振興交付金,2599000,11,22.12.03,23.05,29.11,05.31,11.30,,214417500,214417500,,,883660000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,土木費,東京臨海高速鉄道株式会社出資金,139000,11,22.12.03,23.05,29.11,05.31,11.30,,11467500,11467500,,,47260000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,保健衛生費,清掃工場建設費,2383000,11,22.12.03,23.05,29.11,05.31,11.30,,196597500,196597500,,,810220000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,保健衛生費,廃棄物処理場等建設,377000,11,22.12.03,23.05,29.11,05.31,11.30,,31102500,31102500,,,128180000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,土木費,道路整備費,168200,11,22.12.03,23.05,29.11,05.31,11.30,,13876500,13876500,,,57188000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,土木費,道路整備費,991800,11,22.12.03,23.05,29.11,05.31,11.30,,81823500,81823500,,,337212000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,土木費,区画整理費,3480000,11,22.12.03,23.05,29.11,05.31,11.30,,287100000,287100000,,,1183200000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,土木費,島しょ等港湾整備費,145000,11,22.12.03,23.05,29.11,05.31,11.30,,11962500,11962500,,,49300000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,土木費,島しょ等港湾整備費,1305000,11,22.12.03,23.05,29.11,05.31,11.30,,107662500,107662500,,,443700000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,警察費,施設費,4720000,11,22.12.03,23.05,29.11,05.31,11.30,,389400000,389400000,,,1604800000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,土木費,街路整備費,730000,11,22.12.03,23.05,29.11,05.31,11.30,,60225000,60225000,,,248200000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,保健衛生費,東京港廃棄物処理場建設費,696000,11,22.12.03,23.05,29.11,05.31,11.30,,57420000,57420000,,,236640000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,土木費,道路橋梁直轄事業負担金,580000,12,22.12.03,23.05,29.11,05.31,11.30,,47850000,47850000,,,197200000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,土木費,市街地再開発費,417000,12,22.12.03,23.05,29.11,05.31,11.30,,34402500,34402500,,,141780000
一般会計,一般会計普通債,長期債,証書,銀行,銀行800,土木費,道路補修費,98000,12,22.12.03,23.05,29.11,05.31,11.30,,8085000,8085000,,,33320000
一般会計,一般会計普通債,長期債,証書,銀行,銀行801,土木費,街路整備費,20000000,22,22.12.03,23.05,22.11,05.31,11.30,,380000000,380000000,,,19240000000
一般会計,一般会計普通債,長期債,証書,銀行,銀行801,土木費,道路橋梁直轄事業負担金,5000000,22,22.12.03,23.05,22.11,05.31,11.30,,95000000,95000000,,,4810000000
一般会計,一般会計普通債,長期債,証書,銀行,銀行801,教育費,都立学校整備費,5000000,22,22.12.03,23.05,22.11,05.31,11.30,,95000000,95000000,,,4810000000
一般会計,一般会計普通債,長期債,証書,銀行,銀行804,土木費,道路補修費,2000000,22,23.03.31,23.09,23.03,09.19,03.19,,38000000,38000000,,,1924000000
一般会計,一般会計普通債,長期債,証書,銀行,銀行804,土木費,道路橋梁直轄事業負担金,8000000,22,23.03.31,23.09,23.03,09.19,03.19,,152000000,152000000,,,7696000000
