"全国地方公共団体コード","ID","地方公共団体名","施設名称","施設名称_カナ","施設名称_英字","営業の種類","業態","所在地_全国地方公共団体コード","町字ID","所在地_連結表記","施設所在地_都道府県","施設所在地_市区町村","施設所在地_町字","施設所在地_番地以下","施設方書","緯度","経度","施設電話番号","連絡先メールアドレス","連絡先FormURL","連絡先備考（その他、SNSなど）","郵便番号","法人名","法人番号","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"131032",,"東京都港区","ＬＭＥＳ",,,"飲食店営業",,"131032",,"東京都港区赤坂二丁目１３番１４号福富ビル３階","東京都","港区","赤坂二丁目","１３番１４号","福富ビル３階",,,,,,,,"株式会社ねことふじい",,"4港み生食営第814号","2022-07-07","2022-07-07","2022-07-07","2028-07-31",,"新規",,
"131032",,"東京都港区","一龍",,,"飲食店営業",,"131032",,"東京都港区赤坂二丁目１３番１４号福富ビル１階","東京都","港区","赤坂二丁目","１３番１４号","福富ビル１階",,,,,,,,"ＵＷＡ株式会社",,"4港み生食営第902号","2022-07-26","2022-07-26","2022-07-26","2029-07-31",,"新規",,
"131032",,"東京都港区","焼肉ホルモン金樹",,,"飲食店営業",,"131032",,"東京都港区赤坂二丁目１３番１７号グリーンランドビル１階","東京都","港区","赤坂二丁目","１３番１７号","グリーンランドビル１階",,,,,,,,"有限会社ヨンソン",,"4港み生食営第1550号","2022-10-06","2022-10-06","2022-10-06","2029-10-31",,"新規",,
"131032",,"東京都港区","レストラン　アミーゴ",,,"飲食店営業",,"131032",,"東京都港区赤坂二丁目１３番１７号シントミ赤坂第２ビル２０３","東京都","港区","赤坂二丁目","１３番１７号","シントミ赤坂第２ビル２０３",,,,,,,,"株式会社尚助総合貿易",,"4港み生食営第1784号","2022-11-09","2022-11-09","2022-11-09","2029-11-30",,"新規",,
"131032",,"東京都港区","青春キンパ",,,"飲食店営業",,"131032",,"東京都港区赤坂二丁目１３番１７号シントミ赤坂第２ビル２階","東京都","港区","赤坂二丁目","１３番１７号","シントミ赤坂第２ビル２階",,,,,,,,"Ｙ’ｓ　ＥＮＴＥＲＰＲＩＳＥ株式会社",,"5港み生食営第2153号","2023-11-15","2023-11-15","2023-11-15","2030-11-30",,"新規",,
"131032",,"東京都港区","赤坂シーマ",,,"飲食店営業",,"131032",,"東京都港区赤坂二丁目１３番１７号シントミ赤坂第２ビル３０２","東京都","港区","赤坂二丁目","１３番１７号","シントミ赤坂第２ビル３０２",,,,,,,,"株式会社ＪａｍｐＲｏｃｋ",,"5港み生食営第2517号","2023-12-14","2023-12-14","2023-12-14","2030-12-31",,"新規",,
"131032",,"東京都港区","さばの棒寿司　一颯",,,"飲食店営業",,"131032",,"東京都港区赤坂二丁目１３番２３号富谷ビル２階","東京都","港区","赤坂二丁目","１３番２３号","富谷ビル２階",,,,,,,,"合同会社Ｈ・Ｆ＆Ｅ　ＣＯＭＰＡＮＹ",,"4港み生食営第890号","2022-07-22","2022-07-22","2022-07-22","2028-07-31",,"新規",,
"131032",,"東京都港区","さばの棒寿司　一颯",,,"魚介類販売業",,"131032",,"東京都港区赤坂二丁目１３番２３号富谷ビル２階","東京都","港区","赤坂二丁目","１３番２３号","富谷ビル２階",,,,,,,,"合同会社Ｈ・Ｆ＆Ｅ　ＣＯＭＰＡＮＹ",,"4港み生食営第1176号","2022-08-30","2022-08-30","2022-08-30","2028-08-31",,"新規",,
"131032",,"東京都港区","さばの棒寿司　一颯",,,"そうざい製造業",,"131032",,"東京都港区赤坂二丁目１３番２３号富谷ビル２階","東京都","港区","赤坂二丁目","１３番２３号","富谷ビル２階",,,,,,,,"合同会社Ｈ・Ｆ＆Ｅ　ＣＯＭＰＡＮＹ",,"4港み生食営第1177号","2022-08-30","2022-08-30","2022-08-30","2028-08-31",,"新規",,
"131032",,"東京都港区","いきなりステーキ　赤坂通り店",,,"飲食店営業",,"131032",,"東京都港区赤坂二丁目１４番１号赤坂山王会館１階","東京都","港区","赤坂二丁目","１４番１号","赤坂山王会館１階",,,,,,,,"株式会社ペッパーフードサービス",,"3港み生食営第1327号","2021-07-07","2021-07-07","2021-07-07","2028-07-31",,"新規",,
"131032",,"東京都港区","スタジアムバー",,,"飲食店営業",,"131032",,"東京都港区赤坂二丁目１４番４号赤坂パロスビル地下１階","東京都","港区","赤坂二丁目","１４番４号","赤坂パロスビル地下１階",,,,,,,,"株式会社ＳＢＬ",,"6港み生食営第49号","2024-05-02","2024-05-02","2024-05-02","2031-05-31",,"新規",,
"131032",,"東京都港区","折おり",,,"飲食店営業",,"131032",,"東京都港区赤坂二丁目１４番５号Ｄａｉｗａ赤坂ビル１階","東京都","港区","赤坂二丁目","１４番５号","Ｄａｉｗａ赤坂ビル１階",,,,,,,,"株式会社タスク",,"4港み生食営第1776号","2022-10-31","2022-10-31","2022-10-31","2029-10-31",,"新規",,
"131032",,"東京都港区","津やま",,,"飲食店営業",,"131032",,"東京都港区赤坂二丁目１４番７号","東京都","港区","赤坂二丁目","１４番７号",,,,,,,,,"有限会社津やま",,"3港み生食営第1644号","2021-08-24","2021-08-24","2021-08-24","2028-08-31",,"新規",,
"131032",,"東京都港区","ＬＡＹＯＵＴ",,,"飲食店営業",,"131032",,"東京都港区赤坂二丁目１４番８号赤坂ＳＫビル３Ｆ‐Ａ","東京都","港区","赤坂二丁目","１４番８号","赤坂ＳＫビル３Ｆ‐Ａ",,,,,,,,"エピックマンプロダクト株式会社",,"4港み生食営第1963号","2022-11-28","2022-11-28","2022-11-28","2028-11-30",,"新規",,
"131032",,"東京都港区","新兄夫苑",,,"飲食店営業",,"131032",,"東京都港区赤坂二丁目１４番８号ＳＫビル１階","東京都","港区","赤坂二丁目","１４番８号","ＳＫビル１階",,,,,,,,"株式会社新兄夫",,"6港み生食営第800号","2024-07-04","2024-07-04","2024-07-04","2031-07-31",,"新規",,
"131032",,"東京都港区","デイリーヤマザキ赤坂２丁目店",,,"飲食店営業",,"131032",,"東京都港区赤坂二丁目１４番９号ライオンズマンション志津林１階","東京都","港区","赤坂二丁目","１４番９号","ライオンズマンション志津林１階",,,,,,,,"山崎製パン株式会社",,"6港み生食営第476号","2024-05-29","2024-05-29","2024-05-29","2031-05-31",,"新規",,
"131032",,"東京都港区","富士そば　赤坂店",,,"飲食店営業",,"131032",,"東京都港区赤坂二丁目１４番３１号ウィンド赤坂１階","東京都","港区","赤坂二丁目","１４番３１号","ウィンド赤坂１階",,,,,,,,"ダイタン企画株式会社",,"4港み生食営第2910号","2023-04-17","2023-04-17","2023-04-17","2030-04-30",,"新規",,
"131032",,"東京都港区","ビックエコー赤坂駅前店",,,"飲食店営業",,"131032",,"東京都港区赤坂二丁目１４番３２号赤坂２・１４プラザビル地下１階","東京都","港区","赤坂二丁目","１４番３２号","赤坂２・１４プラザビル地下１階",,,,,,,,"株式会社第一興商",,"3港み生食営第1322号","2021-07-07","2021-07-07","2021-07-07","2028-07-31",,"新規",,
"131032",,"東京都港区","Ｊ’ｓ　Ｂａｒ　赤坂店",,,"飲食店営業",,"131032",,"東京都港区赤坂二丁目１４番３２号赤坂２・１４プラザビル地下１階","東京都","港区","赤坂二丁目","１４番３２号","赤坂２・１４プラザビル地下１階",,,,,,,,"株式会社第一興商",,"3港み生食営第1329号","2021-07-07","2021-07-07","2021-07-07","2028-07-31",,"新規",,
"131032",,"東京都港区","肉源　赤坂店",,,"飲食店営業",,"131032",,"東京都港区赤坂二丁目１４番３３号三田ビル２階","東京都","港区","赤坂二丁目","１４番３３号","三田ビル２階",,,,,,,,"株式会社物語コーポレーション",,"3港み生食営第3666号","2022-03-23","2022-03-23","2022-03-23","2029-03-31",,"新規",,
"131032",,"東京都港区","個室居酒屋番屋赤坂店",,,"飲食店営業",,"131032",,"東京都港区赤坂二丁目１４番３４号赤坂パロスビル１階、中２階、２階","東京都","港区","赤坂二丁目","１４番３４号","赤坂パロスビル１階、中２階、２階",,,,,,,,"宅新開発株式会社",,"4港み生食営第1568号","2022-10-21","2022-10-21","2022-10-21","2029-10-31",,"新規",,
"131032",,"東京都港区","ＡＬＦＩＴ　ＨＯＴＥＬ　＆　ＢＡＲ　ＡＫＡＳＡＫＡ",,,"飲食店営業",,"131032",,"東京都港区赤坂二丁目１４番３４号赤坂パロスビル１階・３階","東京都","港区","赤坂二丁目","１４番３４号","赤坂パロスビル１階・３階",,,,,,,,"株式会社ＡＬＦＩＴ",,"5港み生食営第1632号","2023-10-10","2023-10-10","2023-10-10","2030-10-31",,"新規",,
"131032",,"東京都港区","Ｃｒｅａｒ　Ｂａｃｃｈｕｓ",,,"飲食店営業",,"131032",,"東京都港区赤坂二丁目１５番９号石井第３ビル地下１階","東京都","港区","赤坂二丁目","１５番９号","石井第３ビル地下１階",,,,,,,,"株式会社ＭＩＧＨＴＳ",,"3港み生食営第3439号","2022-03-02","2022-03-02","2022-03-02","2029-03-31",,"新規",,
"131032",,"東京都港区","Ｍａｒｉｏ",,,"飲食店営業",,"131032",,"東京都港区赤坂二丁目１５番１０号赤坂花柳ビル地下１階","東京都","港区","赤坂二丁目","１５番１０号","赤坂花柳ビル地下１階",,,,,,,,"株式会社セレスティアル",,"4港み生食営第2069号","2022-12-12","2022-12-12","2022-12-12","2029-12-31",,"新規",,
"131032",,"東京都港区","九州じゃんがら　赤坂店",,,"飲食店営業",,"131032",,"東京都港区赤坂二丁目１５番１５号ハイツサト赤坂１階","東京都","港区","赤坂二丁目","１５番１５号","ハイツサト赤坂１階",,,,,,,,"株式会社春秋社",,"4港み生食営第627号","2022-06-30","2022-06-30","2022-06-30","2029-06-30",,"新規",,
"131032",,"東京都港区","カフェバー　マルソー赤坂",,,"飲食店営業",,"131032",,"東京都港区赤坂二丁目１５番１５号ハイツサト赤坂１０２","東京都","港区","赤坂二丁目","１５番１５号","ハイツサト赤坂１０２",,,,,,,,"スマイルプラス合同会社",,"4港み生食営第2681号","2023-03-17","2023-03-17","2023-03-17","2030-03-31",,"新規",,
"131032",,"東京都港区","ホテル　シャンティ赤坂",,,"飲食店営業",,"131032",,"東京都港区赤坂二丁目１６番１５号ホテルシャンティ赤坂５階","東京都","港区","赤坂二丁目","１６番１５号","ホテルシャンティ赤坂５階",,,,,,,,"株式会社ホープマネジメント",,"4港み生食営第73号","2022-04-14","2022-04-14","2022-04-14","2028-04-30",,"新規",,
"131032",,"東京都港区","スターバックスコーヒー赤坂溜池タワー店",,,"飲食店営業",,"131032",,"東京都港区赤坂二丁目１７番１号赤坂溜池タワー１階","東京都","港区","赤坂二丁目","１７番１号","赤坂溜池タワー１階",,,,,,,,"スターバックスコーヒージャパン株式会社",,"3港み生食営第2641号","2021-11-24","2021-11-24","2021-11-24","2028-11-30",,"新規",,
"131032",,"東京都港区","衆議院赤坂議員宿舎食堂",,,"飲食店営業",,"131032",,"東京都港区赤坂二丁目１７番１０号衆議院赤坂議員宿舎１階","東京都","港区","赤坂二丁目","１７番１０号","衆議院赤坂議員宿舎１階",,,,,,,,"株式会社レパスト",,"5港み生食営第641号","2023-06-27","2023-06-27","2023-06-27","2030-06-30",,"新規",,
"131032",,"東京都港区","日本料理　赤坂　紙音",,,"菓子製造業",,"131032",,"東京都港区赤坂二丁目１７番５５号赤坂大野ビル１階","東京都","港区","赤坂二丁目","１７番５５号","赤坂大野ビル１階",,,,,,,,"株式会社ケー・エキスプレス",,"6港み生食営第723号","2024-07-03","2024-07-03","2024-07-03","2031-07-31",,"新規",,
"131032",,"東京都港区","日本料理　赤坂　紙音",,,"そうざい製造業",,"131032",,"東京都港区赤坂二丁目１７番５５号赤坂大野ビル１階","東京都","港区","赤坂二丁目","１７番５５号","赤坂大野ビル１階",,,,,,,,"株式会社ケー・エキスプレス",,"6港み生食営第724号","2024-07-03","2024-07-03","2024-07-03","2031-07-31",,"新規",,
"131032",,"東京都港区","ＮＥＳＴ　ＣＨＩＣＫＥＮ",,,"飲食店営業",,"131032",,"東京都港区赤坂二丁目１７番５８号赤坂福住ビル地下２階Ａ","東京都","港区","赤坂二丁目","１７番５８号","赤坂福住ビル地下２階Ａ",,,,,,,,"株式会社ファンティビジョン",,"4港み生食営第2162号","2022-12-20","2022-12-20","2022-12-20","2028-12-31",,"新規",,
"131032",,"東京都港区","ｃｈｒｉｓｔｙ　赤坂",,,"飲食店営業",,"131032",,"東京都港区赤坂二丁目１７番５８号赤坂福住ビル１階","東京都","港区","赤坂二丁目","１７番５８号","赤坂福住ビル１階",,,,,,,,"香港食品株式会社",,"4港み生食営第2940号","2023-03-27","2023-03-27","2023-03-27","2029-03-31",,"新規",,
"131032",,"東京都港区","ｂａｒ　Ｔｏｍｏ",,,"飲食店営業",,"131032",,"東京都港区赤坂二丁目１７番７２号イーデンビル地下１階","東京都","港区","赤坂二丁目","１７番７２号","イーデンビル地下１階",,,,,,,,"株式会社ＴＩＯ",,"3港み生食営第1137号","2021-06-30","2021-06-30","2021-06-30","2028-06-30",,"新規",,
"131032",,"東京都港区","博多　よかろう門　本店",,,"飲食店営業",,"131032",,"東京都港区赤坂二丁目１７番７２号赤坂イーデンビル１階","東京都","港区","赤坂二丁目","１７番７２号","赤坂イーデンビル１階",,,,,,,,"株式会社エスアンドケー",,"4港み生食営第2019号","2022-11-29","2022-11-29","2022-11-29","2029-11-30",,"新規",,
"131032",,"東京都港区","ＮＫ－蕎麦屋の二階－",,,"飲食店営業",,"131032",,"東京都港区赤坂二丁目１７番７３号赤坂エムアイビル１階","東京都","港区","赤坂二丁目","１７番７３号","赤坂エムアイビル１階",,,,,,,,"株式会社レストレ",,"5港み生食営第3014号","2024-02-20","2024-02-20","2024-02-20","2030-02-28",,"新規",,
"131032",,"東京都港区","有限会社帰燕",,,"飲食店営業",,"131032",,"東京都港区赤坂二丁目１８番８号長野ビル１階","東京都","港区","赤坂二丁目","１８番８号","長野ビル１階",,,,,,,,"有限会社帰燕",,"3港み生食営第2770号","2021-12-15","2021-12-15","2021-12-15","2027-12-31",,"新規",,
