地域階層,地域コード,地域名,産業分類階層,大分類,分類名,総数／事業所数（事業所）,総数／従業者数／総数（人）,総数／従業者数／男（人）,総数／従業者数／女（人）,従業者規模別／１～４人／事業所数（事業所）,従業者規模別／１～４人／従業者数／総数（人）,従業者規模別／１～４人／従業者数／男（人）,従業者規模別／１～４人／従業者数／女（人）,従業者規模別／５～９人／事業所数（事業所）,従業者規模別／５～９人／従業者数／総数（人）,従業者規模別／５～９人／従業者数／男（人）,従業者規模別／５～９人／従業者数／女（人）,従業者規模別／10～19人／事業所数（事業所）,従業者規模別／10～19人／従業者数／総数（人）,従業者規模別／10～19人／従業者数／男（人）,従業者規模別／10～19人／従業者数／女（人）,従業者規模別／20～29人／事業所数（事業所）,従業者規模別／20～29人／従業者数／総数（人）,従業者規模別／20～29人／従業者数／男（人）,従業者規模別／20～29人／従業者数／女（人）,従業者規模別／30～49人／事業所数（事業所）,従業者規模別／30～49人／従業者数／総数（人）,従業者規模別／30～49人／従業者数／男（人）,従業者規模別／30～49人／従業者数／女（人）,従業者規模別／50～99人／事業所数（事業所）,従業者規模別／50～99人／従業者数／総数（人）,従業者規模別／50～99人／従業者数／男（人）,従業者規模別／50～99人／従業者数／女（人）,従業者規模別／100～199人／事業所数（事業所）,従業者規模別／100～199人／従業者数／総数（人）,従業者規模別／100～199人／従業者数／男（人）,従業者規模別／100～199人／従業者数／女（人）,従業者規模別／200～299人／事業所数（事業所）,従業者規模別／200～299人／従業者数／総数（人）,従業者規模別／200～299人／従業者数／男（人）,従業者規模別／200～299人／従業者数／女（人）,従業者規模別／300～499人／事業所数（事業所）,従業者規模別／300～499人／従業者数／総数（人）,従業者規模別／300～499人／従業者数／男（人）,従業者規模別／300～499人／従業者数／女（人）,従業者規模別／500人以上／事業所数（事業所）,従業者規模別／500人以上／従業者数／総数（人）,従業者規模別／500人以上／従業者数／男（人）,従業者規模別／500人以上／従業者数／女（人）,従業者規模別／出向・派遣従業者のみの事業所数（事業所）
4,13120,練馬区,0,A～R,全産業（Ｓ公務を除く）,20278,172477,89643,82196,12238,25991,14211,11669,3834,25006,12327,12572,2351,31740,16532,15109,804,19044,9343,9661,572,21329,10647,10609,294,19471,10220,9251,99,13265,7246,6019,18,4334,2896,1230,17,6596,3470,3126,8,5701,2751,2950,43
4,13120,練馬区,1,A,農業，林業,22,125,94,31,14,44,35,9,3,21,14,7,5,60,45,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,1,D,建設業,2276,15552,12617,2889,1325,3163,2312,842,550,3575,2730,828,262,3415,2876,539,69,1653,1372,261,47,1795,1616,179,15,997,852,145,8,954,859,95,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,1,E,製造業,805,6240,3895,2340,499,1106,678,428,143,910,571,334,91,1244,747,497,31,738,447,291,25,931,567,364,11,714,421,293,4,597,464,133,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13120,練馬区,1,F,電気・ガス・熱供給・水道業,9,264,233,31,1,3,3,-,4,27,21,6,1,11,11,-,1,27,26,1,-,-,-,-,2,196,172,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,1,G,情報通信業,357,3697,2398,1277,236,472,316,142,49,303,178,117,35,510,347,163,8,182,136,46,18,665,470,195,5,398,269,129,3,399,318,81,-,-,-,-,2,768,364,404,-,-,-,-,1
4,13120,練馬区,1,H,運輸業，郵便業,713,11564,9852,1710,491,629,507,120,54,365,285,80,51,772,634,138,36,847,718,129,29,1139,1042,97,24,1739,1477,262,15,2012,1648,364,8,1984,1862,122,4,1568,1189,379,1,509,490,19,-
4,13120,練馬区,1,I,卸売業，小売業,4438,39062,19611,19393,2466,5436,2936,2482,861,5721,2694,3022,700,9647,5148,4499,214,5014,2637,2377,90,3255,1756,1464,62,4116,2237,1879,29,3976,1645,2331,2,499,182,317,2,666,218,448,1,732,158,574,11
4,13120,練馬区,1,J,金融業，保険業,229,3613,1276,2331,87,209,106,97,21,135,80,55,55,774,409,365,33,832,260,572,25,912,254,658,4,236,70,166,1,105,1,104,-,-,-,-,1,410,96,314,-,-,-,-,2
4,13120,練馬区,1,K,不動産業，物品賃貸業,1904,6753,4071,2639,1582,3265,1777,1483,228,1381,816,565,61,780,546,234,15,339,224,115,8,285,150,97,2,123,66,57,1,115,89,26,-,-,-,-,1,465,403,62,-,-,-,-,6
4,13120,練馬区,1,L,学術研究，専門・技術サービス業,884,3919,2478,1427,696,1411,813,589,124,776,402,369,43,578,352,226,7,164,113,51,7,255,190,65,4,294,231,63,3,441,377,64,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,1,M,宿泊業，飲食サービス業,2399,18757,8457,10046,1388,3009,1385,1619,473,3128,1443,1664,302,3997,1915,2062,108,2590,1110,1480,94,3533,1537,1996,27,1731,829,902,2,258,118,140,1,208,-,-,1,303,120,183,-,-,-,-,3
4,13120,練馬区,1,N,生活関連サービス業，娯楽業,1979,9195,4166,5016,1525,3106,1314,1784,273,1710,650,1055,108,1416,756,660,29,648,337,311,18,687,406,281,15,877,421,456,-,-,-,-,1,250,181,69,-,-,-,-,1,501,101,400,9
4,13120,練馬区,1,O,教育，学習支援業,885,8683,3982,4689,518,930,360,563,158,1025,403,617,100,1364,577,787,47,1124,394,730,38,1401,532,869,12,754,362,392,4,533,318,215,1,201,145,56,-,-,-,-,2,1351,891,460,5
4,13120,練馬区,1,P,医療，福祉,2433,33922,9479,24307,880,2004,937,1045,678,4537,1273,3235,457,6130,1524,4541,162,3844,856,2968,140,5232,1236,3996,86,5611,1505,4106,18,2441,752,1689,4,950,333,617,3,1240,354,886,2,1933,709,1224,3
4,13120,練馬区,1,Q,複合サービス事業,65,1153,675,478,3,10,4,6,51,339,111,228,8,89,30,59,-,-,-,-,-,-,-,-,-,-,-,-,1,103,69,34,1,242,193,49,1,370,268,102,-,-,-,-,-
4,13120,練馬区,1,R,サービス業（他に分類されないもの）,880,9978,6359,3592,527,1194,728,460,164,1053,656,390,72,953,615,324,44,1042,713,329,33,1239,891,348,25,1685,1308,377,10,1331,588,743,-,-,-,-,2,806,458,348,1,675,402,273,2
4,13121,足立区,0,A～R,全産業（Ｓ公務を除く）,23557,215361,118732,94624,14060,30273,16835,13262,4414,28751,15299,13190,2727,36900,20088,16451,1043,24666,13512,10990,688,25718,13634,11941,377,25836,14609,11084,118,15853,9167,6686,35,8419,4548,3647,23,8718,5199,3519,14,10227,5841,3854,58
4,13121,足立区,1,A,農業，林業,10,185,171,14,5,8,7,1,1,6,5,1,2,23,17,6,-,-,-,-,-,-,-,-,2,148,142,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,1,D,建設業,2471,17127,14013,2981,1391,3277,2424,817,596,3923,3072,823,323,4259,3599,636,79,1861,1613,248,63,2429,2092,292,15,940,832,108,4,438,381,57,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,1,E,製造業,3019,21916,13760,8147,1861,4256,2739,1508,625,4029,2550,1479,314,4183,2656,1527,115,2795,1728,1067,58,2199,1420,779,35,2347,1447,900,5,709,519,190,1,275,89,186,1,415,346,69,1,708,266,442,3
4,13121,足立区,1,F,電気・ガス・熱供給・水道業,8,385,346,39,-,-,-,-,1,5,5,-,5,68,67,1,-,-,-,-,-,-,-,-,1,98,86,12,-,-,-,-,1,214,188,26,-,-,-,-,-,-,-,-,-
4,13121,足立区,1,G,情報通信業,129,972,629,328,84,149,99,47,22,157,107,38,9,118,67,51,6,149,115,34,4,134,65,69,4,265,176,89,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,1,H,運輸業，郵便業,1294,23804,20432,3119,797,1090,887,201,105,732,568,150,139,1971,1623,335,77,1821,1573,248,74,2765,2308,457,50,3423,3006,417,28,3761,3466,295,14,3359,2568,567,5,1831,1737,94,4,3051,2696,355,1
4,13121,足立区,1,I,卸売業，小売業,5782,47527,24340,23014,3322,7468,4037,3398,1146,7528,3753,3750,785,10611,5400,5136,278,6468,3511,2917,121,4444,2433,2011,68,4795,2423,2372,29,4093,1760,2333,5,1212,521,691,1,352,138,214,1,556,364,192,26
4,13121,足立区,1,J,金融業，保険業,269,4147,1618,2527,97,238,134,102,35,227,121,106,59,844,437,407,35,809,375,434,30,1102,316,786,12,786,132,654,1,141,103,38,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,1,K,不動産業，物品賃貸業,1831,7019,4146,2799,1505,2994,1593,1392,209,1267,754,513,79,1069,651,383,17,400,257,143,11,396,256,110,5,322,151,171,2,253,220,33,-,-,-,-,1,318,264,54,-,-,-,-,2
4,13121,足立区,1,L,学術研究，専門・技術サービス業,598,3307,2095,1149,402,891,527,350,125,784,458,321,45,581,334,203,11,257,180,77,7,271,170,101,7,523,426,97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13121,足立区,1,M,宿泊業，飲食サービス業,2805,23514,9508,13804,1682,3647,1501,2137,496,3271,1241,2009,310,4206,1711,2414,153,3665,1484,2128,115,4219,1696,2485,41,2599,1173,1426,3,379,191,188,1,254,51,203,1,412,69,343,1,862,391,471,2
4,13121,足立区,1,N,生活関連サービス業，娯楽業,1853,8421,3755,4618,1457,2890,1091,1782,209,1305,509,775,92,1289,665,614,51,1182,631,551,17,637,321,316,16,1118,538,580,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11
4,13121,足立区,1,O,教育，学習支援業,473,6076,3009,3056,243,428,175,252,66,432,198,234,81,1093,419,664,43,1044,370,674,20,729,347,382,7,472,290,182,1,138,100,38,-,-,-,-,2,938,459,479,1,802,651,151,9
4,13121,足立区,1,P,医療，福祉,1790,33858,9831,23215,575,1459,675,762,499,3279,893,2296,347,4664,1114,3481,123,2896,750,2120,118,4410,831,3579,73,5261,1627,3561,34,4556,1511,3045,12,2896,1064,1832,6,2224,769,1455,3,2213,597,1084,-
4,13121,足立区,1,Q,複合サービス事業,79,1768,1078,690,10,32,12,20,52,333,118,215,13,183,91,92,1,29,20,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,1191,837,354,-,-,-,-,-
4,13121,足立区,1,R,サービス業（他に分類されないもの）,1146,15335,10001,5124,629,1446,934,493,227,1473,947,480,124,1738,1237,501,54,1290,905,340,50,1983,1379,574,41,2739,2160,509,11,1385,916,469,1,209,67,142,3,1037,580,457,3,2035,876,1159,3
4,13122,葛飾区,0,A～R,全産業（Ｓ公務を除く）,16636,128556,68998,58835,10583,22499,12241,10135,3035,19788,10276,9335,1716,23307,12359,10801,603,14296,7331,6924,385,14319,6928,7391,172,11581,5916,5430,74,10349,5891,4458,16,3884,2297,1587,7,2353,1681,672,7,6180,4078,2102,38
4,13122,葛飾区,1,A,農業，林業,7,33,28,5,4,13,9,4,3,20,19,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13122,葛飾区,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13122,葛飾区,1,C,鉱業，採石業，砂利採取業,1,3,-,3,1,3,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13122,葛飾区,1,D,建設業,1326,10364,8483,1834,778,1860,1361,491,308,2004,1539,440,160,2101,1769,318,47,1126,966,160,22,813,724,89,8,463,411,52,1,146,144,2,-,-,-,-,-,-,-,-,1,1851,1569,282,1
4,13122,葛飾区,1,E,製造業,2717,16452,10532,5897,1831,4100,2640,1450,491,3182,1961,1208,237,3272,2098,1174,86,2097,1275,822,49,1795,1142,653,13,766,483,283,9,1240,933,307,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13122,葛飾区,1,F,電気・ガス・熱供給・水道業,6,135,123,12,2,3,3,-,1,8,8,-,2,26,26,-,-,-,-,-,-,-,-,-,1,98,86,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13122,葛飾区,1,G,情報通信業,86,323,185,111,63,110,65,39,17,115,76,39,4,55,29,26,2,43,15,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13122,葛飾区,1,H,運輸業，郵便業,477,9902,8626,1273,280,397,318,76,39,268,225,43,51,698,570,128,30,698,591,107,30,1144,932,212,21,1484,1264,220,18,2592,2314,278,4,985,953,32,3,1030,867,163,1,606,592,14,-
4,13122,葛飾区,1,I,卸売業，小売業,3785,28606,14373,14115,2324,5103,2654,2422,735,4830,2304,2497,468,6477,3343,3092,130,3032,1712,1300,67,2510,1308,1202,36,2511,1005,1506,14,2053,897,1156,4,880,488,392,-,-,-,-,2,1210,662,548,5
4,13122,葛飾区,1,J,金融業，保険業,184,2754,1058,1693,66,150,77,70,19,112,58,54,44,608,352,256,30,694,219,475,18,665,151,514,6,374,97,277,1,151,104,47,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13122,葛飾区,1,K,不動産業，物品賃貸業,1543,4328,2281,2013,1342,2441,1258,1174,152,913,529,384,27,344,219,100,7,156,43,113,5,201,130,71,4,273,102,171,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6
4,13122,葛飾区,1,L,学術研究，専門・技術サービス業,478,2464,1554,835,344,721,434,286,89,563,340,223,28,338,196,142,10,230,125,105,3,117,89,28,2,157,74,9,-,-,-,-,-,-,-,-,1,338,296,42,-,-,-,-,1
4,13122,葛飾区,1,M,宿泊業，飲食サービス業,2153,13998,5978,8001,1358,2944,1292,1647,417,2767,1240,1513,213,2960,1301,1659,102,2435,1018,1417,49,1814,699,1115,10,643,271,372,2,222,109,113,1,213,48,165,-,-,-,-,-,-,-,-,1
4,13122,葛飾区,1,N,生活関連サービス業，娯楽業,1404,6329,2972,3330,1109,2196,901,1285,143,904,419,468,87,1174,617,557,36,848,469,379,13,486,264,222,11,721,302,419,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5
4,13122,葛飾区,1,O,教育，学習支援業,368,4232,2287,1945,220,395,159,236,45,297,127,170,54,751,309,442,17,408,136,272,15,540,233,307,10,625,367,258,1,103,53,50,-,-,-,-,-,-,-,-,1,1113,903,210,5
4,13122,葛飾区,1,P,医療，福祉,1389,21609,5834,15537,479,1221,548,642,401,2661,770,1834,261,3466,859,2541,84,2019,396,1623,92,3448,710,2738,31,2153,535,1534,22,2996,851,2145,6,1586,621,965,2,659,192,467,2,1400,352,1048,9
4,13122,葛飾区,1,Q,複合サービス事業,49,486,214,272,2,8,3,5,34,224,70,154,12,152,67,85,-,-,-,-,-,-,-,-,-,-,-,-,1,102,74,28,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13122,葛飾区,1,R,サービス業（他に分類されないもの）,663,6538,4470,1959,380,834,519,305,141,920,591,307,68,885,604,281,22,510,366,144,22,786,546,240,19,1313,919,317,5,744,412,332,1,220,187,33,1,326,326,-,-,-,-,-,4
4,13123,江戸川区,0,A～R,全産業（Ｓ公務を除く）,20228,176836,96553,79494,11826,25798,14393,11217,3968,25985,14120,11613,2474,33343,18327,14775,855,20186,11123,9040,578,21516,11371,10060,309,20816,11580,9236,109,14553,7565,6988,28,6665,3802,2863,14,5025,3039,1986,4,2949,1233,1716,63
4,13123,江戸川区,1,A,農業，林業,12,123,89,34,3,11,8,3,2,11,9,2,7,101,72,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13123,江戸川区,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13123,江戸川区,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13123,江戸川区,1,D,建設業,1992,14927,12114,2730,1072,2519,1823,683,510,3339,2634,680,252,3273,2682,546,86,2019,1771,248,45,1747,1538,209,23,1401,1195,206,3,409,324,85,1,220,147,73,-,-,-,-,-,-,-,-,-
4,13123,江戸川区,1,E,製造業,2511,17651,11438,6166,1527,3618,2338,1259,561,3662,2390,1259,272,3536,2258,1265,71,1677,1180,497,55,2051,1334,717,17,1190,814,376,4,527,305,222,1,223,182,41,3,1167,637,530,-,-,-,-,-
4,13123,江戸川区,1,F,電気・ガス・熱供給・水道業,5,141,129,12,1,1,1,-,-,-,-,-,3,42,42,-,-,-,-,-,-,-,-,-,1,98,86,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13123,江戸川区,1,G,情報通信業,117,2731,1740,980,72,157,96,56,22,146,95,45,6,72,51,21,5,111,89,22,5,202,131,71,1,68,11,57,3,438,261,177,1,208,179,29,1,334,64,270,1,995,763,232,-
4,13123,江戸川区,1,H,運輸業，郵便業,1178,17035,13802,3213,680,914,755,156,116,791,615,176,168,2336,1944,375,75,1770,1465,305,56,2082,1704,378,44,3027,2508,519,27,3562,2473,1089,6,1427,1356,71,3,1126,982,144,-,-,-,-,3
4,13123,江戸川区,1,I,卸売業，小売業,4547,39488,19784,19640,2601,5960,3235,2707,851,5603,2920,2662,616,8546,4504,4017,252,5917,2982,2935,103,3704,1980,1724,76,5185,2548,2637,24,3300,1216,2084,4,972,279,693,1,301,120,181,-,-,-,-,19
4,13123,江戸川区,1,J,金融業，保険業,232,3510,1525,1978,77,173,105,66,36,223,115,103,55,744,435,309,33,817,361,456,15,594,129,465,13,776,259,517,1,183,121,62,-,-,-,-,-,-,-,-,-,-,-,-,2
4,13123,江戸川区,1,K,不動産業，物品賃貸業,1602,6936,4068,2810,1254,2628,1439,1183,230,1488,896,576,81,1060,665,395,16,372,235,137,14,522,329,157,5,388,270,118,1,138,92,46,-,-,-,-,1,340,142,198,-,-,-,-,-
4,13123,江戸川区,1,L,学術研究，専門・技術サービス業,548,3222,1969,1211,346,744,422,299,121,763,432,324,57,738,403,323,7,151,61,90,9,335,289,46,3,201,145,56,2,290,217,73,-,-,-,-,-,-,-,-,-,-,-,-,3
4,13123,江戸川区,1,M,宿泊業，飲食サービス業,2438,18180,7603,10493,1436,3103,1335,1754,464,3103,1149,1931,307,4161,1771,2343,114,2667,1117,1550,87,3208,1335,1873,24,1623,767,856,3,315,129,186,-,-,-,-,-,-,-,-,-,-,-,-,3
4,13123,江戸川区,1,N,生活関連サービス業，娯楽業,1748,8144,3843,4266,1347,2692,1076,1592,207,1291,573,707,112,1512,783,729,31,726,377,349,20,792,461,331,13,869,448,421,2,262,125,137,-,-,-,-,-,-,-,-,-,-,-,-,16
4,13123,江戸川区,1,O,教育，学習支援業,522,5844,2584,3228,259,519,223,288,97,631,269,338,73,984,442,542,39,923,356,567,27,961,341,620,12,807,414,393,4,534,300,234,2,485,239,246,-,-,-,-,-,-,-,-,9
4,13123,江戸川区,1,P,医療，福祉,1709,25152,7219,17734,615,1500,717,740,488,3220,973,2161,349,4681,1274,3337,82,2010,479,1531,94,3510,682,2828,47,3119,945,2174,20,2540,729,1811,8,1912,686,1226,2,706,264,442,3,1954,470,1484,1
4,13123,江戸川区,1,Q,複合サービス事業,60,1169,699,470,3,12,7,5,47,315,119,196,7,93,45,48,1,25,16,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,724,512,212,-,-,-,-,-
4,13123,江戸川区,1,R,サービス業（他に分類されないもの）,1007,12583,7947,4529,533,1247,813,426,216,1399,931,453,109,1464,956,496,43,1001,634,344,48,1808,1118,641,30,2064,1170,894,15,2055,1273,782,5,1218,734,484,1,327,318,9,-,-,-,-,7
4,13199,境界未定地域,0,A～R,全産業（Ｓ公務を除く）,578,18768,11059,7701,173,472,161,311,137,881,367,506,104,1461,808,653,60,1439,789,650,39,1481,938,543,25,1778,1055,723,20,2820,1845,975,2,466,298,168,4,1564,1027,537,5,6406,3771,2635,9
4,13199,境界未定地域,1,A,農業，林業,1,16,8,8,-,-,-,-,-,-,-,-,1,16,8,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13199,境界未定地域,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13199,境界未定地域,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13199,境界未定地域,1,D,建設業,7,124,100,24,2,5,5,-,2,12,11,1,2,24,20,4,-,-,-,-,-,-,-,-,1,83,64,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13199,境界未定地域,1,E,製造業,6,1110,867,243,1,1,1,-,2,11,5,6,1,13,13,-,-,-,-,-,-,-,-,-,1,92,73,19,-,-,-,-,-,-,-,-,-,-,-,-,1,993,775,218,-
4,13199,境界未定地域,1,F,電気・ガス・熱供給・水道業,1,3,2,1,1,3,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13199,境界未定地域,1,G,情報通信業,21,1430,1100,330,4,7,6,1,1,6,4,2,4,46,33,13,1,26,24,2,4,151,128,23,2,142,83,59,2,294,236,58,-,-,-,-,2,758,586,172,-,-,-,-,1
4,13199,境界未定地域,1,H,運輸業，郵便業,12,492,466,26,3,10,9,1,1,5,3,2,2,34,34,-,1,22,22,-,3,114,93,21,-,-,-,-,2,307,305,2,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13199,境界未定地域,1,I,卸売業，小売業,200,1789,705,1076,99,282,68,214,62,362,58,296,19,252,98,154,6,138,56,82,2,74,41,33,3,201,135,66,2,254,127,127,1,226,122,104,-,-,-,-,-,-,-,-,6
4,13199,境界未定地域,1,J,金融業，保険業,18,450,278,172,3,10,5,5,5,33,20,13,1,10,4,6,5,126,80,46,1,40,22,18,2,131,66,65,1,100,81,19,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13199,境界未定地域,1,K,不動産業，物品賃貸業,19,389,299,90,6,18,6,12,3,24,20,4,2,28,22,6,3,67,48,19,2,69,59,10,1,82,71,11,1,101,73,28,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13199,境界未定地域,1,L,学術研究，専門・技術サービス業,20,4352,3020,1332,3,3,3,-,2,13,7,6,2,26,12,14,1,21,18,3,3,130,112,18,3,248,184,64,2,316,264,52,-,-,-,-,2,806,441,365,2,2789,1979,810,-
4,13199,境界未定地域,1,M,宿泊業，飲食サービス業,181,3282,1649,1633,28,71,28,43,39,274,169,105,53,772,432,340,37,893,434,459,15,554,246,308,7,453,229,224,2,265,111,154,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13199,境界未定地域,1,N,生活関連サービス業，娯楽業,28,499,264,235,13,34,13,21,7,55,21,34,2,26,19,7,2,44,20,24,1,49,15,34,1,51,-,51,-,-,-,-,1,240,176,64,-,-,-,-,-,-,-,-,1
4,13199,境界未定地域,1,O,教育，学習支援業,1,5,-,5,-,-,-,-,1,5,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13199,境界未定地域,1,P,医療，福祉,17,385,130,255,4,12,3,9,3,21,5,16,6,82,16,66,-,-,-,-,1,33,12,21,3,237,94,143,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13199,境界未定地域,1,Q,複合サービス事業,3,23,13,10,-,-,-,-,3,23,13,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13199,境界未定地域,1,R,サービス業（他に分類されないもの）,43,4419,2158,2261,6,16,12,4,6,37,31,6,9,132,97,35,4,102,87,15,7,267,210,57,1,58,56,2,8,1183,648,535,-,-,-,-,-,-,-,-,2,2624,1017,1607,-
1,13200,市部,0,A～R,全産業（Ｓ公務を除く）,122531,1411098,739840,664824,66795,144786,76007,68154,25187,165573,80203,84191,15509,210448,105427,103628,6189,147452,74340,72328,4423,165182,78702,85905,2314,157331,80483,76496,989,133838,71483,61129,265,64527,37688,26839,174,65616,37090,28226,155,156345,98417,57928,531
1,13200,市部,1,A,農業，林業,208,1546,1171,372,90,253,186,64,73,485,393,92,32,408,315,93,8,188,151,37,3,102,82,20,2,110,44,66,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,13200,市部,1,B,漁業,1,4,1,3,1,4,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,13200,市部,1,C,鉱業，採石業，砂利採取業,9,69,57,12,5,16,8,8,2,12,12,-,-,-,-,-,2,41,37,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,13200,市部,1,D,建設業,11339,73097,57993,14750,6675,15426,11325,4034,2817,18399,14095,4172,1229,16014,12985,2897,325,7656,6439,1194,175,6360,5484,876,75,4863,4115,748,23,2878,2278,600,4,954,753,201,-,-,-,-,1,547,519,28,15
1,13200,市部,1,E,製造業,6334,139826,103262,36268,3166,7262,4783,2439,1280,8414,5365,3022,788,10982,7250,3712,387,9341,6188,3104,300,11394,7873,3521,201,13648,9422,4226,97,12886,9028,3698,43,10743,7539,3204,25,9648,6727,2921,33,45508,39087,6421,14
1,13200,市部,1,F,電気・ガス・熱供給・水道業,67,2342,2044,296,9,15,11,2,16,115,109,6,13,171,162,9,3,72,67,5,9,315,304,11,14,1217,1051,166,2,236,180,56,1,201,160,41,-,-,-,-,-,-,-,-,-
1,13200,市部,1,G,情報通信業,2007,38675,27051,11074,1157,2286,1551,695,313,2040,1385,615,195,2721,1948,723,104,2439,1799,620,87,3284,2390,859,69,4639,3326,1313,35,4851,2949,1537,17,4038,2748,1290,12,4610,3263,1347,9,7767,5692,2075,9
1,13200,市部,1,H,運輸業，郵便業,2077,67110,55674,11326,594,1079,802,261,329,2233,1744,464,358,4970,4105,822,210,5019,4051,942,228,8662,7420,1242,196,13769,11169,2600,98,13654,11908,1746,28,6770,5861,909,18,6623,5057,1566,5,4331,3557,774,13
