250mメッシュコード,焼失棟数（冬早朝、風速4m）,焼失棟数（冬昼、風速4m）,焼失棟数（冬夕、風速4m）,焼失棟数（冬早朝、風速8m）,焼失棟数（冬昼、風速8m）,焼失棟数（冬夕、風速8m）,,,,,
5339317733,0,0,0,0,0,0,,,,,
5339317734,0,0,0,0,0,0,,,,,
5339317741,0,0,0,0,0,0,,,,,
5339317742,0,0,0,0,0,0,,,,,
5339317743,0,0,0,0,0,0,,,,,
5339317744,0,0,0,0,0,0,,,,,
5339318811,0,0,0,0,0,0,,,,,
5339318812,0,0,0,0,0,0,,,,,
5339318813,0,0,0,0,0,0,,,,,
5339318814,0,0,0,0,0,0,,,,,
5339318821,0,0,0,0,0,0,,,,,
5339318822,0,0,0,0,0,0,,,,,
5339318823,0,0,0,0,0,0,,,,,
5339318824,0,0,0,0,0,0,,,,,
5339318831,0,0,0,0,0,0,,,,,
5339318832,0,0,0,0,0,0,,,,,
5339318833,0,0,0,0,0,0,,,,,
5339318834,0,0,0,0,0,0,,,,,
5339318841,0,0,0,0,0,0,,,,,
5339318842,0,0,0,0,0,0,,,,,
5339318843,0,0,0,0,0,0,,,,,
5339318844,0,0,0,0,0,0,,,,,
5339319811,0,0,0,0,0,0,,,,,
5339319812,0,0,0,0,0,0,,,,,
5339319813,0,0,0,0,0,0,,,,,
5339319814,0,0,0,0,0,0,,,,,
5339319821,0,0,0,0,0,0,,,,,
5339319822,0,0,0,0,0,0,,,,,
5339319823,0,0,0,0,0,0,,,,,
5339319824,0,0,0,0,0,0,,,,,
5339319831,0,0,0,0,0,0,,,,,
5339319832,0,0,0,0,0,0,,,,,
5339319833,1.85E-05,3.62E-05,4.22E-05,1.85E-05,3.62E-05,4.22E-05,,,,,
5339319834,0.000317397,0.000453876,0.000718914,0.000317397,0.000453876,0.000718914,,,,,
5339319841,0,0,0,0,0,0,,,,,
5339319842,0,0,0,0,0,0,,,,,
5339319843,0,0,0,0,0,0,,,,,
5339319844,0,0,0,0,0,0,,,,,
5339322513,0,0,0,0,0,0,,,,,
5339322531,1.15055344,1.470027697,3.629929615,1.35931742,1.701454176,4.232716716,,,,,
5339322532,0.116911863,0.160585857,0.384810531,0.151622036,0.205772207,0.497465244,,,,,
5339322533,1.334201379,1.82005358,4.346383185,1.411412978,1.905124457,4.560297217,,,,,
5339322534,0.212236942,0.305702099,0.698546959,0.273238609,0.38643561,0.892786825,,,,,
5339322541,0.030617617,0.043943086,0.101337795,0.060556507,0.083777369,0.198588816,,,,,
5339322542,0.291430158,0.383987736,0.945785457,0.350911275,0.450026451,1.12535562,,,,,
5339322543,0.703299575,0.966194139,2.291519545,0.72447571,0.98958024,2.350268183,,,,,
5339322544,1.268051784,1.731799188,4.13123734,1.320027894,1.789347176,4.276584297,,,,,
5339323313,0.006614727,0.015954513,0.02319688,0.006614727,0.015954513,0.02319688,,,,,
5339323314,0.036930411,0.071835013,0.128335221,0.037702958,0.072934263,0.130853916,,,,,
5339323321,0.008059187,0.018783645,0.031033422,0.008109869,0.0188471,0.031213323,,,,,
5339323322,0.076108023,0.162565275,0.281445178,0.076537902,0.163232087,0.28346194,,,,,
5339323323,0.027398708,0.070332898,0.130762427,0.027500072,0.070459809,0.131122229,,,,,
5339323324,0.025302693,0.058604849,0.113221271,0.025625258,0.059051903,0.11451802,,,,,
5339323331,0.048269773,0.109418741,0.195478924,0.049706064,0.113503814,0.201503627,,,,,
5339323332,0.003846675,0.006728131,0.015765329,0.003853236,0.006736016,0.015800442,,,,,
5339323333,0.01137818,0.0575364,0.057482639,0.011487645,0.057649041,0.057861304,,,,,
5339323334,0.002206305,0.010674195,0.011273815,0.002233672,0.010702355,0.011368481,,,,,
5339323341,0.00796923,0.018888364,0.029465704,0.008135536,0.019129701,0.030194131,,,,,
5339323342,0.004065276,0.011013938,0.01875356,0.004071836,0.011021822,0.018788673,,,,,
5339323343,0.000450704,0.002156667,0.002477259,0.000450704,0.002156667,0.002477259,,,,,
5339323344,0.006094187,0.025976698,0.025805882,0.00614892,0.026033018,0.025995215,,,,,
5339324111,0.278249203,0.356116788,0.572371659,0.284609074,0.363710973,0.585239032,,,,,
5339324112,0.080933503,0.099034656,0.165176361,0.079257619,0.096991874,0.161718766,,,,,
5339324113,0.176931337,0.221099906,0.378721879,0.187820577,0.235613615,0.402538218,,,,,
5339324114,0,0,0,0,0,0,,,,,
5339324121,0,0,0,0,0,0,,,,,
5339324122,0,0,0,0,0,0,,,,,
5339324123,0,0,0,0,0,0,,,,,
5339324124,0,0,0,0,0,0,,,,,
5339324131,0.0306025,0.038824252,0.063835438,0.031244253,0.039711901,0.065650119,,,,,
5339324132,0,0,0,0,0,0,,,,,
5339324133,0,0,0,0,0,0,,,,,
5339324134,0,0,0,0,0,0,,,,,
5339324141,0,0,0,0,0,0,,,,,
5339324142,0,0,0,0,0,0,,,,,
5339324143,0,0,0,0,0,0,,,,,
5339324144,0,0,0,0,0,0,,,,,
5339324911,0.370373888,0.415678556,0.752084509,0.401353631,0.449444042,0.811954168,,,,,
5339324912,0.063220595,0.072188289,0.121374509,0.066089099,0.07656313,0.127941979,,,,,
5339324913,0.846265993,0.941289973,1.771515404,0.95534606,1.059266453,1.983611777,,,,,
5339324914,0.498932104,0.552062101,1.044491995,0.553631994,0.610981889,1.150133949,,,,,
5339324921,0.008956136,0.010156792,0.016052665,0.008956136,0.010156792,0.016052665,,,,,
5339324922,0.075276584,0.082907165,0.153582487,0.077522336,0.08534032,0.158007449,,,,,
5339324923,0.196813684,0.218682483,0.41188364,0.20748759,0.23037351,0.432481837,,,,,
5339324924,0.037440886,0.042758518,0.072098783,0.037778956,0.043144531,0.072753685,,,,,
5339324931,0.339053118,0.382424127,0.69352576,0.367697597,0.413988668,0.749570133,,,,,
5339324932,0.488726552,0.544448443,1.03235561,0.523890971,0.584041372,1.102874493,,,,,
5339324933,0.034493566,0.038362997,0.068703107,0.042044459,0.04793054,0.084586417,,,,,
5339324934,0.073612641,0.086610218,0.148243629,0.074831732,0.087898526,0.150599208,,,,,
5339324941,0.502992606,0.55752852,1.028558017,0.562073819,0.621569304,1.143375847,,,,,
5339324942,0.142725595,0.1592728,0.300716069,0.144456467,0.161395438,0.304132419,,,,,
5339324943,0.442533291,0.495053378,0.920017334,0.482846143,0.538590006,0.998053493,,,,,
5339324944,0.575144243,0.663119695,1.189749505,0.614783037,0.70691281,1.267818854,,,,,
5339325711,0.088722055,0.109258395,0.180854289,0.094544705,0.116190414,0.192344165,,,,,
5339325712,0.001734009,0.006637307,0.004168485,0.001734009,0.006637307,0.004168485,,,,,
5339325713,0.086536236,0.118635552,0.181686156,0.087198187,0.119523004,0.183028222,,,,,
5339325714,0.319515737,0.403641433,0.657176147,0.334074494,0.421199071,0.687055985,,,,,
5339325721,0.128183363,0.16747447,0.265825938,0.153692901,0.198592462,0.318121996,,,,,
5339325722,0.392956305,0.484563184,0.795580464,0.406320848,0.500917739,0.823032496,,,,,
5339325723,1.161147735,1.419400073,2.366257404,1.245658151,1.521827193,2.538145965,,,,,
5339325724,1.256088415,1.527741537,2.560408082,1.353761775,1.645057544,2.759584158,,,,,
5339325731,0.208844803,0.260388316,0.441460541,0.242249163,0.301611713,0.510656828,,,,,
5339325732,1.306809646,1.631777623,2.680163356,1.441614663,1.795591073,2.953683355,,,,,
5339325733,0.60715413,0.761823667,1.26518384,0.631629411,0.79269679,1.316755553,,,,,
5339325734,1.030821851,1.26762161,2.096774294,1.103905831,1.355885408,2.244644192,,,,,
5339325741,1.401516218,1.747678679,2.866156893,1.473794045,1.833911903,3.011950515,,,,,
5339325742,1.243514814,1.458547419,2.541963599,1.349737485,1.583297781,2.756339827,,,,,
5339325743,1.473318222,1.830159396,3.011701001,1.551713,1.925012493,3.170433652,,,,,
5339325744,0.548431496,0.631726934,1.105795222,0.580808585,0.669164634,1.171053633,,,,,
5339326511,1.410984603,1.759716932,2.888491352,1.534098774,1.909978068,3.14077655,,,,,
5339326512,1.503976128,1.89372768,3.118035331,1.664485933,2.090930943,3.448522152,,,,,
5339326513,0.671493317,0.815339657,1.372041113,0.698508129,0.849035145,1.429101934,,,,,
5339326514,0.973053193,1.209522312,2.019902675,1.084809323,1.349589786,2.250757582,,,,,
5339326521,0.090833432,0.11394972,0.186467219,0.094946533,0.118875255,0.194654505,,,,,
5339326522,0.206914487,0.253256821,0.422786042,0.228584129,0.279172981,0.466481025,,,,,
5339326523,0.570397979,0.723252792,1.176596114,0.591146442,0.748842053,1.21979104,,,,,
5339326524,0.192167452,0.241691238,0.393229317,0.196000587,0.246108381,0.401187386,,,,,
5339326531,1.230749224,1.548401678,2.521897077,1.342879739,1.684721942,2.750263453,,,,,
5339326532,1.366636525,1.727065496,2.812276507,1.473640218,1.858537975,3.033254604,,,,,
5339326533,1.687823029,2.129556133,3.499247381,1.754730529,2.212591001,3.636766015,,,,,
5339326534,1.409965337,1.792832485,2.907666057,1.540110808,1.950878795,3.173651385,,,,,
5339326541,0.66542568,0.832680411,1.36766261,0.75278192,0.942776197,1.547504472,,,,,
5339326542,0.056072642,0.070066674,0.114463815,0.058428685,0.072922588,0.119271043,,,,,
5339326543,0.308711345,0.380318576,0.632808482,0.375117702,0.462211128,0.769759746,,,,,
5339326544,0.18799531,0.232071235,0.397500501,0.199350226,0.247110572,0.422373736,,,,,
5339327311,0.294910726,0.386239848,0.622292819,0.329659501,0.428193198,0.692231675,,,,,
5339327312,1.249466284,1.57612904,2.577209742,1.333811813,1.680649172,2.752518833,,,,,
5339327313,1.110086914,1.3838832,2.29942421,1.206741557,1.504931528,2.502839261,,,,,
5339327314,1.053484762,1.334362079,2.192214687,1.09379005,1.386120874,2.27762486,,,,,
5339327321,1.433478784,1.764453571,2.943530364,1.541879692,1.896690357,3.166189795,,,,,
5339327322,1.582542554,1.982992481,3.245154725,1.68587041,2.10869035,3.452171629,,,,,
5339327323,0.650085172,0.819808418,1.334956272,0.6920509,0.87121614,1.421289,,,,,
5339327324,1.319353551,1.640803665,2.704996489,1.390550456,1.728519179,2.851837552,,,,,
5339327331,1.920875064,2.421203064,3.9467324,2.029614665,2.554150415,4.172965088,,,,,
5339327332,1.266751565,1.589278688,2.610444356,1.366074781,1.712553095,2.815571547,,,,,
5339327333,0.192625442,0.240997051,0.393584275,0.196806339,0.245912572,0.40172071,,,,,
5339327334,0.732312296,0.904858666,1.503746959,0.767810874,0.949131363,1.576973574,,,,,
5339327341,0.838711398,1.03675011,1.712941435,0.90642423,1.119548832,1.853503402,,,,,
5339327342,1.17786412,1.511797819,2.449407229,1.220252183,1.565190804,2.537739162,,,,,
5339327343,1.37770515,1.715276302,2.831442754,1.473828948,1.831984884,3.029202942,,,,,
5339327344,1.468268499,1.862288176,3.031634717,1.553419781,1.967197295,3.210580648,,,,,
5339328111,0,0,0,0,0,0,,,,,
5339328112,0.670651157,0.825169349,1.399733998,0.707682067,0.871601263,1.477285603,,,,,
5339328113,0,0,0,0,0,0,,,,,
5339328114,0.165284208,0.212827207,0.34403699,0.174092565,0.223622296,0.362676115,,,,,
5339328121,1.862238712,2.281017545,3.791696092,2.017197312,2.469018029,4.108117661,,,,,
5339328122,1.002961992,1.229502068,2.0464245,1.072856636,1.31358306,2.187065331,,,,,
5339328123,1.168901809,1.458860079,2.387471819,1.256206587,1.565182934,2.566400374,,,,,
5339328124,1.182019846,1.476114531,2.445181907,1.217559251,1.521106732,2.520846691,,,,,
5339328131,0,0,0,0,0,0,,,,,
5339328132,0,0,0,0,0,0,,,,,
5339328133,0.276264006,0.339279633,0.560497956,0.283198812,0.347724761,0.574825089,,,,,
5339328134,0.214284059,0.262972165,0.438704691,0.226377624,0.277380778,0.463033723,,,,,
5339328141,0.406656643,0.514879254,0.851117269,0.426586278,0.541205239,0.894823696,,,,,
5339328142,0.423713199,0.516932574,0.859984408,0.503197667,0.61263503,1.019452893,,,,,
5339328143,0.779961079,0.972683639,1.593254659,0.80896398,1.007897895,1.652337995,,,,,
5339328144,0.862857998,1.084126352,1.795460963,0.963094837,1.208606448,2.003260745,,,,,
5339328911,1.246873088,1.589265792,3.474055225,1.466754749,1.936218888,4.096927248,,,,,
5339328912,0.558817944,0.716133346,1.625610006,0.63920654,0.851252727,1.860248995,,,,,
5339328913,2.06014857,2.746124755,5.908763123,2.525099505,3.458135668,7.263413774,,,,,
5339328914,0.242224728,0.438556571,0.676591286,0.574661289,0.865622696,1.635511148,,,,,
5339328921,0.233145193,0.273779111,0.708851527,0.266931086,0.318840695,0.812803172,,,,,
5339328922,0.344331041,0.376881844,1.115378994,0.410217679,0.449865907,1.337040398,,,,,
5339328923,0.279209607,0.346695868,0.69085614,0.341126497,0.425880787,0.850636331,,,,,
5339328924,0.193057245,0.229113601,0.670449168,0.254880063,0.30189198,0.915143054,,,,,
5339328931,2.513036591,3.328272631,7.216553457,2.902271545,3.961675575,8.351746047,,,,,
5339328932,0.147395303,0.261792764,0.412625519,0.296306501,0.453655803,0.842247849,,,,,
5339328933,0.439198854,0.721290026,1.230603365,0.57638149,0.898838148,1.626231844,,,,,
5339328934,0.195535594,0.278945691,0.554062238,0.340273125,0.472709798,0.972146785,,,,,
5339328941,0.00918192,0.020224423,0.023579934,0.009191039,0.020234709,0.023612709,,,,,
5339328942,0.646013992,0.786596974,1.630283123,0.633118093,0.768854608,1.614494597,,,,,
5339328943,0.56478257,0.735084033,1.61304327,0.643748208,0.867303625,1.84339601,,,,,
5339328944,1.399933258,1.737945765,3.375928271,1.463492597,1.816739465,3.535220218,,,,,
5339329711,1.130527939,1.438628726,2.342644446,1.186961858,1.508330104,2.459639916,,,,,
5339329712,1.032858404,1.313972701,2.12782296,1.086776937,1.381372754,2.238957156,,,,,
5339329713,1.276157414,1.608313249,2.66234291,1.332113217,1.678110131,2.78259579,,,,,
5339329714,1.353865938,1.705131882,2.806169362,1.403468833,1.767357583,2.910554435,,,,,
5339329721,0.897189859,1.134748654,1.855755114,0.929430857,1.174873328,1.922229797,,,,,
5339329722,1.68617242,2.144030562,3.467878072,1.748355329,2.219497445,3.594723247,,,,,
5339329723,0.658418633,0.820273195,1.36351493,0.695840212,0.866504896,1.441208775,,,,,
5339329724,0.494906211,0.608032861,1.012068003,0.500056577,0.613502959,1.017514699,,,,,
5339329731,1.074265111,1.354940944,2.217421092,1.133649953,1.42849956,2.340027953,,,,,
5339329732,1.295038731,1.630437245,2.668165635,1.36322081,1.714522068,2.809585934,,,,,
5339329733,0.58526231,0.731820408,1.209637066,0.65143359,0.812892283,1.34133235,,,,,
5339329734,0.581535972,0.727625102,1.194892471,0.608968609,0.762019385,1.252203885,,,,,
5339329741,0.301790917,0.37557172,0.616636645,0.307034696,0.38145756,0.626650111,,,,,
5339329742,1.175173621,1.471037554,2.40856934,1.276562214,1.592920425,2.612551376,,,,,
5339329743,1.253527542,1.58236644,2.570392093,1.314943877,1.656970387,2.696404935,,,,,
5339329744,1.757700391,2.191582085,3.619759001,1.904323263,2.372230329,3.923330799,,,,,
5339330511,0.237188315,0.267206474,0.787148102,0.244402164,0.275641103,0.811058225,,,,,
5339330512,0.326669851,0.372579445,0.992197939,0.332145182,0.379197206,1.014109464,,,,,
5339330513,0.951306065,1.129481241,2.729344909,0.977948072,1.171081886,2.841810044,,,,,
5339330514,0.238689378,0.297275387,0.742473883,0.245469419,0.307518893,0.770573359,,,,,
5339330521,0.013500113,0.01531397,0.04839237,0.013989229,0.015926647,0.050428958,,,,,
5339330522,0.115269833,0.131236782,0.415640154,0.119468072,0.137032457,0.433911105,,,,,
5339330523,0.710732792,0.830630765,1.980342807,0.722866817,0.849832587,2.030645585,,,,,
5339330524,0.201219549,0.251369126,0.630554004,0.213839815,0.271262616,0.685860027,,,,,
5339330531,0.015064655,0.022864908,0.061404338,0.020688365,0.031038078,0.083793242,,,,,
5339330532,0.037918984,0.046419467,0.114387679,0.040634487,0.050496243,0.125078282,,,,,
5339330533,0.005933951,0.007946777,0.022307216,0.005973827,0.008017249,0.022487775,,,,,
5339330534,0.005081525,0.006637959,0.019224542,0.005153069,0.006883091,0.019536973,,,,,
5339330541,0.036362394,0.044490718,0.108251527,0.03736462,0.046009203,0.11218229,,,,,
5339330542,0.017728984,0.025824783,0.073273589,0.025764221,0.03773094,0.105012266,,,,,
5339330543,3.17E-05,0.000174664,0.000131884,5.85E-05,0.000205088,0.000228385,,,,,
5339330544,0.010016779,0.012968737,0.040927792,0.010556983,0.013700083,0.04280481,,,,,
5339331311,0.013539192,0.020168189,0.058912983,0.017065716,0.024228508,0.073950389,,,,,
5339331312,0.003804396,0.006296035,0.016852533,0.006274349,0.009637481,0.026695831,,,,,
5339331313,0.009989375,0.011487668,0.039354191,0.011505037,0.013177384,0.045840568,,,,,
5339331314,7.49E-05,7.19E-05,0.000249434,7.49E-05,7.19E-05,0.000249434,,,,,
5339331321,0.008669016,0.014127653,0.026667681,0.009082053,0.01464721,0.027454944,,,,,
5339331322,0.014757775,0.023284275,0.064240258,0.014841196,0.023393102,0.064671106,,,,,
5339331323,0.005719548,0.005889952,0.025280488,0.007113248,0.007340747,0.030804661,,,,,
5339331324,0.011355297,0.012217299,0.04792581,0.017983098,0.019431638,0.073727926,,,,,
5339331331,0.00520171,0.006750351,0.023465418,0.006709484,0.008340863,0.029818607,,,,,
5339331332,0.000329839,0.000433827,0.001626001,0.000329839,0.000433827,0.001626001,,,,,
5339331333,0.013720855,0.016257647,0.053646044,0.014228724,0.016771117,0.055388957,,,,,
5339331334,0.005844114,0.008428382,0.027829833,0.005946192,0.008531017,0.028197149,,,,,
5339331341,0.00246818,0.002745937,0.010115345,0.003455036,0.003782965,0.014257713,,,,,
5339331342,0.000714215,0.000716133,0.002734507,0.000730017,0.000731808,0.002809004,,,,,
5339331343,0.008527984,0.012967001,0.041614367,0.008614259,0.01305396,0.041907159,,,,,
5339331344,8.64E-05,0.000120929,0.000457882,8.64E-05,0.000120929,0.000457882,,,,,
5339332211,0.017807751,0.020515703,0.062762178,0.021041538,0.024052104,0.075127284,,,,,
5339332212,0.003074146,0.003637841,0.012083585,0.005164772,0.005920813,0.020074923,,,,,
5339332213,0.003359762,0.00360528,0.012872135,0.005105518,0.00557532,0.019596208,,,,,
5339332214,0.001042629,0.001073031,0.003631112,0.001042629,0.001073031,0.003631112,,,,,
5339332221,0.00981275,0.011470825,0.041588017,0.010571438,0.012591709,0.045394258,,,,,
5339332222,0.011891441,0.01372718,0.046236762,0.012029893,0.013868708,0.046767,,,,,
5339332223,0.009271662,0.010221163,0.035573975,0.009271662,0.010221163,0.035573975,,,,,
5339332224,0.004202246,0.004711768,0.016732641,0.004225322,0.004735356,0.016821014,,,,,
5339332231,0.000805206,0.00084112,0.002998474,0.000805206,0.00084112,0.002998474,,,,,
5339332232,0.00144511,0.001600634,0.005828662,0.00144511,0.001600634,0.005828662,,,,,
5339332233,7.61E-05,8.32E-05,0.000282165,7.61E-05,8.32E-05,0.000282165,,,,,
5339332234,0.000283455,0.000288799,0.001005759,0.000283455,0.000288799,0.001005759,,,,,
5339332241,0.005827686,0.006405001,0.023090109,0.005827686,0.006405001,0.023090109,,,,,
5339332242,0.009022942,0.010954386,0.036762168,0.009022942,0.010954386,0.036762168,,,,,
5339332243,0.00123841,0.002452918,0.00526263,0.00123841,0.002452918,0.00526263,,,,,
5339332244,0.000843079,0.001892581,0.003661986,0.000843079,0.001892581,0.003661986,,,,,
5339333011,0.017789023,0.022548777,0.034923251,0.017809398,0.022570723,0.034961773,,,,,
5339333012,0.037997716,0.041452838,0.082064309,0.038021478,0.041638011,0.082137251,,,,,
5339333013,0.012833352,0.014248495,0.02444979,0.012833352,0.014248495,0.02444979,,,,,
5339333014,0.02876384,0.038569122,0.059176995,0.028878329,0.038690333,0.059402377,,,,,
5339333021,0.075182822,0.085391956,0.157600697,0.082740483,0.094201205,0.173177316,,,,,
5339333022,0.106666533,0.129469737,0.216061392,0.137172643,0.166222074,0.27797141,,,,,
5339333023,0.078350748,0.093092324,0.153602596,0.079427883,0.094247446,0.15564205,,,,,
5339333024,0.146052993,0.171913157,0.297446236,0.149523693,0.176854882,0.304964638,,,,,
5339333031,0.010206097,0.013496227,0.025021449,0.010543494,0.013856049,0.025673633,,,,,
5339333032,0.024252358,0.03589722,0.073670791,0.024272073,0.035916256,0.07370743,,,,,
5339333033,0.03015878,0.035972965,0.064366627,0.030246558,0.036062197,0.06453092,,,,,
5339333034,0.004822386,0.006865052,0.014908943,0.004822386,0.006865052,0.014908943,,,,,
5339333041,0.121969175,0.142236668,0.255496371,0.123072811,0.143430519,0.257702521,,,,,
5339333042,0.058492439,0.066680987,0.112056397,0.059344154,0.068226025,0.114191007,,,,,
5339333043,0.141074427,0.171950754,0.286998887,0.162995085,0.195835074,0.329237772,,,,,
5339333044,0.021111899,0.02209732,0.037973682,0.021381076,0.022408052,0.038489812,,,,,
5339333812,0.000495181,0.000625217,0.000996724,0.000495181,0.000625217,0.000996724,,,,,
5339333814,0.004001414,0.004799748,0.007858346,0.004604213,0.005601847,0.009039077,,,,,
5339333821,0.028411996,0.032506183,0.053904224,0.034990803,0.039933324,0.066346633,,,,,
5339333822,0.034896094,0.039999452,0.066238422,0.036551003,0.041771723,0.069318362,,,,,
5339333823,0.019953751,0.02390977,0.039830501,0.02076672,0.024815469,0.04142416,,,,,
5339333824,0.042678185,0.049416072,0.081407703,0.046065243,0.053198667,0.087892547,,,,,
5339333831,0,0,0,0,0,0,,,,,
5339333832,1.12E-05,1.10E-05,2.17E-05,1.12E-05,1.10E-05,2.17E-05,,,,,
5339333833,0,0,0,0,0,0,,,,,
5339333834,0.007114034,0.012005607,0.01504201,0.00890507,0.014351861,0.018765784,,,,,
5339333841,0.017642545,0.020220744,0.03500558,0.019720072,0.022728983,0.039140206,,,,,
5339333842,0.031917296,0.037672457,0.06317141,0.033098939,0.038971725,0.065416942,,,,,
5339333843,0.014929856,0.022457561,0.031733194,0.015725719,0.023562514,0.033306162,,,,,
5339333844,0.009661208,0.012998765,0.019980116,0.010266058,0.013754526,0.021184902,,,,,
5339334611,0.009846307,0.012572888,0.021275819,0.010136182,0.012983662,0.021885124,,,,,
5339334612,5.50E-05,7.07E-05,0.000102603,0.000132733,0.000151481,0.00025253,,,,,
5339334613,0.010957389,0.014458663,0.023798818,0.015073076,0.019849902,0.033011946,,,,,
5339334614,0.011472153,0.014638493,0.02532941,0.011494722,0.014662797,0.025371686,,,,,
5339334623,0.000278003,0.000373899,0.000531611,0.000278003,0.000373899,0.000531611,,,,,
5339334631,0.016830723,0.022207119,0.037203095,0.016492735,0.021763128,0.036325155,,,,,
5339334632,0.02261209,0.029279663,0.049650746,0.022768347,0.029461069,0.049973755,,,,,
5339334633,0.035755574,0.04240048,0.070447902,0.037781587,0.044598467,0.074180464,,,,,
5339334634,0.042287251,0.053355724,0.093106248,0.042412776,0.053487909,0.093355691,,,,,
5339334641,0.013310453,0.017050627,0.028761343,0.015502551,0.020051202,0.033100755,,,,,
5339334642,8.24E-05,0.000346005,0.00026577,8.24E-05,0.000346005,0.00026577,,,,,
5339334643,0.005297368,0.00649612,0.010759981,0.005297368,0.00649612,0.010759981,,,,,
5339334644,0.000263031,0.000406674,0.000608933,0.000314434,0.000469397,0.000717614,,,,,
5339335411,0.024142925,0.030833637,0.051772537,0.024147897,0.030838517,0.051783674,,,,,
5339335412,0.069413571,0.089374005,0.152455626,0.074483779,0.096336427,0.162598942,,,,,
5339335413,0.081569496,0.103284683,0.178230975,0.082373414,0.104328681,0.179976634,,,,,
5339335414,0.120211258,0.154279485,0.26616874,0.123646149,0.158620938,0.273471965,,,,,
5339335421,0.163199115,0.205773723,0.357579504,0.166042448,0.209578958,0.363236707,,,,,
5339335422,0.074849265,0.094592472,0.164042248,0.076174106,0.09626511,0.166880928,,,,,
5339335423,0.120284952,0.15687557,0.266855037,0.125723851,0.164150184,0.277768645,,,,,
5339335424,0.025148207,0.033997292,0.056793228,0.025610831,0.034571148,0.057792257,,,,,
5339335431,0.016443993,0.021201683,0.035148364,0.016785396,0.021680755,0.035900933,,,,,
5339335432,0.146946014,0.187214386,0.324063934,0.149024611,0.190075413,0.32851017,,,,,
5339335433,0.043814253,0.058490875,0.093552027,0.044502927,0.059374596,0.095135832,,,,,
5339335434,0.028338841,0.034829682,0.057121792,0.028633601,0.035156627,0.057719637,,,,,
5339335441,0.247073284,0.312643446,0.542487691,0.254258483,0.322481366,0.556771178,,,,,
5339335442,0.146892126,0.186953834,0.323385944,0.151881071,0.193727125,0.333386573,,,,,
5339335443,0.089805602,0.112121067,0.194672411,0.089833248,0.112148478,0.194730729,,,,,
5339335444,0.139454816,0.178967814,0.30532976,0.141096317,0.18117471,0.308942727,,,,,
5339336211,0.15704621,0.177524309,0.330186319,0.166010459,0.18733614,0.34769715,,,,,
5339336212,0.109269413,0.12936965,0.216826631,0.121521253,0.143774629,0.240930953,,,,,
5339336213,0.01388128,0.016026255,0.026932692,0.014600069,0.016826124,0.028307619,,,,,
5339336214,0.101864504,0.120783574,0.201173269,0.108296679,0.12863271,0.214152573,,,,,
5339336221,0.113495127,0.13693859,0.226056488,0.130312066,0.157777255,0.260239513,,,,,
5339336222,0.374453089,0.456842132,0.748007606,0.420878475,0.51173528,0.838911475,,,,,
5339336223,0.008200767,0.009444995,0.016085778,0.008200767,0.009444995,0.016085778,,,,,
5339336224,0.137413331,0.162772788,0.270776511,0.148489313,0.175571949,0.29241424,,,,,
5339336231,0.006326534,0.00729348,0.012257177,0.006326534,0.00729348,0.012257177,,,,,
5339336232,0.014178657,0.017198382,0.028253762,0.018337763,0.022021277,0.036267007,,,,,
5339336233,0.006675058,0.012175658,0.013804164,0.006680567,0.012183472,0.013817102,,,,,
5339336234,0.005182716,0.008199485,0.011557461,0.005514994,0.008602278,0.012268088,,,,,
