分類,市場,青果市場ID,日付,種別,品名,販売方法,卸売数量(kg)
青果,豊島,Sei_K3,2024-05-11,野菜,なす,せり・入札,50
青果,豊島,Sei_K3,2024-05-11,野菜,なす,相対,5950
青果,豊島,Sei_K3,2024-05-11,野菜,トマト,せり・入札,32
青果,豊島,Sei_K3,2024-05-11,野菜,トマト,相対,14968
青果,豊島,Sei_K3,2024-05-11,野菜,ミニトマト,相対,1000
青果,豊島,Sei_K3,2024-05-11,野菜,ピーマン,相対,3987
青果,豊島,Sei_K3,2024-05-11,野菜,ピーマン,第三者販売,13
青果,豊島,Sei_K3,2024-05-11,野菜,いんげん,相対,200
青果,豊島,Sei_K3,2024-05-11,野菜,さやえんどう,相対,100
青果,豊島,Sei_K3,2024-05-11,野菜,そらまめ,相対,200
青果,豊島,Sei_K3,2024-05-11,野菜,じゃがいも,相対,15000
青果,豊島,Sei_K3,2024-05-11,野菜,たまねぎ,相対,15000
青果,豊島,Sei_K3,2024-05-11,野菜,なましいたけ,相対,300
青果,豊島,Sei_K3,2024-05-11,野菜,その他野菜,相対,40000
青果,豊島,Sei_K3,2024-05-11,果実,あまなつかん,相対,500
青果,豊島,Sei_K3,2024-05-11,果実,りんご,相対,2300
青果,豊島,Sei_K3,2024-05-11,果実,さくらんぼ,相対,100
青果,豊島,Sei_K3,2024-05-11,果実,いちご,相対,700
青果,豊島,Sei_K3,2024-05-11,果実,アールスメロン,せり・入札,9
青果,豊島,Sei_K3,2024-05-11,果実,アールスメロン,相対,191
青果,豊島,Sei_K3,2024-05-11,果実,クインシーメロン,相対,200
青果,豊島,Sei_K3,2024-05-11,果実,アンデスメロン,相対,800
青果,豊島,Sei_K3,2024-05-11,果実,すいか,相対,1300
青果,豊島,Sei_K3,2024-05-11,果実,こだますいか,相対,1300
青果,豊島,Sei_K3,2024-05-11,果実,マンゴー,相対,100
青果,豊島,Sei_K3,2024-05-11,果実,その他果実,相対,14600
青果,淀橋,Sei_K4,2024-05-11,野菜,だいこん,相対,21840
青果,淀橋,Sei_K4,2024-05-11,野菜,かぶ,相対,4459
青果,淀橋,Sei_K4,2024-05-11,野菜,にんじん,相対,47732
青果,淀橋,Sei_K4,2024-05-11,野菜,キャベツ,相対,82175
青果,淀橋,Sei_K4,2024-05-11,野菜,レタス,相対,21607
青果,淀橋,Sei_K4,2024-05-11,野菜,はくさい,相対,22910
青果,淀橋,Sei_K4,2024-05-11,野菜,こまつな,せり・入札,214
青果,淀橋,Sei_K4,2024-05-11,野菜,こまつな,相対,4068
青果,淀橋,Sei_K4,2024-05-11,野菜,ほうれんそう,せり・入札,132
青果,淀橋,Sei_K4,2024-05-11,野菜,ほうれんそう,相対,6478
青果,淀橋,Sei_K4,2024-05-11,野菜,ねぎ,せり・入札,319
青果,淀橋,Sei_K4,2024-05-11,野菜,ねぎ,相対,12434
青果,淀橋,Sei_K4,2024-05-11,野菜,ふき,相対,498
青果,淀橋,Sei_K4,2024-05-11,野菜,にら,相対,4888
青果,淀橋,Sei_K4,2024-05-11,野菜,セルリー,相対,2266
青果,淀橋,Sei_K4,2024-05-11,野菜,アスパラガス,相対,1702
青果,淀橋,Sei_K4,2024-05-11,野菜,ブロッコリー,相対,6939
青果,淀橋,Sei_K4,2024-05-11,野菜,きゅうり,相対,21317
青果,淀橋,Sei_K4,2024-05-11,野菜,かぼちゃ,相対,12080
青果,淀橋,Sei_K4,2024-05-11,野菜,なす,相対,15761
青果,淀橋,Sei_K4,2024-05-11,野菜,トマト,相対,40265
青果,淀橋,Sei_K4,2024-05-11,野菜,ミニトマト,相対,10492
青果,淀橋,Sei_K4,2024-05-11,野菜,ピーマン,せり・入札,131
青果,淀橋,Sei_K4,2024-05-11,野菜,ピーマン,相対,12925
青果,淀橋,Sei_K4,2024-05-11,野菜,いんげん,相対,431
青果,淀橋,Sei_K4,2024-05-11,野菜,さやえんどう,相対,104
青果,淀橋,Sei_K4,2024-05-11,野菜,そらまめ,相対,1912
青果,淀橋,Sei_K4,2024-05-11,野菜,じゃがいも,相対,13100
青果,淀橋,Sei_K4,2024-05-11,野菜,たまねぎ,相対,32930
青果,淀橋,Sei_K4,2024-05-11,野菜,なましいたけ,せり・入札,18
青果,淀橋,Sei_K4,2024-05-11,野菜,なましいたけ,相対,1736
青果,淀橋,Sei_K4,2024-05-11,野菜,その他野菜,せり・入札,3318
青果,淀橋,Sei_K4,2024-05-11,野菜,その他野菜,相対,63033
青果,淀橋,Sei_K4,2024-05-11,果実,あまなつかん,相対,16100
青果,淀橋,Sei_K4,2024-05-11,果実,りんご,相対,14190
青果,淀橋,Sei_K4,2024-05-11,果実,びわ,相対,480
青果,淀橋,Sei_K4,2024-05-11,果実,さくらんぼ,相対,95
青果,淀橋,Sei_K4,2024-05-11,果実,ぶどう,相対,102
青果,淀橋,Sei_K4,2024-05-11,果実,いちご,相対,5703
青果,淀橋,Sei_K4,2024-05-11,果実,アールスメロン,相対,227
青果,淀橋,Sei_K4,2024-05-11,果実,クインシーメロン,相対,1525
青果,淀橋,Sei_K4,2024-05-11,果実,アンデスメロン,相対,2375
青果,淀橋,Sei_K4,2024-05-11,果実,すいか,相対,15075
青果,淀橋,Sei_K4,2024-05-11,果実,こだますいか,相対,5752
青果,淀橋,Sei_K4,2024-05-11,果実,マンゴー,相対,177
青果,淀橋,Sei_K4,2024-05-11,果実,その他果実,相対,80658
青果,板橋,Sei_K5,2024-05-11,野菜,だいこん,せり・入札,180
青果,板橋,Sei_K5,2024-05-11,野菜,だいこん,相対,13120
青果,板橋,Sei_K5,2024-05-11,野菜,かぶ,相対,4600
青果,板橋,Sei_K5,2024-05-11,野菜,にんじん,相対,17600
青果,板橋,Sei_K5,2024-05-11,野菜,キャベツ,せり・入札,100
青果,板橋,Sei_K5,2024-05-11,野菜,キャベツ,相対,17900
青果,板橋,Sei_K5,2024-05-11,野菜,レタス,せり・入札,170
青果,板橋,Sei_K5,2024-05-11,野菜,レタス,相対,15730
青果,板橋,Sei_K5,2024-05-11,野菜,はくさい,せり・入札,185
青果,板橋,Sei_K5,2024-05-11,野菜,はくさい,相対,9315
青果,板橋,Sei_K5,2024-05-11,野菜,こまつな,せり・入札,120
青果,板橋,Sei_K5,2024-05-11,野菜,こまつな,相対,2980
青果,板橋,Sei_K5,2024-05-11,野菜,ほうれんそう,せり・入札,200
青果,板橋,Sei_K5,2024-05-11,野菜,ほうれんそう,相対,2500
青果,板橋,Sei_K5,2024-05-11,野菜,ねぎ,せり・入札,75
青果,板橋,Sei_K5,2024-05-11,野菜,ねぎ,相対,13525
青果,板橋,Sei_K5,2024-05-11,野菜,ふき,相対,100
青果,板橋,Sei_K5,2024-05-11,野菜,にら,相対,3500
青果,板橋,Sei_K5,2024-05-11,野菜,セルリー,相対,800
青果,板橋,Sei_K5,2024-05-11,野菜,アスパラガス,相対,100
青果,板橋,Sei_K5,2024-05-11,野菜,ブロッコリー,相対,1600
青果,板橋,Sei_K5,2024-05-11,野菜,きゅうり,せり・入札,55
青果,板橋,Sei_K5,2024-05-11,野菜,きゅうり,相対,11645
青果,板橋,Sei_K5,2024-05-11,野菜,かぼちゃ,相対,4000
青果,板橋,Sei_K5,2024-05-11,野菜,なす,せり・入札,66
青果,板橋,Sei_K5,2024-05-11,野菜,なす,相対,12134
青果,板橋,Sei_K5,2024-05-11,野菜,トマト,せり・入札,88
青果,板橋,Sei_K5,2024-05-11,野菜,トマト,相対,11912
青果,板橋,Sei_K5,2024-05-11,野菜,ミニトマト,相対,4800
青果,板橋,Sei_K5,2024-05-11,野菜,ピーマン,せり・入札,32
青果,板橋,Sei_K5,2024-05-11,野菜,ピーマン,相対,3368
青果,板橋,Sei_K5,2024-05-11,野菜,いんげん,相対,600
青果,板橋,Sei_K5,2024-05-11,野菜,さやえんどう,相対,100
青果,板橋,Sei_K5,2024-05-11,野菜,そらまめ,相対,700
青果,板橋,Sei_K5,2024-05-11,野菜,じゃがいも,相対,18900
青果,板橋,Sei_K5,2024-05-11,野菜,たまねぎ,相対,34100
青果,板橋,Sei_K5,2024-05-11,野菜,なましいたけ,相対,600
青果,板橋,Sei_K5,2024-05-11,野菜,その他野菜,相対,36000
青果,板橋,Sei_K5,2024-05-11,果実,あまなつかん,相対,6750
青果,板橋,Sei_K5,2024-05-11,果実,あまなつかん,第三者販売,50
青果,板橋,Sei_K5,2024-05-11,果実,りんご,相対,2800
青果,板橋,Sei_K5,2024-05-11,果実,りんご,第三者販売,200
青果,板橋,Sei_K5,2024-05-11,果実,びわ,相対,100
青果,板橋,Sei_K5,2024-05-11,果実,さくらんぼ,相対,100
青果,板橋,Sei_K5,2024-05-11,果実,いちご,相対,1800
青果,板橋,Sei_K5,2024-05-11,果実,アールスメロン,相対,91
青果,板橋,Sei_K5,2024-05-11,果実,アールスメロン,第三者販売,9
青果,板橋,Sei_K5,2024-05-11,果実,貴味メロン,相対,200
青果,板橋,Sei_K5,2024-05-11,果実,クインシーメロン,相対,700
青果,板橋,Sei_K5,2024-05-11,果実,アンデスメロン,相対,800
青果,板橋,Sei_K5,2024-05-11,果実,すいか,相対,2900
青果,板橋,Sei_K5,2024-05-11,果実,こだますいか,相対,2400
青果,板橋,Sei_K5,2024-05-11,果実,マンゴー,相対,100
青果,板橋,Sei_K5,2024-05-11,果実,その他果実,相対,12700
青果,世田谷,Sei_K6,2024-05-11,野菜,だいこん,相対,12215
青果,世田谷,Sei_K6,2024-05-11,野菜,かぶ,相対,732
青果,世田谷,Sei_K6,2024-05-11,野菜,にんじん,相対,15270
青果,世田谷,Sei_K6,2024-05-11,野菜,キャベツ,相対,7470
青果,世田谷,Sei_K6,2024-05-11,野菜,レタス,相対,5363
青果,世田谷,Sei_K6,2024-05-11,野菜,はくさい,相対,4936
青果,世田谷,Sei_K6,2024-05-11,野菜,こまつな,相対,549
青果,世田谷,Sei_K6,2024-05-11,野菜,ほうれんそう,相対,1000
青果,世田谷,Sei_K6,2024-05-11,野菜,ねぎ,相対,5010
青果,世田谷,Sei_K6,2024-05-11,野菜,ふき,相対,36
青果,世田谷,Sei_K6,2024-05-11,野菜,にら,相対,436
青果,世田谷,Sei_K6,2024-05-11,野菜,セルリー,相対,400
青果,世田谷,Sei_K6,2024-05-11,野菜,アスパラガス,相対,129
青果,世田谷,Sei_K6,2024-05-11,野菜,ブロッコリー,相対,924
青果,世田谷,Sei_K6,2024-05-11,野菜,きゅうり,相対,8145
青果,世田谷,Sei_K6,2024-05-11,野菜,かぼちゃ,相対,50
青果,世田谷,Sei_K6,2024-05-11,野菜,なす,相対,2350
青果,世田谷,Sei_K6,2024-05-11,野菜,トマト,相対,4883
青果,世田谷,Sei_K6,2024-05-11,野菜,ミニトマト,相対,536
青果,世田谷,Sei_K6,2024-05-11,野菜,ピーマン,相対,3417
青果,世田谷,Sei_K6,2024-05-11,野菜,いんげん,相対,13
青果,世田谷,Sei_K6,2024-05-11,野菜,そらまめ,相対,160
青果,世田谷,Sei_K6,2024-05-11,野菜,じゃがいも,相対,11020
青果,世田谷,Sei_K6,2024-05-11,野菜,たまねぎ,相対,15580
青果,世田谷,Sei_K6,2024-05-11,野菜,なましいたけ,相対,107
青果,世田谷,Sei_K6,2024-05-11,野菜,その他野菜,相対,9145
青果,世田谷,Sei_K6,2024-05-11,果実,あまなつかん,相対,400
青果,世田谷,Sei_K6,2024-05-11,果実,りんご,相対,300
青果,世田谷,Sei_K6,2024-05-11,果実,いちご,相対,800
青果,世田谷,Sei_K6,2024-05-11,果実,クインシーメロン,相対,100
青果,世田谷,Sei_K6,2024-05-11,果実,すいか,相対,1900
青果,世田谷,Sei_K6,2024-05-11,果実,こだますいか,相対,100
青果,世田谷,Sei_K6,2024-05-11,果実,その他果実,相対,5400
青果,北足立,Sei_K7,2024-05-11,野菜,だいこん,相対,26200
青果,北足立,Sei_K7,2024-05-11,野菜,かぶ,相対,2300
青果,北足立,Sei_K7,2024-05-11,野菜,にんじん,相対,10600
青果,北足立,Sei_K7,2024-05-11,野菜,キャベツ,相対,20900
青果,北足立,Sei_K7,2024-05-11,野菜,レタス,相対,12600
青果,北足立,Sei_K7,2024-05-11,野菜,はくさい,相対,12200
青果,北足立,Sei_K7,2024-05-11,野菜,こまつな,相対,3300
青果,北足立,Sei_K7,2024-05-11,野菜,ほうれんそう,相対,2700
青果,北足立,Sei_K7,2024-05-11,野菜,ねぎ,相対,9800
青果,北足立,Sei_K7,2024-05-11,野菜,ふき,相対,300
青果,北足立,Sei_K7,2024-05-11,野菜,にら,相対,2900
青果,北足立,Sei_K7,2024-05-11,野菜,セルリー,相対,2500
青果,北足立,Sei_K7,2024-05-11,野菜,アスパラガス,相対,600
青果,北足立,Sei_K7,2024-05-11,野菜,ブロッコリー,相対,500
青果,北足立,Sei_K7,2024-05-11,野菜,きゅうり,せり・入札,100
青果,北足立,Sei_K7,2024-05-11,野菜,きゅうり,相対,12900
青果,北足立,Sei_K7,2024-05-11,野菜,かぼちゃ,相対,3000
青果,北足立,Sei_K7,2024-05-11,野菜,なす,相対,8600
青果,北足立,Sei_K7,2024-05-11,野菜,トマト,相対,23500
青果,北足立,Sei_K7,2024-05-11,野菜,ミニトマト,相対,4100
青果,北足立,Sei_K7,2024-05-11,野菜,ピーマン,相対,6200
青果,北足立,Sei_K7,2024-05-11,野菜,いんげん,相対,600
青果,北足立,Sei_K7,2024-05-11,野菜,さやえんどう,相対,100
青果,北足立,Sei_K7,2024-05-11,野菜,そらまめ,相対,1600
青果,北足立,Sei_K7,2024-05-11,野菜,じゃがいも,相対,15300
青果,北足立,Sei_K7,2024-05-11,野菜,じゃがいも,商物分離,8800
青果,北足立,Sei_K7,2024-05-11,野菜,たまねぎ,相対,41600
青果,北足立,Sei_K7,2024-05-11,野菜,なましいたけ,相対,1500
青果,北足立,Sei_K7,2024-05-11,野菜,その他野菜,相対,35000
青果,北足立,Sei_K7,2024-05-11,果実,あまなつかん,相対,5000
青果,北足立,Sei_K7,2024-05-11,果実,りんご,相対,6000
青果,北足立,Sei_K7,2024-05-11,果実,びわ,相対,1200
青果,北足立,Sei_K7,2024-05-11,果実,さくらんぼ,相対,200
青果,北足立,Sei_K7,2024-05-11,果実,ぶどう,相対,100
青果,北足立,Sei_K7,2024-05-11,果実,いちご,相対,6800
青果,北足立,Sei_K7,2024-05-11,果実,アールスメロン,せり・入札,200
青果,北足立,Sei_K7,2024-05-11,果実,アールスメロン,相対,500
青果,北足立,Sei_K7,2024-05-11,果実,貴味メロン,相対,400
青果,北足立,Sei_K7,2024-05-11,果実,クインシーメロン,相対,1200
青果,北足立,Sei_K7,2024-05-11,果実,アンデスメロン,相対,2100
青果,北足立,Sei_K7,2024-05-11,果実,すいか,相対,14100
青果,北足立,Sei_K7,2024-05-11,果実,こだますいか,相対,1400
青果,北足立,Sei_K7,2024-05-11,果実,マンゴー,相対,100
青果,北足立,Sei_K7,2024-05-11,果実,その他果実,相対,33000
青果,多摩NT,Sei_K8,2024-05-11,野菜,だいこん,相対,3649
青果,多摩NT,Sei_K8,2024-05-11,野菜,かぶ,相対,252
青果,多摩NT,Sei_K8,2024-05-11,野菜,にんじん,相対,2350
青果,多摩NT,Sei_K8,2024-05-11,野菜,キャベツ,相対,4360
青果,多摩NT,Sei_K8,2024-05-11,野菜,レタス,相対,5350
青果,多摩NT,Sei_K8,2024-05-11,野菜,はくさい,相対,8953
青果,多摩NT,Sei_K8,2024-05-11,野菜,こまつな,相対,2166
青果,多摩NT,Sei_K8,2024-05-11,野菜,ほうれんそう,相対,3470
青果,多摩NT,Sei_K8,2024-05-11,野菜,ねぎ,相対,1576
青果,多摩NT,Sei_K8,2024-05-11,野菜,ふき,相対,204
青果,多摩NT,Sei_K8,2024-05-11,野菜,にら,相対,648
青果,多摩NT,Sei_K8,2024-05-11,野菜,セルリー,相対,320
青果,多摩NT,Sei_K8,2024-05-11,野菜,アスパラガス,相対,107
青果,多摩NT,Sei_K8,2024-05-11,野菜,ブロッコリー,相対,1581
青果,多摩NT,Sei_K8,2024-05-11,野菜,きゅうり,相対,11425
青果,多摩NT,Sei_K8,2024-05-11,野菜,かぼちゃ,相対,1430
青果,多摩NT,Sei_K8,2024-05-11,野菜,なす,相対,593
青果,多摩NT,Sei_K8,2024-05-11,野菜,トマト,相対,2410
青果,多摩NT,Sei_K8,2024-05-11,野菜,ミニトマト,相対,432
青果,多摩NT,Sei_K8,2024-05-11,野菜,ピーマン,相対,2300
青果,多摩NT,Sei_K8,2024-05-11,野菜,いんげん,相対,18
青果,多摩NT,Sei_K8,2024-05-11,野菜,さやえんどう,相対,20
青果,多摩NT,Sei_K8,2024-05-11,野菜,そらまめ,相対,184
青果,多摩NT,Sei_K8,2024-05-11,野菜,じゃがいも,相対,1820
青果,多摩NT,Sei_K8,2024-05-11,野菜,たまねぎ,相対,2640
青果,多摩NT,Sei_K8,2024-05-11,野菜,なましいたけ,相対,24
青果,多摩NT,Sei_K8,2024-05-11,野菜,その他野菜,相対,6740
青果,多摩NT,Sei_K8,2024-05-11,果実,あまなつかん,相対,1360
青果,多摩NT,Sei_K8,2024-05-11,果実,いちご,相対,445
青果,多摩NT,Sei_K8,2024-05-11,果実,クインシーメロン,相対,985
青果,多摩NT,Sei_K8,2024-05-11,果実,アンデスメロン,相対,175
青果,多摩NT,Sei_K8,2024-05-11,果実,こだますいか,相対,136
青果,多摩NT,Sei_K8,2024-05-11,果実,マンゴー,相対,21
青果,多摩NT,Sei_K8,2024-05-11,果実,その他果実,相対,1671
青果,葛西,Sei_K9,2024-05-11,野菜,だいこん,せり・入札,100
青果,葛西,Sei_K9,2024-05-11,野菜,だいこん,相対,15400
青果,葛西,Sei_K9,2024-05-11,野菜,にんじん,せり・入札,100
青果,葛西,Sei_K9,2024-05-11,野菜,にんじん,相対,20900
青果,葛西,Sei_K9,2024-05-11,野菜,キャベツ,せり・入札,100
青果,葛西,Sei_K9,2024-05-11,野菜,キャベツ,相対,38100
青果,葛西,Sei_K9,2024-05-11,野菜,レタス,せり・入札,100
青果,葛西,Sei_K9,2024-05-11,野菜,レタス,相対,13300
青果,葛西,Sei_K9,2024-05-11,野菜,はくさい,せり・入札,100
青果,葛西,Sei_K9,2024-05-11,野菜,はくさい,相対,14500
青果,葛西,Sei_K9,2024-05-11,野菜,こまつな,せり・入札,2000
青果,葛西,Sei_K9,2024-05-11,野菜,こまつな,相対,1800
青果,葛西,Sei_K9,2024-05-11,野菜,ほうれんそう,相対,5900
青果,葛西,Sei_K9,2024-05-11,野菜,ねぎ,せり・入札,100
青果,葛西,Sei_K9,2024-05-11,野菜,ねぎ,相対,6300
青果,葛西,Sei_K9,2024-05-11,野菜,にら,相対,2200
青果,葛西,Sei_K9,2024-05-11,野菜,セルリー,相対,200
青果,葛西,Sei_K9,2024-05-11,野菜,きゅうり,せり・入札,100
青果,葛西,Sei_K9,2024-05-11,野菜,きゅうり,相対,13400
青果,葛西,Sei_K9,2024-05-11,野菜,かぼちゃ,相対,3800
青果,葛西,Sei_K9,2024-05-11,野菜,なす,相対,12900
青果,葛西,Sei_K9,2024-05-11,野菜,トマト,せり・入札,100
青果,葛西,Sei_K9,2024-05-11,野菜,トマト,相対,15200
青果,葛西,Sei_K9,2024-05-11,野菜,ピーマン,相対,7400
青果,葛西,Sei_K9,2024-05-11,野菜,いんげん,相対,300
青果,葛西,Sei_K9,2024-05-11,野菜,じゃがいも,相対,24100
青果,葛西,Sei_K9,2024-05-11,野菜,たまねぎ,相対,37600
青果,葛西,Sei_K9,2024-05-11,野菜,なましいたけ,相対,900
青果,葛西,Sei_K9,2024-05-11,野菜,その他野菜,せり・入札,500
青果,葛西,Sei_K9,2024-05-11,野菜,その他野菜,相対,63400
青果,葛西,Sei_K9,2024-05-11,果実,りんご,相対,9200
青果,葛西,Sei_K9,2024-05-11,果実,さくらんぼ,相対,300
青果,葛西,Sei_K9,2024-05-11,果実,いちご,相対,1800
青果,葛西,Sei_K9,2024-05-11,果実,アールスメロン,相対,2700
青果,葛西,Sei_K9,2024-05-11,果実,クインシーメロン,相対,1900
青果,葛西,Sei_K9,2024-05-11,果実,アンデスメロン,せり・入札,100
青果,葛西,Sei_K9,2024-05-11,果実,アンデスメロン,相対,400
青果,葛西,Sei_K9,2024-05-11,果実,すいか,せり・入札,100
青果,葛西,Sei_K9,2024-05-11,果実,すいか,相対,10200
青果,葛西,Sei_K9,2024-05-11,果実,こだますいか,相対,400
青果,葛西,Sei_K9,2024-05-11,果実,その他果実,相対,61900
青果,葛西,Sei_K9,2024-05-11,果実,その他果実,第三者販売,300
青果,葛西,Sei_K9,2024-05-11,果実,その他果実,商物分離,300
青果,豊洲,Sei_K1,2024-05-13,野菜,だいこん,相対,31761
青果,豊洲,Sei_K1,2024-05-13,野菜,かぶ,相対,6774
青果,豊洲,Sei_K1,2024-05-13,野菜,にんじん,相対,104841
青果,豊洲,Sei_K1,2024-05-13,野菜,キャベツ,せり・入札,270
青果,豊洲,Sei_K1,2024-05-13,野菜,キャベツ,相対,54845
青果,豊洲,Sei_K1,2024-05-13,野菜,レタス,相対,25795
青果,豊洲,Sei_K1,2024-05-13,野菜,はくさい,相対,32015
青果,豊洲,Sei_K1,2024-05-13,野菜,こまつな,せり・入札,208
青果,豊洲,Sei_K1,2024-05-13,野菜,こまつな,相対,9882
青果,豊洲,Sei_K1,2024-05-13,野菜,ほうれんそう,せり・入札,191
青果,豊洲,Sei_K1,2024-05-13,野菜,ほうれんそう,相対,9899
