"管理番号","設置形式","設置本数","調査結果","緯度","経度","経度","緯度","分類"
"東8-073","建柱式","1","点検済","35.7005175503","139.678807063","139.678803583346","35.7005175113379","点検済"
"上9-002","建柱式","1","点検済","35.7102836852","139.678790554","139.678786985235","35.7102836745208","点検済"
"東7-097","建柱式","1","点検済","35.7014533937","139.678816302","139.678812813877","35.7014533574666","点検済"
"東9-236","建柱式","1","点検済","35.7044438628","139.67881389","139.678810374596","35.704443835221","点検済"
"上8-113","建柱式","1","点検済","35.7143800811","139.67880249","139.67879888181","35.7143800823066","点検済"
"南8-156","建柱式","1","点検済","35.6920008897","139.678846905","139.67884349728","35.6920008261312","点検済"
"東8-068","建柱式","1","点検済","35.6982955172","139.678866863","139.678863402328","35.69829547186","点検済"
"南8-177","建柱式","1","点検済","35.6892387087","139.678894096","139.678890710291","35.6892386385921","点検済"
"東8-208","建柱式","1","点検済","35.7025018882","139.678869738","139.678866240167","35.7025018550968","点検済"
"東8-154","建柱式","1","点検済","35.7049850476","139.684077189","139.684073642202","35.7049850302558","点検済"
"東9-242","建柱式","1","点検済","35.7044912355","139.678880274","139.678876758503","35.7044912081801","点検済"
"上8-126","建柱式","1","点検済","35.7160482468","139.678866863","139.678863238371","35.7160482529716","点検済"
"東15-001","建柱式","1","点検済","35.694789588","139.678910449","139.678907017585","35.6947895326796","点検済"
"東16-001","建柱式","1","点検済","35.6938529049","139.678927213","139.678923789212","35.6938528468633","点検済"
"東53-001","建柱式","1","点検済","35.7019623461","139.67891589","139.678912396787","35.7019623115135","点検済"
"東8-075","建柱式","1","点検済","35.7001796589","139.678927884","139.678924406275","35.7001796192012","点検済"
"東7-064","建柱式","1","点検済","35.6975990262","139.678943595","139.678940139566","35.6975989790299","点検済"
"南8-173","壁掛式","1","点検済","35.6894274729","139.678966105","139.678962717413","35.6894274033905","点検済"
"南8-146","建柱式","1","点検済","35.6903365196","139.678970445","139.678967050136","35.6903364522063","点検済"
"東9-121","建柱式","1","点検済","35.6961521156","139.678966105","139.678962661648","35.6961520643023","点検済"
"東9-266","建柱式","1","点検済","35.7058421855","139.678958429","139.678954900651","35.7058421622172","点検済"
"東9-269","建柱式","1","点検済","35.7052796875","139.678968787","139.678965263853","35.7052796626418","点検済"
"東7-088","建柱式","1","点検済","35.7010024807","139.678989355","139.67898587005","35.7010024434627","点検済"
"昭9-028","建柱式","1","点検済","35.7075250882","139.678977543","139.678973999407","35.7075250698186","点検済"
"昭8-103","建柱式","1","点検済","35.708022785","139.67898049","139.678976941913","35.7080227680635","点検済"
"南8-161","建柱式","1","点検済","35.6908935674","139.679014385","139.679010985211","35.6908935014124","点検済"
"東13-001-1","建柱式","2","点検済","35.7016567729","139.67899896","139.678995469112","35.7016567375727","点検済"
"東13-001-2","建柱式","2","点検済","35.7016748002","139.678998926","139.678995434951","35.7016747649248","点検済"
"東9-275","建柱式","1","点検済","35.7033063647","139.679014385","139.679005679017","35.7029527313284","点検済"
"東9-022","建柱式","1","点検済","35.6945336594","139.679035138","139.679031707979","35.694533603532","点検済"
"南7-004","建柱式","1","点検済","35.6916555607","139.679044304","139.679040898222","35.6916554965317","点検済"
"南8-145","建柱式","1","点検済","35.6900669233","139.679050915","139.6790475219","35.6900668554382","点検済"
"東9-071","建柱式","1","点検済","35.6957687369","139.67904456","139.679041119105","35.6957686846351","点検済"
"南8-159","建柱式","1","点検済","35.6911943922","139.679058645","139.679055242842","35.6911943269844","点検済"
"南8-152","建柱式","1","点検済","35.6914055067","139.679059413","139.679056009149","35.6914054419785","点検済"
"東9-057","建柱式","1","点検済","35.6975735454","139.679047999","139.679044543255","35.6975734983484","点検済"
"東8-074","建柱式","1","点検済","35.7003735161","139.679043889","139.679040409477","35.7003734771154","点検済"
"東9-073","建柱式","1","点検済","35.6964723226","139.679072052","139.679068605669","35.696472272366","点検済"
"南11-007","建柱式","1","点検済","35.6905744273","139.679084122","139.679080724857","35.6905743606873","点検済"
"南8-155","建柱式","1","点検済","35.6921047634","139.679089487","139.679086076814","35.6921047005677","点検済"
"東8-144","建柱式","1","点検済","35.7038416891","139.684577892","139.684574352934","35.7038416694413","点検済"
"上9-001","建柱式","1","点検済","35.7093688406","139.679072723","139.679069161429","35.7093688276868","点検済"
"東9-007","建柱式","1","点検済","35.6928595731","139.679118991","139.679115574595","35.6928595125544","点検済"
"南8-174","壁掛式","1","点検済","35.6895287715","139.679132402","139.67912901275","35.6895287025891","点検済"
"東7-096","建柱式","1","点検済","35.7013798231","139.679110944","139.679107455304","35.701379787202","点検済"
"東9-244","建柱式","1","点検済","35.7041966085","139.679107809","139.679104294698","35.7041965807029","点検済"
"東9-040","建柱式","1","点検済","35.6949014798","139.679126492","139.67912305842","35.6949014251707","点検済"
"昭7-086","建柱式","1","点検済","35.7083561676","139.679112048","139.679108496225","35.7083561518329","点検済"
"東9-070","建柱式","1","点検済","35.69599419","139.67914179","139.679138346791","35.6959941385121","点検済"
"東9-042","建柱式","1","点検済","35.6953650001","139.679144911","139.679141473414","35.6953649468453","点検済"
"東9-237","建柱式","1","点検済","35.7033372167","139.679230601","139.67912791903","35.7029486928655","点検済"
"東7-034","建柱式","1","点検済","35.6973370927","139.679147154","139.679143699843","35.6973370451421","点検済"
"東96-011-2","建柱式","2","点検済","35.7009246222","139.6791434","139.679139914963","35.7009245850074","点検済"
"東96-011-1","建柱式","2","点検済","35.7009426495","139.679143366","139.679139880801","35.7009426123594","点検済"
"上8-056","建柱式","1","点検済","35.7115427652","139.679137657","139.67913407429","35.7115427586812","点検済"
"上9-043","建柱式","1","点検済","35.7113338423","139.679141142","139.679137561291","35.7113338351826","点検済"
"上9-028","建柱式","1","点検済","35.710690277","139.679150983","139.679147408463","35.7106902680376","点検済"
"上8-076","建柱式","1","点検済","35.7138660641","139.67914813","139.679144524778","35.7138660643097","点検済"
"東9-064","建柱式","1","点検済","35.6979712997","139.679182374","139.679178914218","35.697971254045","点検済"
"東9-245","建柱式","1","点検済","35.7048121018","139.679179913","139.67917639279","35.704812075901","点検済"
"東8-199","建柱式","1","点検済","35.7019306558","139.679204414","139.679200919597","35.7019306216198","点検済"
"東9-168","建柱式","1","点検済","35.6983494662","139.684910762","139.684907269998","35.6983494320733","点検済"
"東9-175","建柱式","1","点検済","35.6971747003","139.684956615","139.684953132867","35.6971746630443","点検済"
"東14-001","建柱式","1","点検済","35.7021260717","139.679212856","139.679209359796","35.7021260380987","点検済"
"東9-067-2","建柱式","2","点検済","35.6968251449","139.679226597","139.679223146674","35.6968250960165","点検済"
"東9-067-1","建柱式","2","点検済","35.6968071176","139.679226632","139.679223181826","35.6968070686646","点検済"
"南8-154","建柱式","1","点検済","35.6922779055","139.679242252","139.679238840004","35.6922778435181","点検済"
"昭7-067","建柱式","1","点検済","35.7085540785","139.679215179","139.679211624784","35.7085540634648","点検済"
"上8-075","建柱式","1","点検済","35.7143291643","139.679220103","139.679216492933","35.7143291659483","点検済"
"東9-054","建柱式","1","点検済","35.6946850286","139.679261819","139.679258386102","35.6946849736187","点検済"
"東7-087","建柱式","1","点検済","35.7012212759","139.679250315","139.679246826747","35.7012212397512","点検済"
"東8-070","建柱式","1","点検済","35.7004774189","139.679263463","139.679259981374","35.7004773806271","点検済"
"昭7-061","建柱式","1","点検済","35.7084507734","139.679267091","139.679263537518","35.708450758147","点検済"
"東9-008","建柱式","1","点検済","35.6937179187","139.679299737","139.679296312557","35.6937178609872","点検済"
"東9-208","建柱式","1","点検済","35.700625094","139.679306746","139.679303262353","35.7006250562615","点検済"
"東9-229","建柱式","1","点検済","35.7025463126","139.679314492","139.679310991494","35.702546280386","点検済"
"南11-015","建柱式","1","点検済","35.6901750713","139.679338944","139.679335548626","35.6901750042666","点検済"
"昭9-009","建柱式","1","点検済","35.7062654747","139.679311352","139.679307818037","35.7062654532109","点検済"
"上8-057","建柱式","1","点検済","35.7117635443","139.679309136","139.679305550279","35.7117635386703","点検済"
"東9-019","壁掛式","1","点検済","35.6940380641","139.679353014","139.679349586222","35.6940380073909","点検済"
"昭7-133","建柱式","1","点検済","35.7076386725","139.67932892","139.679325373589","35.7076386550004","点検済"
"東9-034-2","建柱式","2","点検済","35.6957284385","139.679389894","139.679386452129","35.6957283867348","点検済"
"東9-034-1","建柱式","2","点検済","35.6957567563","139.679389894","139.67938645189","35.6957567046391","点検済"
"東96-016","建柱式","1","点検済","35.7047994297","139.679375142","139.679371620764","35.7047994040845","点検済"
"上9-100","建柱式","1","点検済","35.7160814574","139.679356366","139.679352738693","35.7160814642452","点検済"
"南11-012-2","建柱式","2","点検済","35.6893942081","139.679426587","139.679423197444","35.6893941394198","点検済"
"南11-012-1","建柱式","2","点検済","35.6894122354","139.679426553","139.6794231633","35.6894121667618","点検済"
"東96-010-1","建柱式","2","点検済","35.700820216","139.679408486","139.679405000548","35.7008201789712","点検済"
"東96-010-2","建柱式","2","点検済","35.7008382432","139.679408452","139.679404966386","35.7008382062231","点検済"
"上9-003","建柱式","1","点検済","35.7109859311","139.679393247","139.679389668135","35.7109859233665","点検済"
"南8-189","建柱式","1","点検済","35.6904469887","139.67944622","139.679442822323","35.6904469225526","点検済"
"南8-205","建柱式","1","点検済","35.691050414","139.679455608","139.679452205182","35.6910503492142","点検済"
"東9-018","建柱式","1","点検済","35.6945412592","139.679456949","139.679453517054","35.6945412041355","点検済"
"東9-006","建柱式","1","点検済","35.6928112838","139.679473203","139.679469785362","35.6928112238128","点検済"
"南8-144","建柱式","1","点検済","35.6899176264","139.679486454","139.679483059498","35.6899175590393","点検済"
"東9-239","建柱式","1","点検済","35.7041966085","139.679107809","139.679457983973","35.7036780364045","点検済"
