年次（西暦）,地域階層コード,地域コード,従業地・通学地コード,地域名,（常住地）東京都,（常住地）区部,（常住地）千代田区,（常住地）中央区,（常住地）港区,（常住地）新宿区,（常住地）文京区,（常住地）台東区,（常住地）墨田区,（常住地）江東区,（常住地）品川区,（常住地）目黒区,（常住地）大田区,（常住地）世田谷区,（常住地）渋谷区,（常住地）中野区,（常住地）杉並区,（常住地）豊島区,（常住地）北区,（常住地）荒川区,（常住地）板橋区,（常住地）練馬区,（常住地）足立区,（常住地）葛飾区,（常住地）江戸川区,（常住地）多摩・島しょ,（常住地）市部,（常住地）八王子市,（常住地）立川市,（常住地）武蔵野市,（常住地）三鷹市,（常住地）青梅市,（常住地）府中市,（常住地）昭島市,（常住地）調布市,（常住地）町田市,（常住地）小金井市,（常住地）小平市,（常住地）日野市,（常住地）東村山市,（常住地）国分寺市,（常住地）国立市,（常住地）福生市,（常住地）狛江市,（常住地）東大和市,（常住地）清瀬市,（常住地）東久留米市,（常住地）武蔵村山市,（常住地）多摩市,（常住地）稲城市,（常住地）羽村市,（常住地）あきる野市,（常住地）西東京市,（常住地）郡部,（常住地）瑞穂町,（常住地）日の出町,（常住地）檜原村,（常住地）奥多摩町,（常住地）島部,（常住地）埼玉県,（常住地）千葉県,（常住地）神奈川県,（常住地）他の道府県,常住地別昼間人口（総数）
2040,4,13119,1,（従業地・通学地）板橋区,479336,472650,251,411,489,1385,2029,549,594,1075,828,527,943,1143,546,1499,1730,5425,8182,1146,426943,11711,2549,1209,1486,6686,6663,349,190,323,349,64,355,112,394,301,224,481,202,342,232,97,21,150,122,442,550,54,131,113,27,46,992,23,13,7,1,2,0,40863,4383,3984,2788,531354
2040,4,13120,1,（従業地・通学地）練馬区,572581,553289,154,238,340,1465,841,253,278,545,440,421,595,1060,458,4287,4194,2737,1392,457,8545,522414,980,514,681,19292,19245,420,414,997,717,91,493,173,511,255,473,1471,234,1435,447,160,53,168,443,1647,2441,174,118,102,59,66,5683,45,31,13,1,0,2,25078,2235,2472,1293,603659
2040,4,13121,1,（従業地・通学地）足立区,531479,529002,168,488,352,527,1010,1542,2278,1502,525,291,715,635,323,503,664,933,3254,4879,1826,1213,493123,9464,2787,2477,2467,181,84,139,179,35,161,44,172,147,101,153,101,105,89,35,16,55,42,91,118,25,55,37,12,21,269,9,7,2,0,0,1,34524,13450,2495,4365,586313
2040,4,13122,1,（従業地・通学地）葛飾区,339117,337852,152,336,245,319,470,706,2397,1435,377,172,514,382,157,249,373,394,666,1334,651,499,8577,309317,8130,1265,1256,98,60,86,86,16,76,11,86,94,69,73,54,51,47,19,6,40,17,17,54,15,31,29,7,1,113,9,7,1,0,1,0,7711,16229,1737,1795,366589
2040,4,13123,1,（従業地・通学地）江戸川区,505708,503375,276,871,384,607,618,770,3073,7170,724,277,898,569,285,551,744,446,656,790,891,713,2788,7972,471302,2333,2319,161,66,133,206,31,186,43,231,136,114,143,80,82,88,41,15,67,35,43,63,18,65,60,10,15,187,10,6,4,0,0,4,5426,28013,2883,1775,543805
2040,2,13500,1,（従業地・通学地）多摩・島しょ,3314838,119788,896,1264,2234,4664,2367,1102,1475,2699,3184,2558,5061,17133,3666,7137,23583,3236,2688,1049,5294,19849,2651,2141,3857,3195050,3133247,440420,153106,104747,134887,97709,206328,84622,174164,307554,93585,156304,164432,95611,99995,55518,37063,56727,67366,52376,76754,58690,98695,68790,41330,64390,142084,42592,24484,14692,1014,2402,19211,85799,15617,138018,20948,3575220
2040,3,13200,1,（従業地・通学地）市部,3249399,119331,895,1260,2231,4649,2360,1098,1471,2675,3160,2543,5031,17092,3658,7115,23530,3208,2678,1046,5262,19787,2638,2118,3826,3130068,3119551,439605,152415,104706,134826,94557,206212,83709,174118,307503,93529,156032,164237,95472,99880,55450,36217,56718,66971,52347,76684,57552,98658,68765,39727,61702,141959,10506,6225,3714,181,386,11,83153,15469,137657,20721,3506399
2040,4,13201,1,（従業地・通学地）八王子市,457601,13509,122,207,277,571,353,197,234,399,448,361,824,1721,423,747,2082,395,367,179,746,1435,416,353,652,444092,442984,381544,3995,1189,1334,1665,4501,2737,2839,6782,1463,1879,14102,856,2361,1465,1024,389,1029,274,422,864,4402,1460,982,2500,926,1105,553,501,24,27,3,10511,2465,26444,7261,504282
2040,4,13202,1,（従業地・通学地）立川市,180053,6375,50,77,115,322,111,59,94,164,181,145,272,624,150,496,1457,179,154,63,363,825,147,130,197,173678,172836,7176,121037,970,1060,1893,3169,4900,1016,981,1563,3019,5287,1412,3442,2915,1112,159,2944,312,494,2688,1021,797,1085,1473,911,839,504,296,9,30,3,5508,761,5306,1259,192887
2040,4,13203,1,（従業地・通学地）武蔵野市,142687,18572,149,170,247,634,313,132,194,393,347,323,507,1506,423,1197,5705,389,313,135,555,3868,320,282,470,124115,123855,1768,1216,91175,5972,370,2265,683,1636,416,3609,2377,1084,863,1878,693,198,201,494,243,699,250,269,287,204,258,4747,259,72,184,1,2,1,5755,2182,3621,1073,155318
2040,4,13204,1,（従業地・通学地）三鷹市,153351,10382,79,64,168,360,180,88,113,217,219,213,331,1545,249,653,3036,235,211,82,348,1339,180,158,314,142969,142869,1579,925,3727,115399,291,2830,505,4988,417,2507,1594,927,525,1261,501,127,408,351,159,473,225,415,534,145,194,1862,100,53,38,2,7,0,2568,987,2377,616,159899
2040,4,13205,1,（従業地・通学地）青梅市,92579,529,1,9,2,26,13,2,2,18,24,6,24,36,17,38,136,19,9,3,27,81,11,7,18,92050,90377,1085,928,116,124,78184,310,1252,67,97,183,281,441,200,274,198,1019,18,347,31,66,513,67,51,2863,1552,110,1673,1064,411,27,171,0,3877,127,610,258,97451
2040,4,13206,1,（従業地・通学地）府中市,219082,7810,57,94,144,323,160,69,115,216,298,174,426,1346,259,390,1300,222,228,78,429,800,227,168,287,211272,211079,5329,2123,853,1670,622,170605,1060,4682,1189,2047,1862,4129,824,2861,2280,275,547,593,314,335,357,2942,2275,302,396,607,191,106,77,2,6,2,5736,1072,8054,954,234898
2040,4,13207,1,（従業地・通学地）昭島市,84253,1170,7,14,10,42,28,11,9,26,29,15,38,98,39,114,263,35,38,10,72,183,31,26,32,83083,82349,2259,4041,182,217,1587,581,63092,142,210,311,707,1040,317,549,452,1451,19,736,54,106,1259,169,118,960,1567,223,734,432,276,9,17,0,1700,247,1020,283,87503
2040,4,13208,1,（従業地・通学地）調布市,187182,11025,50,121,397,366,198,85,135,244,286,280,408,3205,677,430,1830,242,208,82,374,727,199,169,312,176157,176112,2900,521,762,3460,108,6032,234,150089,1023,735,561,1556,228,431,393,70,1987,170,88,157,121,1842,1999,60,104,481,44,28,16,0,0,1,2407,1049,6157,927,197722
2040,4,13209,1,（従業地・通学地）町田市,310842,6971,51,82,175,259,136,75,90,151,314,280,656,1914,334,237,653,152,152,60,257,385,183,117,258,303871,303812,5901,455,167,275,157,870,227,845,288565,191,242,995,129,283,211,70,626,145,37,66,84,1874,1048,77,130,142,59,38,17,2,2,0,1831,917,51860,1378,366828
2040,4,13210,1,（従業地・通学地）小金井市,97606,5112,50,61,107,250,109,47,66,114,137,88,191,438,123,416,1248,129,112,43,208,805,105,93,172,92494,92410,1030,802,1257,1232,254,2044,380,542,274,74751,3187,635,593,1796,439,129,79,327,197,512,189,209,212,125,180,1035,84,53,26,2,3,0,2660,662,2002,669,103599
2040,4,13211,1,（従業地・通学地）小平市,154893,5383,46,60,90,285,135,59,69,112,147,102,193,340,115,459,926,190,165,52,264,1195,115,92,172,149510,149312,1136,1925,646,550,447,1160,660,323,273,1462,124773,684,3455,2751,544,199,64,2327,475,1634,802,142,208,321,293,2058,198,141,46,2,9,0,5623,701,2172,933,164322
2040,4,13212,1,（従業地・通学地）日野市,154052,2853,32,32,40,124,59,28,52,81,105,47,142,372,73,176,535,68,91,27,144,347,85,64,129,151199,150965,10710,1969,376,420,543,1667,1070,714,916,476,636,125581,304,910,672,258,89,458,83,133,362,1249,417,290,435,227,234,136,86,6,6,0,2193,395,4078,1165,161883
2040,4,13213,1,（従業地・通学地）東村山市,91927,2096,8,13,30,101,39,11,16,30,32,19,27,83,30,180,332,85,52,12,140,775,27,20,34,89831,89739,368,637,169,158,160,357,249,96,43,332,2463,246,78089,556,125,83,14,1520,1079,1308,395,64,34,94,127,973,92,69,21,1,1,0,5652,135,319,128,98161
2040,4,13214,1,（従業地・通学地）国分寺市,98116,3884,46,53,109,150,90,53,53,119,97,83,125,277,129,297,882,131,87,45,177,535,102,77,167,94232,94127,1321,1668,577,578,363,1729,613,304,228,1425,3552,845,905,76237,928,173,62,607,141,256,302,204,200,166,228,515,105,64,34,0,7,0,3389,640,1623,697,104465
2040,4,13215,1,（従業地・通学地）国立市,61997,3004,42,28,62,124,79,30,32,63,78,79,132,426,97,171,741,83,61,16,119,347,57,46,91,58993,58880,1541,2070,478,472,266,2159,781,480,388,625,1290,1308,288,2128,42197,134,77,341,87,127,251,372,364,164,223,269,113,73,36,2,2,0,1651,520,2075,438,66681
2040,4,13218,1,（従業地・通学地）福生市,37219,275,1,4,2,12,6,1,1,3,0,6,7,31,11,29,73,3,7,1,15,49,8,2,3,36944,36089,685,679,68,52,1343,155,1199,45,41,97,187,232,119,139,134,27299,5,234,15,37,513,33,39,1225,1431,83,855,618,207,7,23,0,948,39,220,93,38519
2040,4,13219,1,（従業地・通学地）狛江市,57499,1942,11,9,41,40,30,11,15,22,30,34,77,1109,67,39,155,25,38,9,40,56,22,24,38,55557,55551,261,49,35,188,6,383,18,1576,788,33,36,72,26,40,38,4,51380,9,12,9,10,205,324,9,8,32,6,3,3,0,0,0,237,107,1998,119,59960
2040,4,13220,1,（従業地・通学地）東大和市,60621,505,1,1,0,25,11,4,2,4,5,7,16,31,6,48,117,13,7,7,21,160,8,2,9,60116,59918,384,1566,63,70,354,163,417,40,52,112,1356,329,1103,279,136,129,4,50751,76,160,1565,69,45,165,250,280,198,146,47,2,3,0,1066,56,196,65,62004
2040,4,13221,1,（従業地・通学地）清瀬市,53588,2134,10,11,13,81,58,15,18,30,24,26,34,59,24,91,136,126,56,14,158,1028,48,34,40,51454,51439,90,95,75,64,25,137,45,32,31,130,454,59,1246,129,43,20,14,132,46291,1498,49,18,26,19,19,698,15,11,2,0,2,0,4672,264,268,219,59011
2040,4,13222,1,（従業地・通学地）東久留米市,76242,2091,2,13,11,78,45,18,7,20,22,21,25,68,34,91,192,101,58,16,157,1033,38,17,24,74151,74109,121,213,173,114,54,163,87,43,18,195,1593,63,1524,153,62,34,15,282,1446,65344,138,24,29,20,32,2169,42,29,12,0,1,0,3653,85,184,105,80269
2040,4,13223,1,（従業地・通学地）武蔵村山市,58433,482,0,7,4,19,2,2,6,4,10,8,20,28,5,39,78,13,5,7,27,165,9,11,13,57951,57172,608,3002,70,79,673,232,1151,53,61,147,641,282,535,300,166,313,10,1877,73,147,45575,86,67,424,407,193,779,692,76,3,8,0,1282,143,298,102,60258
2040,4,13224,1,（従業地・通学地）多摩市,112909,4944,48,82,99,161,112,46,78,123,171,119,301,1290,227,201,642,124,112,55,210,292,147,117,187,107965,107897,7871,671,175,424,147,2771,262,2316,3487,230,327,3100,161,347,371,85,366,248,56,82,134,81615,2255,81,149,166,68,46,19,1,2,0,1749,680,10504,821,126663
2040,4,13225,1,（従業地・通学地）稲城市,64638,1196,2,12,26,28,10,19,19,32,47,36,107,293,60,47,154,22,25,5,60,89,34,20,49,63442,63428,1275,201,59,171,42,1243,105,950,967,84,101,449,47,105,158,24,140,44,22,32,47,1219,55841,26,41,35,14,9,5,0,0,0,492,141,4294,237,69802
2040,4,13227,1,（従業地・通学地）羽村市,40688,280,0,2,3,7,4,1,4,9,11,4,8,25,3,30,72,4,10,1,20,41,7,8,6,40408,39192,727,617,59,62,3518,147,845,37,51,95,189,278,129,151,108,1132,4,305,18,48,432,43,29,29165,942,61,1216,976,203,10,27,0,1128,40,225,108,42189
2040,4,13228,1,（従業地・通学地）あきる野市,58218,246,2,2,4,12,6,4,7,3,5,4,9,21,3,24,60,10,2,1,14,33,6,4,10,57972,56539,1613,591,60,66,1355,148,928,53,99,63,188,285,100,154,112,793,4,187,11,28,194,46,41,686,48672,62,1432,276,1060,67,29,1,505,56,345,120,59244
2040,4,13229,1,（従業地・通学地）西東京市,143123,6561,28,32,55,249,73,31,40,78,93,63,131,206,80,475,725,213,110,43,317,3194,106,77,142,136562,136511,323,419,1225,615,130,391,209,210,106,663,2537,228,1494,365,109,62,37,513,753,2511,233,59,65,69,91,123094,51,33,15,2,1,0,6360,998,1407,693,152581
2040,3,13300,1,（従業地・通学地）郡部,45894,207,0,0,0,13,3,0,1,7,6,4,8,26,1,15,37,13,4,0,11,44,3,1,10,45687,13603,806,687,34,54,3148,111,911,34,46,56,268,191,133,112,67,846,8,392,27,69,1137,33,25,1602,2688,118,32084,18258,10977,833,2016,0,2514,42,226,131,48807
2040,4,13303,1,（従業地・通学地）瑞穂町,27387,146,0,0,0,7,3,0,0,5,6,3,4,15,1,10,28,6,3,0,11,38,2,0,4,27241,8910,454,558,28,43,2083,77,686,28,34,45,239,132,117,83,48,615,7,362,23,65,1092,22,19,1310,636,104,18331,18175,130,7,19,0,2306,27,145,71,29936
2040,4,13305,1,（従業地・通学地）日の出町,14682,50,0,0,0,6,0,0,1,1,0,1,4,10,0,5,5,7,1,0,0,5,1,0,3,14632,3720,319,106,6,9,563,29,183,6,9,8,26,49,10,25,16,208,0,23,3,4,37,7,6,224,1830,14,10912,70,10800,30,12,0,165,8,68,20,14943
2040,4,13307,1,（従業地・通学地）檜原村,1118,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1116,287,21,14,0,1,28,3,16,0,0,3,0,2,3,1,1,6,0,4,1,0,4,1,0,9,169,0,829,2,29,796,2,0,6,0,5,8,1137
2040,4,13308,1,（従業地・通学地）奥多摩町,2707,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,1,0,0,3,2698,686,12,9,0,1,474,2,26,0,3,0,3,8,3,3,2,17,1,3,0,0,4,3,0,59,53,0,2012,11,18,0,1983,0,37,7,8,32,2791
2040,3,13350,1,（従業地・通学地）島部,19545,250,1,4,3,2,4,4,3,17,18,11,22,15,7,7,16,15,6,3,21,18,10,22,21,19295,93,9,4,7,7,4,5,2,12,5,0,4,4,6,3,1,0,1,3,2,1,1,4,0,1,0,7,2,1,1,0,0,19200,132,106,135,96,20014
2040,1,11000,1,（従業地・通学地）埼玉県,140195,95627,571,949,991,2111,2504,1632,1972,2781,1655,1092,2155,3114,1127,2394,3459,4108,8294,2846,14027,13529,15253,5565,3498,44568,43438,2186,1584,1037,944,2301,1784,963,1017,862,1091,3310,1053,5039,1704,617,546,307,1551,4440,3481,1008,379,463,777,655,4339,1128,972,131,6,19,2,,,,,
2040,1,12000,1,（従業地・通学地）千葉県,85933,79351,685,2187,1287,1235,1773,1628,3648,8713,2056,867,2796,2265,874,1087,1869,1240,1635,2221,1949,2031,6330,10758,20217,6582,6546,543,235,466,466,82,412,108,465,508,353,350,274,231,310,137,34,187,81,155,209,57,148,136,43,44,512,31,21,9,0,1,5,,,,,
2040,1,14000,1,（従業地・通学地）神奈川県,241032,132630,857,2032,4170,2808,2309,1519,2183,5109,12703,7258,32749,21565,3073,2985,5973,2557,2623,1728,3587,4688,2958,2772,4424,108402,108158,14416,2057,1515,1717,659,5174,1114,4055,48840,1274,1608,3249,734,1566,1285,308,3290,526,367,606,354,4222,6917,378,493,1434,240,145,91,2,2,4,,,,,
2040,1,99000,1,（従業地・通学地）他の道府県,38034,25850,404,725,987,769,980,740,606,1491,1180,818,1810,2370,772,753,1676,829,884,781,1268,1638,1801,1222,1346,12184,12085,2177,492,560,526,212,790,243,654,1228,419,544,654,317,505,253,76,255,169,167,234,117,334,303,116,139,601,91,56,31,1,3,8,,,,,
2040,0,99999,1,従業地・通学地別常住人口（総数）,13654185,9742165,91366,212157,328277,348547,246328,214505,266961,565413,430235,292272,729637,920194,252752,338707,569963,299005,348871,216026,600270,723890,646395,438876,661518,3912020,3847345,495592,173821,146213,180740,105469,250630,95019,233521,399844,122811,191254,189573,118925,125254,67328,40289,82461,77040,68489,99298,63289,119761,91161,44959,68585,196019,45398,26463,15423,1043,2469,19277,,,,,
2040,1,13000,2,（従業地）東京都,5928283,4339746,48052,113277,152687,171326,111697,105699,129037,249323,205261,128733,334584,353621,119175,154498,258177,136403,152781,98435,264073,295288,280311,188989,288319,1588537,1560381,198896,74908,63722,85889,42950,112122,42164,101159,119217,52887,78836,79466,45358,53276,27637,17636,34495,31141,23402,38801,26408,46564,33962,19838,27819,81828,18556,11258,5988,363,947,9600,820607,599616,785911,134081,8268498
2040,2,13100,2,（従業地）区部,4735054,4255256,47474,112443,151390,167898,110188,104957,128018,247534,203008,127088,331196,341728,116688,149192,240662,134063,150847,97720,260245,280766,278609,187598,285944,479798,478689,31116,14532,33341,37157,3715,32068,7060,47205,35794,23193,25337,17751,15021,18810,8242,1973,19182,6521,9566,15907,2612,14425,12873,1957,2328,41003,1070,628,399,13,30,39,752659,589887,681886,122437,6881923
2040,4,13101,2,（従業地）千代田区,418737,354027,32669,13734,13324,15380,17942,8569,10508,22033,14280,11008,17233,21227,9895,12609,21918,11543,11797,7675,17532,17277,14030,12090,19754,64710,64569,4102,1965,5870,5323,457,3952,1013,6214,4522,3893,3391,2505,1744,2987,1321,226,2158,746,1139,1939,277,1945,1590,265,307,4718,137,76,54,1,6,4,110050,102061,83302,18961,733111
2040,4,13102,2,（従業地）中央区,307519,271396,2459,61401,8201,7235,6922,7172,10345,23172,10540,6587,13781,12036,5206,7028,11821,5914,6282,5450,9882,10064,11430,10192,18276,36123,36060,2226,1091,2969,3008,265,2316,513,3442,2800,2022,1890,1288,991,1673,803,140,1258,446,588,1026,170,1053,892,142,139,2909,62,36,23,1,2,1,72227,85745,62727,13844,542062
2040,4,13103,2,（従業地）港区,465937,410984,3267,12587,101056,11292,9625,7172,9865,18915,29131,16471,33153,24144,12888,10888,18836,9420,9695,6259,14295,15101,11470,10334,15120,54953,54831,3641,1566,4182,4353,405,3969,718,5461,4946,2780,2721,2082,1350,2247,1002,203,2381,662,822,1444,230,1738,1628,215,233,3852,114,64,46,2,2,8,90459,84395,123371,18537,782699
2040,4,13104,2,（従業地）新宿区,363658,291073,1925,3359,4146,100078,6454,2903,4087,8512,6597,5377,8205,14729,9026,18785,22347,10090,7174,3469,13113,19014,6647,5269,9767,72585,72400,5235,2409,4489,4779,650,5286,1198,7510,4688,3500,4255,2962,2597,2904,1198,357,2331,1203,1063,1959,512,2451,1969,344,431,6120,183,107,69,2,5,2,76841,37170,52981,8883,539533
2040,4,13105,2,（従業地）文京区,128842,115622,1155,1506,1446,3519,44661,2809,1975,3451,1949,1305,2436,3080,1346,2356,3700,5431,5107,2947,8198,5820,4502,3142,3781,13220,13188,854,407,990,1024,90,783,174,1179,828,659,756,525,444,585,239,51,315,158,402,591,74,347,300,62,54,1297,31,18,12,1,0,1,26231,16988,13056,4048,189165
2040,4,13106,2,（従業地）台東区,131906,123858,594,1320,958,1372,2775,58047,5917,3830,1759,885,2634,1945,857,1405,2183,1971,3327,5963,3166,2606,8702,6341,5301,8048,8035,568,315,539,584,73,562,132,670,568,419,490,304,301,333,128,35,227,107,183,302,39,202,159,38,39,718,13,8,4,1,0,0,30269,24204,10774,6480,203633
2040,4,13107,2,（従業地）墨田区,109763,105481,347,1190,585,799,930,2207,57269,8439,962,494,1399,1147,469,794,1377,707,1101,1616,1378,1298,4989,6963,9021,4282,4269,312,133,328,376,29,263,63,381,319,246,234,146,138,207,81,20,129,52,82,126,19,137,92,16,18,322,12,8,3,0,1,1,13020,21076,6140,2719,152718
2040,4,13108,2,（従業地）江東区,254428,237742,861,5737,2342,2946,2419,2652,9046,127674,5310,1940,6414,4179,1815,3102,4695,2878,3112,2544,5272,5296,6700,6681,24127,16686,16645,1123,538,1189,1408,150,1190,259,1559,1206,840,933,628,517,677,275,67,479,215,306,528,83,510,488,67,76,1334,38,18,18,0,2,3,29502,58237,27304,6861,376332
2040,4,13109,2,（従業地）品川区,215740,195587,582,2124,4754,2394,1730,1679,2466,5082,91676,6795,29181,7721,2341,3013,5383,2636,2942,1929,4435,4669,3627,3409,5019,20153,20105,1497,621,1225,1533,158,1344,330,1807,2122,906,1034,828,601,763,366,88,667,280,329,497,101,651,691,72,93,1501,46,23,22,0,1,2,27995,26222,68834,8400,347191
2040,4,13110,2,（従業地）目黒区,102587,93780,219,555,1368,1103,769,497,570,1130,5478,51623,6554,8958,1846,1297,2757,987,943,544,1628,1947,1067,803,1137,8807,8796,548,255,559,760,61,654,125,956,1070,318,426,289,216,260,141,18,471,98,119,206,38,279,308,37,31,553,11,9,2,0,0,0,7029,4256,22642,1303,137817
2040,4,13111,2,（従業地）大田区,253202,244147,380,1721,3097,1148,978,1043,1486,2901,16231,3715,186431,5038,1160,1272,2121,1128,1607,1177,1953,1967,2173,2137,3283,9055,9032,659,282,408,555,65,658,123,773,1497,294,369,310,169,277,174,28,431,99,106,211,55,307,576,31,47,528,22,12,9,0,1,1,9956,13560,67638,3910,348266
2040,4,13112,2,（従業地）世田谷区,283337,251470,328,702,1211,1582,866,527,820,1538,3611,5350,5815,204825,2841,2117,6953,1312,1246,596,2162,3001,1301,1037,1729,31867,31816,2077,569,1007,2505,140,2695,253,5742,3957,687,690,1016,361,512,374,73,4397,218,181,313,116,1337,1508,73,112,903,51,34,16,0,1,0,9193,5146,41053,2216,340945
2040,4,13113,2,（従業地）渋谷区,247885,203005,851,2622,5066,6054,2901,2062,2839,5418,8758,11216,9445,19659,61122,8118,14933,5289,4199,2341,7622,9305,4454,3381,5350,44880,44796,3181,1247,3098,3603,329,3423,620,5514,3961,1836,1904,1805,1115,1582,733,203,2230,503,578,972,182,1728,1302,156,223,2768,80,44,34,1,1,4,44293,22784,61850,7043,383855
2040,4,13114,2,（従業地）中野区,112946,96289,196,389,456,3272,623,327,500,1101,840,552,1054,1945,1452,59029,9093,1441,986,427,2067,7518,983,678,1360,16657,16600,1047,670,1215,1441,178,904,346,987,630,1086,1245,686,698,930,301,103,314,306,288,605,125,313,266,85,123,1708,56,29,24,0,3,1,9474,4197,6712,1244,134573
2040,4,13115,2,（従業地）杉並区,161402,133308,169,309,416,1644,534,285,413,817,700,643,917,4212,1150,7061,101134,856,788,352,1676,6961,720,538,1013,28094,28002,1746,1004,2837,3462,308,1833,548,2345,663,1998,1611,1119,883,1368,532,166,429,414,242,678,197,551,424,172,182,2290,89,52,32,1,4,3,7183,2806,5577,1082,178050
2040,4,13116,2,（従業地）豊島区,153183,135914,368,720,913,3486,3624,1052,1090,1930,1703,1162,2090,2699,1206,3249,3704,60443,6594,2056,16325,13178,3642,2150,2530,17269,17230,1012,508,775,872,126,849,240,1076,895,628,1062,513,954,556,206,81,391,325,1042,1460,105,402,306,65,81,2700,38,30,7,1,0,1,48701,11376,12052,3962,229274
2040,4,13117,2,（従業地）北区,105988,101930,134,232,321,724,1469,679,523,795,651,353,857,717,371,775,1023,2684,69380,3195,7446,2442,4787,1316,1056,4058,4049,248,179,259,205,47,218,61,274,218,184,268,149,195,146,64,24,104,67,163,248,28,85,55,19,21,520,9,6,3,0,0,0,29113,4828,3343,2320,145592
2040,4,13118,2,（従業地）荒川区,67471,65824,114,199,215,335,870,1968,958,744,385,206,497,370,157,305,431,794,2623,41785,1194,848,6953,2753,1120,1647,1644,101,63,103,101,13,104,25,114,127,86,100,52,72,75,26,3,41,36,59,73,12,43,35,7,9,164,3,2,1,0,0,0,9139,6471,1778,1671,86530
2040,4,13119,2,（従業地）板橋区,172421,167082,196,309,355,1054,1483,413,445,830,623,402,742,921,436,1200,1396,4601,6648,865,130398,9641,2049,988,1087,5339,5321,256,163,256,278,43,283,96,333,253,173,407,157,257,188,72,15,134,102,353,436,45,107,87,18,32,777,18,12,4,1,1,0,34277,3393,3130,1603,214824
2040,4,13120,2,（従業地）練馬区,182667,166360,110,182,259,1158,668,215,239,417,361,347,489,810,381,3592,3264,2324,1187,395,7436,140673,854,443,556,16307,16267,352,373,749,580,79,423,147,435,219,389,1240,200,1216,360,128,44,153,404,1390,2091,154,105,87,55,54,4840,38,25,12,1,0,2,22914,1729,1935,914,210159
2040,4,13121,2,（従業地）足立区,201712,199713,149,440,325,480,947,1396,1995,1305,473,248,618,535,308,456,574,861,2924,4270,1660,1079,167912,8343,2415,1999,1994,130,70,111,147,18,131,27,150,122,85,130,79,88,63,27,9,46,37,80,98,21,48,33,8,11,225,4,4,0,0,0,1,32825,12221,1898,3628,252284
2040,4,13122,2,（従業地）葛飾区,117420,116439,138,312,218,284,426,619,2043,1276,324,148,437,308,140,216,315,338,583,1177,569,414,7306,91679,7169,981,975,66,43,66,71,10,63,10,76,65,56,54,40,42,35,14,6,34,13,13,45,14,24,22,3,0,90,6,5,1,0,0,0,7048,15207,1242,1497,142414
2040,4,13123,2,（従業地）江戸川区,176303,174225,263,793,358,559,572,664,2619,6224,666,261,814,523,275,525,704,415,602,688,838,647,2311,6931,145973,2078,2065,135,61,117,189,21,165,39,207,118,108,127,68,72,82,37,13,62,30,38,59,15,62,55,7,12,166,9,6,3,0,0,4,4920,25815,2547,1311,210896
2040,2,13500,2,（従業地）多摩・島しょ,1193229,84490,578,834,1297,3428,1509,742,1019,1789,2253,1645,3388,11893,2487,5306,17515,2340,1934,715,3828,14522,1702,1391,2375,1108739,1081692,167780,60376,30381,48732,39235,80054,35104,53954,83423,29694,53499,61715,30337,34466,19395,15663,15313,24620,13836,22894,23796,32139,21089,17881,25491,40825,17486,10630,5589,350,917,9561,67948,9729,104025,11644,1386575
2040,3,13200,2,（従業地）市部,1161513,84079,577,831,1295,3415,1502,739,1015,1766,2230,1631,3361,11855,2480,5287,17465,2315,1926,712,3800,14467,1692,1369,2349,1077434,1068274,167008,59694,30342,48673,36118,79943,34216,53911,83375,29641,53234,61524,30205,34356,19328,14828,15304,24243,13810,22826,22698,32103,21065,16288,22831,40710,9154,5480,3194,157,323,6,65328,9588,103669,11427,1351525
