項目名,データ形態,カテゴリー数,質問文,属性,値
Q9s3_2,ＳＡ,6,3人目 [SA]携帯電話（ＰＨＳを含む）,6,利用しない
Q9s3_3,ＳＡ,6,3人目 [SA]スマートフォン,1,30分未満
Q9s3_3,ＳＡ,6,3人目 [SA]スマートフォン,2,30分以上60分未満
Q9s3_3,ＳＡ,6,3人目 [SA]スマートフォン,3,60分以上90分未満
Q9s3_3,ＳＡ,6,3人目 [SA]スマートフォン,4,90分以上120分未満
Q9s3_3,ＳＡ,6,3人目 [SA]スマートフォン,5,120分以上
Q9s3_3,ＳＡ,6,3人目 [SA]スマートフォン,6,利用しない
Q9s3_4,ＳＡ,6,3人目 [SA]タブレット端末（iPad、Galaxy Tabなど）,1,30分未満
Q9s3_4,ＳＡ,6,3人目 [SA]タブレット端末（iPad、Galaxy Tabなど）,2,30分以上60分未満
Q9s3_4,ＳＡ,6,3人目 [SA]タブレット端末（iPad、Galaxy Tabなど）,3,60分以上90分未満
Q9s3_4,ＳＡ,6,3人目 [SA]タブレット端末（iPad、Galaxy Tabなど）,4,90分以上120分未満
Q9s3_4,ＳＡ,6,3人目 [SA]タブレット端末（iPad、Galaxy Tabなど）,5,120分以上
Q9s3_4,ＳＡ,6,3人目 [SA]タブレット端末（iPad、Galaxy Tabなど）,6,利用しない
Q9s3_5,ＳＡ,6,3人目 [SA]テレビ,1,30分未満
Q9s3_5,ＳＡ,6,3人目 [SA]テレビ,2,30分以上60分未満
Q9s3_5,ＳＡ,6,3人目 [SA]テレビ,3,60分以上90分未満
Q9s3_5,ＳＡ,6,3人目 [SA]テレビ,4,90分以上120分未満
Q9s3_5,ＳＡ,6,3人目 [SA]テレビ,5,120分以上
Q9s3_5,ＳＡ,6,3人目 [SA]テレビ,6,利用しない
Q9s3_6,ＳＡ,6,3人目 [SA]ウェアラブル端末（メガネ型・腕時計情報端末など）,1,30分未満
Q9s3_6,ＳＡ,6,3人目 [SA]ウェアラブル端末（メガネ型・腕時計情報端末など）,2,30分以上60分未満
Q9s3_6,ＳＡ,6,3人目 [SA]ウェアラブル端末（メガネ型・腕時計情報端末など）,3,60分以上90分未満
Q9s3_6,ＳＡ,6,3人目 [SA]ウェアラブル端末（メガネ型・腕時計情報端末など）,4,90分以上120分未満
Q9s3_6,ＳＡ,6,3人目 [SA]ウェアラブル端末（メガネ型・腕時計情報端末など）,5,120分以上
Q9s3_6,ＳＡ,6,3人目 [SA]ウェアラブル端末（メガネ型・腕時計情報端末など）,6,利用しない
Q9s3_7,ＳＡ,6,3人目 [SA]家庭用ゲーム機(Playstation4、Nintendo Switchなど）,1,30分未満
Q9s3_7,ＳＡ,6,3人目 [SA]家庭用ゲーム機(Playstation4、Nintendo Switchなど）,2,30分以上60分未満
Q9s3_7,ＳＡ,6,3人目 [SA]家庭用ゲーム機(Playstation4、Nintendo Switchなど）,3,60分以上90分未満
Q9s3_7,ＳＡ,6,3人目 [SA]家庭用ゲーム機(Playstation4、Nintendo Switchなど）,4,90分以上120分未満
Q9s3_7,ＳＡ,6,3人目 [SA]家庭用ゲーム機(Playstation4、Nintendo Switchなど）,5,120分以上
Q9s3_7,ＳＡ,6,3人目 [SA]家庭用ゲーム機(Playstation4、Nintendo Switchなど）,6,利用しない
Q9s3_8,ＳＡ,6,3人目 [SA]インターネットに接続できる携帯型音楽プレイヤー（iPodなど）,1,30分未満
Q9s3_8,ＳＡ,6,3人目 [SA]インターネットに接続できる携帯型音楽プレイヤー（iPodなど）,2,30分以上60分未満
Q9s3_8,ＳＡ,6,3人目 [SA]インターネットに接続できる携帯型音楽プレイヤー（iPodなど）,3,60分以上90分未満
Q9s3_8,ＳＡ,6,3人目 [SA]インターネットに接続できる携帯型音楽プレイヤー（iPodなど）,4,90分以上120分未満
Q9s3_8,ＳＡ,6,3人目 [SA]インターネットに接続できる携帯型音楽プレイヤー（iPodなど）,5,120分以上
Q9s3_8,ＳＡ,6,3人目 [SA]インターネットに接続できる携帯型音楽プレイヤー（iPodなど）,6,利用しない
Q9s3_9,ＳＡ,6,3人目 [SA]インターネットに接続できる家電,1,30分未満
Q9s3_9,ＳＡ,6,3人目 [SA]インターネットに接続できる家電,2,30分以上60分未満
Q9s3_9,ＳＡ,6,3人目 [SA]インターネットに接続できる家電,3,60分以上90分未満
Q9s3_9,ＳＡ,6,3人目 [SA]インターネットに接続できる家電,4,90分以上120分未満
Q9s3_9,ＳＡ,6,3人目 [SA]インターネットに接続できる家電,5,120分以上
Q9s3_9,ＳＡ,6,3人目 [SA]インターネットに接続できる家電,6,利用しない
Q9s4_1,ＳＡ,6,4人目 [SA]パソコン,1,30分未満
Q9s4_1,ＳＡ,6,4人目 [SA]パソコン,2,30分以上60分未満
Q9s4_1,ＳＡ,6,4人目 [SA]パソコン,3,60分以上90分未満
Q9s4_1,ＳＡ,6,4人目 [SA]パソコン,4,90分以上120分未満
Q9s4_1,ＳＡ,6,4人目 [SA]パソコン,5,120分以上
Q9s4_1,ＳＡ,6,4人目 [SA]パソコン,6,利用しない
Q9s4_2,ＳＡ,6,4人目 [SA]携帯電話（ＰＨＳを含む）,1,30分未満
Q9s4_2,ＳＡ,6,4人目 [SA]携帯電話（ＰＨＳを含む）,2,30分以上60分未満
Q9s4_2,ＳＡ,6,4人目 [SA]携帯電話（ＰＨＳを含む）,3,60分以上90分未満
Q9s4_2,ＳＡ,6,4人目 [SA]携帯電話（ＰＨＳを含む）,4,90分以上120分未満
Q9s4_2,ＳＡ,6,4人目 [SA]携帯電話（ＰＨＳを含む）,5,120分以上
Q9s4_2,ＳＡ,6,4人目 [SA]携帯電話（ＰＨＳを含む）,6,利用しない
Q9s4_3,ＳＡ,6,4人目 [SA]スマートフォン,1,30分未満
Q9s4_3,ＳＡ,6,4人目 [SA]スマートフォン,2,30分以上60分未満
Q9s4_3,ＳＡ,6,4人目 [SA]スマートフォン,3,60分以上90分未満
Q9s4_3,ＳＡ,6,4人目 [SA]スマートフォン,4,90分以上120分未満
Q9s4_3,ＳＡ,6,4人目 [SA]スマートフォン,5,120分以上
Q9s4_3,ＳＡ,6,4人目 [SA]スマートフォン,6,利用しない
Q9s4_4,ＳＡ,6,4人目 [SA]タブレット端末（iPad、Galaxy Tabなど）,1,30分未満
Q9s4_4,ＳＡ,6,4人目 [SA]タブレット端末（iPad、Galaxy Tabなど）,2,30分以上60分未満
Q9s4_4,ＳＡ,6,4人目 [SA]タブレット端末（iPad、Galaxy Tabなど）,3,60分以上90分未満
Q9s4_4,ＳＡ,6,4人目 [SA]タブレット端末（iPad、Galaxy Tabなど）,4,90分以上120分未満
Q9s4_4,ＳＡ,6,4人目 [SA]タブレット端末（iPad、Galaxy Tabなど）,5,120分以上
Q9s4_4,ＳＡ,6,4人目 [SA]タブレット端末（iPad、Galaxy Tabなど）,6,利用しない
Q9s4_5,ＳＡ,6,4人目 [SA]テレビ,1,30分未満
Q9s4_5,ＳＡ,6,4人目 [SA]テレビ,2,30分以上60分未満
Q9s4_5,ＳＡ,6,4人目 [SA]テレビ,3,60分以上90分未満
Q9s4_5,ＳＡ,6,4人目 [SA]テレビ,4,90分以上120分未満
Q9s4_5,ＳＡ,6,4人目 [SA]テレビ,5,120分以上
Q9s4_5,ＳＡ,6,4人目 [SA]テレビ,6,利用しない
Q9s4_6,ＳＡ,6,4人目 [SA]ウェアラブル端末（メガネ型・腕時計情報端末など）,1,30分未満
Q9s4_6,ＳＡ,6,4人目 [SA]ウェアラブル端末（メガネ型・腕時計情報端末など）,2,30分以上60分未満
Q9s4_6,ＳＡ,6,4人目 [SA]ウェアラブル端末（メガネ型・腕時計情報端末など）,3,60分以上90分未満
Q9s4_6,ＳＡ,6,4人目 [SA]ウェアラブル端末（メガネ型・腕時計情報端末など）,4,90分以上120分未満
Q9s4_6,ＳＡ,6,4人目 [SA]ウェアラブル端末（メガネ型・腕時計情報端末など）,5,120分以上
Q9s4_6,ＳＡ,6,4人目 [SA]ウェアラブル端末（メガネ型・腕時計情報端末など）,6,利用しない
Q9s4_7,ＳＡ,6,4人目 [SA]家庭用ゲーム機(Playstation4、Nintendo Switchなど）,1,30分未満
