"道路種別名","指定道路図","住所","指定道路2","指定道路3","指定道路4","経度","緯度","分類"
"法第42条第2項道路","","","","","","139.68656864555","35.6971840671603","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.687212420554","35.699548403129","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.68303399439","35.6936599559507","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.683648386761","35.6923136200967","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.68937367473","35.7078553901499","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.691428132745","35.7089567388289","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.675246322943","35.7150557817572","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.67063124545","35.7132475666696","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.671858940335","35.7128057276756","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.669412441874","35.7133813350918","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.670780401633","35.7120938644633","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.67059315909","35.7114050308896","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.672187317086","35.7114415904324","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.66677972619","35.7135171867437","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.666199108781","35.7107089575679","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.667590408075","35.7102211418841","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.665425899377","35.6809080268998","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.665899788683","35.6808622110344","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.673494604202","35.6940619005015","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.675556318179","35.6941821014586","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.677175433433","35.694437534246","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.66526338532","35.7144196648864","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.676986626682","35.7176348710939","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.676225999841","35.716071523879","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.668247348622","35.7224273593597","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.668812231974","35.7225270477912","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.649508116039","35.7226781008148","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.655475084513","35.7151616755306","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.664540262203","35.6837664224897","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.674070269844","35.6843324626806","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.665943370178","35.7165229641337","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.665981169522","35.7171807688285","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.679221879753","35.7137516807105","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.67709732397","35.7140828473623","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.668438659902","35.7180627839744","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.663683935568","35.7226099972369","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.653308971658","35.7212905134333","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.657522555666","35.7192234642107","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.675727582961","35.6862660174021","法第42条第1項第1号道路(区道）"
"法第42条第1項第4号道路","","","","","","139.663043775611","35.7212844820296","法第42条第1項第4号道路"
"法第42条第1項第4号道路","","","","","","139.648640535426","35.7127921012988","法第42条第1項第4号道路"
"法第42条第1項第1号道路(区道）","","","","","","139.672443481446","35.7206019873708","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.660444971151","35.682836277435","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.670393286279","35.6832560409725","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.672834385847","35.6867297953447","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.672767251813","35.687040333412","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.67332071715","35.6919919573363","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.67291305361","35.6848240955279","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.664349993112","35.706466575874","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.675546466796","35.7178153687627","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.632643903256","35.7313170059276","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.633034938795","35.7313149127679","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.633354839687","35.7308157505729","法第42条第1項第1号道路(区道）"
"法第42条第1項第5号道路","815","中央5-28･29･30","","","","139.664137341903","35.6999107303799","法第42条第1項第5号道路"
"法第42条第1項第1号道路(区道）","","","","","","139.6624001861","35.7000201118563","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.658959851042","35.7142145529093","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.675204916138","35.7143087629424","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.672679448162","35.7160303175116","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.660668589994","35.7197544653104","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.667651446617","35.7177580801373","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.665245942393","35.7225799488649","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.656117297313","35.7180844049574","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.670148527046","35.7245426781177","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.651539355919","35.7122317483759","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.645152467293","35.7129508803351","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.653118647522","35.7224654684333","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.638715642774","35.7233943225357","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.640649773242","35.7173828427188","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.630275325092","35.7215008693258","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.634716969428","35.7313516051076","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.634736160083","35.7304896303152","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.628538760014","35.7291567044524","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.628606129578","35.7304307943681","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","1381","鷺宮6-9","","","","139.629201273411","35.7241414356014","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.629739213833","35.7242413285555","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.641145965243","35.7154739392738","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.641000292501","35.7159209484162","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.638309411168","35.7161684917856","法第42条第1項第1号道路(区道）"
