等級,点番号,XX,YY
４級,N交_11,-46952.066,-38430.157
４級,N交_13,-46811.556,-38300.482
４級,N交_14,-46860.139,-38257.815
４級,N交_15,-46819.933,-38223.287
４級,N交_16,-46802.92,-38200.891
４級,N交_17,-46779.756,-38184.795
４級,N交_18,-46743.262,-38139.98
４級,N交_19,-46840.834,-38098.95
４級,N交_20,-46876.774,-38058.7
４級,N交_21,-46890.078,-38142.424
４級,N交_22,-46925.457,-38162.322
４級,N交_23,-46961.19,-38139.647
４級,N交_24,-47002.07,-38277.876
４級,N交_25,-47033.008,-38248.971
４級,N交_26,-47054.381,-38214.056
４級,N交_27,-47052.944,-38310.066
４級,N交_28,-47068.51,-38333.177
４級,N交_30,-47142.903,-38282.969
４級,N交_31,-47191.989,-38309.614
４級,N交_32,-47216.514,-38344.591
４級,N交_33,-47337.019,-38345.263
４級,N交_34,-47380.998,-38328.987
４級,N交_35,-47407.384,-38304.388
４級,N交_36,-47302.284,-38292.772
４級,N交_37,-47383.898,-38259.532
４級,N交_38,-47268.256,-38237.446
４級,N交_39,-47221.961,-38271.757
４級,N交_40,-47242.313,-38209.53
４級,N交_41,-47214.855,-38171.573
４級,N交_42,-47248.114,-38141.663
４級,N交_43,-47274.572,-38107.499
４級,N交_44,-47325.048,-38191.264
４級,N交_45,-47476.865,-38089.821
４級,N交_46,-47422.754,-38017.027
４級,N交_47,-47344.16,-38071.079
４級,N交_48,-47404.591,-37992.88
４級,N交_49,-47476.255,-37989.934
４級,N交_50,-47433.46,-37915.934
４級,N交_51,-47240.16,-38059.653
４級,N交_52,-47174.053,-38139.918
４級,N交_53,-47089.569,-38178.038
４級,N交_54,-47141.206,-38104.274
４級,N交_55,-47179.706,-38061.582
４級,N交_56,-47208.283,-38018.939
４級,N交_57,-47241.4,-37989.123
４級,N交_58,-47279.012,-37949.792
４級,N交_59,-47340.34,-37919.159
４級,N交_60,-47247.112,-37927.633
４級,N交_61,-47208.136,-37964.354
４級,N交_62,-47217.17,-37898.866
４級,N交_63,-47187.06,-37937.941
４級,N交_64,-47188.298,-37864.208
４級,N交_65,-47145.398,-37897.941
４級,N交_66,-47107.125,-37946.799
４級,N交_67,-47123.046,-38014
４級,N交_68,-47091.674,-38057.535
４級,N交_69,-47045.945,-38020.503
４級,N交_70,-47030.286,-38130.134
４級,N交_71,-46982.628,-38093.728
４級,N交_72,-46939.719,-38051.049
４級,N交_73,-47035.82,-37941.614
４級,N交_74,-46897.322,-38022.142
４級,N交_76,-47058.122,-37817.2
４級,N交_78,-47120.3,-37735.38
４級,N交_79,-47182.7,-37563.202
４級,N交_81,-47273.528,-37471.039
４級,N交_82,-47296.935,-37515.488
４級,N交_83,-47345.446,-37582.377
４級,N交_84,-47301.76,-37592.15
４級,N交_85,-47251.902,-37584.39
４級,N交_87,-47286.87,-37627.053
４級,N交_88,-47276.695,-37653.493
４級,N交_89,-47270.11,-37692.438
４級,N交_90,-47170.821,-37643.858
４級,N交_91,-47146.206,-37690.985
４級,N交_92,-47255.47,-37770.66
４級,N交_93,-47322.29,-37738.943
４級,N交_94,-47362.162,-37712.977
４級,N交_95,-47406.315,-37688.543
４級,N交_96,-47486.006,-37826.658
４級,N交_97,-47431.004,-37856.971
４級,N交_98,-47374.865,-37890.687
４級,N交_99,-47442.056,-37664.799
４級,N交_100,-47381.174,-37573.486
４級,N交_101,-47451.231,-37550.842
４級,N交_102,-47379.308,-37491.355
４級,N交_103,-47345.398,-37422.96
４級,N交_104,-47424.173,-37388.467
４級,R1R1_1001-1,-46272.212,-32228.344
４級,R1R1_1005-1,-46310.031,-32231.899
４級,R1交_1,-46262.813,-32259.063
４級,R1交_2,-46267.58,-32143.904
４級,R1交_3,-46276.525,-32190.729
４級,R1交_4,-46288.605,-32264.877
４級,R1交_5,-46297.902,-32201.382
４級,UU_1003-1,-47537.202,-38136.253
４級,UU_1006-1,-47587.265,-38141.812
４級,UU_1007-1,-47669.65,-38184.93
４級,UU_1008-1,-47693.705,-38130.176
４級,UU_1009-1,-47639.342,-38143.181
４級,UU_1010-1,-47648.955,-38061.196
４級,UU_1011-1,-47605.5,-38068.993
４級,UU_1013-1,-47572.278,-38019.434
４級,UU_1019-1,-47523.77,-37943.308
４級,UU_1022-1,-47592.837,-37820.654
４級,UU_1022-2,-47632.426,-37809.386
４級,UU_1023-1,-47582.136,-37880.749
４級,UU_1023-2,-47613.393,-37923.545
４級,UU_1023-3,-47641.825,-37970.134
４級,UU_1025-1,-47710.768,-37973.023
４級,UU_1027-2,-47731.826,-38033.645
４級,UU_1027-3,-47774.23,-38011.249
４級,UU_1028-1,-47763.699,-38153.236
４級,UU_1028-2,-47812.248,-38150.514
４級,UU_1028-3,-47863.719,-38138.967
４級,UU_1028-4,-47913.481,-38120.918
４級,UU_1029-1,-47999.53,-38135.976
４級,UU_1029-2,-48007.624,-38100.596
４級,UU_1029-3,-48037.993,-38072.597
４級,UU_1030-1,-47988.382,-38071.783
４級,UU_1031-1,-47920.507,-38069.065
４級,UU_1032-1,-47980.204,-38003.378
４級,UU_1033-1,-47920.11,-38003.985
４級,UU_1035-1,-47943.485,-37939.698
４級,UU_1036-1,-47874.189,-37952.264
４級,UU_1036-2,-47884.534,-37930.557
４級,UU_1041-1,-47802.015,-37846.902
４級,UU_1043-1,-47749.427,-37889.975
４級,UU_1043-2,-47691.503,-37826.539
４級,UU_1045-1,-47748.79,-37740.4
４級,UU_1045-2,-47708.185,-37764.967
４級,UU_1048-1,-47727.256,-37697.475
４級,UU_1048-2,-47683.891,-37731.157
４級,UU_1048-3,-47648.278,-37693.658
４級,UU_1049-1,-47688.879,-37636.369
４級,UU_1049-2,-47654.489,-37651.465
４級,UU_1051-1,-47632.606,-37764.053
４級,UU_1051-2,-47612.179,-37724.536
４級,UU_1052-1,-47549.143,-37657.607
４級,UU_1053-1,-47587.35,-37628.953
４級,UU_1054-1,-47656.686,-37512.594
４級,UU_1054-2,-47686.923,-37537.179
４級,UU_1054-3,-47707.311,-37569.257
４級,UU_1056-1,-47606.691,-37549.856
４級,UU_1058-5,-47609.891,-37448.689
４級,U交_1,-47566.476,-38213.7
４級,U交_2,-47515.413,-38168.496
４級,U交_3,-47620.538,-38206.93
４級,U交_4,-47604.358,-38169.778
４級,U交_5,-47721.696,-38166.174
４級,U交_7,-47623.231,-38035.948
４級,U交_8,-47540.28,-38036.942
４級,U交_9,-47603.164,-37996.662
４級,U交_10,-47509.802,-37993.898
４級,U交_11,-47566.937,-37958.612
４級,U交_12,-47498.525,-37970.925
４級,U交_13,-47543.512,-37927.832
４級,U交_14,-47512.246,-37884.078
４級,U交_15,-47552.339,-37843.989
４級,U交_16,-47669.798,-37999.547
４級,U交_17,-47742.878,-37952.048
４級,U交_18,-47957.667,-38090.986
４級,U交_19,-48019.684,-38052.684
４級,U交_20,-47890.048,-38037.311
４級,U交_21,-47960.752,-37972.602
４級,U交_22,-47854.654,-37978.946
４級,U交_23,-47908.167,-37902.587
４級,U交_24,-47840.559,-37902.365
４級,U交_26,-47828.053,-37801.23
４級,U交_27,-47660.037,-37795.164
４級,U交_28,-47766.874,-37667.314
４級,U交_29,-47730.299,-37609.078
４級,U交_30,-47619.457,-37670.965
４級,U交_31,-47575.916,-37703.105
４級,U交_32,-47547.627,-37587.88
４級,U交_33,-47578.186,-37507.089
４級,VV_1001-1,-44004.433,-42896.863
４級,VV_1002-1,-44027.722,-42840.752
４級,VV_1002-2,-44031.174,-42899.213
４級,VV_1003-3,-44063.931,-42907.877
４級,VV_1004-1,-44091.836,-42867.26
４級,VV_1005-1,-44085.43,-42806.123
４級,VV_1006-1,-44122.617,-42772.081
４級,V交_1,-44066.622,-42895.667
４級,V交_2,-44064.276,-42871.542
４級,V交_3,-44055.697,-42817.658
４級,V交_4,-44116.213,-42807.547
４級,WE1_1001-1,-44958.671,-41495.737
４級,WE1_1001-2,-44996.825,-41474.831
４級,WE1_1001-3,-45032.012,-41455.622
４級,WE1_1002-1,-44999.588,-41396.541
４級,WE1_1002-2,-45031.722,-41417.388
４級,WE1_1003-1,-44985.441,-41328.382
４級,WE1_1004-1,-45021.273,-41250.127
４級,WE1_1006-2,-44987.837,-41109.635
４級,WE1_1007-1,-44958.561,-41071.641
４級,WE1_1007-2,-44983.791,-41053.309
４級,WE1_1008-1,-44981.34,-40977.975
４級,WE1_1008-2,-45008.097,-40989.626
４級,WE1_1008-3,-45040.28,-40979.195
４級,WE1_1008-4,-45077.712,-40992.84
４級,WE1_1010-3,-45000.408,-40847.421
４級,WE1_1011-4,-44947.115,-40800.507
４級,WE1_1011-5,-44995.243,-40823.355
４級,WE1_1012-1,-44945.085,-40695.323
４級,WE1_1012-2,-44974.756,-40685.52
４級,WE1_1013-1,-45010.676,-40698.923
４級,WE1_1014-1,-45035.434,-40749.479
４級,WE1_1014-2,-45063.247,-40765.571
４級,WE1_1014-3,-45093.615,-40784.605
４級,WE1_1014-4,-45120.191,-40786.562
４級,WE1_1015-1,-44701.972,-40348.364
４級,WE1_1015-2,-44735.111,-40290.05
４級,WE1_1031-1,-44906.561,-40898.685
４級,WE1_1031-2,-44906.995,-40868.971
４級,WE1_1031-3,-44931.561,-40852.034
４級,WE1_1031-4,-44961.945,-40844.73
４級,WE1_1032-1,-44985.886,-41173.363
４級,WE1_1032-2,-45013.227,-41196.115
４級,WE1_1033-1,-44968.76,-40940.887
４級,WE1_1033-2,-44993.491,-40879.932
４級,WW_1018-1,-44790.057,-41531.841
４級,WW_1020-1,-44738.969,-41502.483
４級,WW_1021-1,-44765.336,-41460.66
４級,WW_1022-2,-44700.924,-41412.542
４級,WW_1023-1,-44728.781,-41360.41
４級,WW_1023-2,-44752.332,-41340.33
４級,WW_1023-3,-44727.326,-41326.815
４級,WW_1023-4,-44702.29,-41299.508
４級,WW_1024-1,-44693.454,-41342.486
４級,WW_1024-2,-44689.362,-41305.22
４級,WW_1032-1,-44805.316,-41308.258
４級,WW_1032-2,-44790.406,-41333.795
４級,WW_1032-3,-44799.365,-41342.981
４級,WW_1035-1,-44836.72,-41324.953
４級,WW_1036-1,-44886.356,-41332.825
４級,WW_1037-1,-44904.016,-41277.883
４級,WW_1037-2,-44913.988,-41256.547
４級,WW_1038-1,-44901.2,-41249.39
４級,WW_1039-1,-44959.619,-41248.521
４級,WW_1040-1,-44938.825,-41202.062
４級,WW_1040-2,-44947.214,-41177.024
４級,WW_1044-1,-44885.88,-41167.72
４級,WW_1044-2,-44913.003,-41179.172
４級,WW_1044-3,-44908.882,-41198.744
４級,WW_1064-2,-44795.093,-40781.986
４級,WW_1064-3,-44803.415,-40815.175
４級,WW_1064-4,-44840.492,-40828.744
４級,WW_1064-5,-44869.017,-40847.411
４級,WW_1065-2,-44724.93,-40626.784
４級,WW_1066-1,-44829.059,-40725.612
４級,WW_1067-1,-44884.964,-40725.634
４級,WW_1068-1,-44957.487,-40718.84
４級,WW_1081-1,-44262.336,-41420.913
４級,WW_1082-1,-44273.231,-41502.786
４級,WW_1083-1,-44297.584,-41416.047
４級,WW_1084-1,-44313.088,-41471.529
４級,WW_1084-2,-44325.4,-41430.237
４級,WW_1085-1,-44327.253,-41328.35
４級,WW_1085-2,-44358.712,-41360.725
４級,WW_1086-1,-44339.925,-41509.404
４級,WW_1086-2,-44348.083,-41463.318
４級,WW_1086-3,-44359.565,-41424.635
４級,WW_1087-1,-44368.879,-41519.6
４級,WW_1088-1,-44394.331,-41451.145
４級,WW_1089-1,-44418.996,-41374.355
４級,WW_1090-1,-44403.22,-41530.537
４級,WW_1091-1,-44463.944,-41470.906
４級,WW_1092-1,-44261.988,-41591.88
４級,WW_1093-1,-44229.501,-41650.855
４級,WW_1093-2,-44265.2,-41659.689
４級,WW_1094-1,-44308.455,-41597.632
４級,WW_1095-1,-44334.785,-41635.568
４級,WW_1095-2,-44346.893,-41594.437
４級,WW_1096-1,-44314.326,-41704.016
４級,WW_1096-2,-44351.431,-41716.877
４級,WW_1096-3,-44363.946,-41680.663
４級,WW_1096-4,-44373.38,-41648.816
４級,WW_1096-5,-44385.949,-41606.361
４級,WW_1097-1,-44457.301,-41621.701
４級,WW_1097-2,-44520.749,-41631.489
４級,WW_1097-3,-44563.678,-41616.42
４級,WW_1098-1,-44489.361,-41581.255
４級,WW_1098-2,-44510.427,-41569.603
４級,WW_1098-3,-44550.991,-41570.131
４級,WW_1099-1,-44579.867,-41682.787
４級,WW_1099-2,-44603.575,-41693.84
４級,WW_1099-3,-44643.008,-41693.58
４級,WW_1100-1,-44441.278,-41663.731
４級,WW_1100-2,-44482.8,-41675.507
４級,WW_1100-3,-44511.86,-41661.138
４級,WW_1100-4,-44559.638,-41652.102
４級,WW_1101-1,-44399.583,-41669.903
４級,WW_1101-2,-44413.784,-41691.767
４級,WW_1101-3,-44436.593,-41710.92
４級,WW_1101-4,-44419.637,-41774.807
４級,WW_1101-5,-44343.883,-41763.914
４級,WW_1104-1,-44465.793,-41533.951
４級,WW_1104-2,-44484.637,-41530.179
４級,WW_1104-4,-44557.466,-41475.216
４級,WW_1104-5,-44546.66,-41464.65
４級,WW_1104-6,-44552.298,-41437.611
４級,WW_1105-1,-44482.548,-41361.039
４級,WW_1105-2,-44512.073,-41386.867
４級,WW_1107-1,-44273.789,-41631.251
４級,WW_1143-1,-44867.666,-41104.318
４級,WW_1145-1,-44824.723,-41194.655
４級,WW_1145-2,-44772.712,-41185.689
４級,WW_1145-3,-44747.58,-41199.608
４級,WW_1146-1,-44701.832,-41228.592
４級,WW_1147-1,-44676.323,-41184.686
４級,WW_1147-2,-44637.865,-41162.569
４級,WW_1147-3,-44646.523,-41186.121
４級,WW_1147-4,-44666.089,-41218.135
４級,WW_1149-10,-44497.588,-41045.009
４級,WW_1149-11,-44777.314,-41104.956
４級,WW_1149-2,-44758.42,-41101.041
４級,WW_1149-3,-44735.458,-41111.543
４級,WW_1149-4,-44701.927,-41107.514
４級,WW_1149-5,-44686.71,-41080.917
４級,WW_1149-7,-44631.725,-41031.617
４級,WW_1149-8,-44604.646,-41020.293
４級,WW_1149-9,-44582.048,-41005.017
４級,WW_1150-1,-44823.419,-41086.651
４級,WW_1150-2,-44822.222,-41055.271
４級,WW_1150-3,-44800.849,-41031.04
４級,WW_1150-4,-44769.151,-41000.702
４級,WW_1154-2,-44612.879,-40891.216
４級,WW_1154-3,-44595.206,-40913.751
４級,WW_1154-4,-44571.642,-40925.585
４級,WW_1154-5,-44538.264,-40915.87
４級,WW_1154-6,-44494.14,-40934.924
４級,WW_1155-1,-44682.129,-40889.726
４級,WW_1155-2,-44712.759,-40876.888
４級,WW_1155-3,-44744.268,-40865.006
４級,WW_1156-1,-44711.971,-40917.861
４級,WW_1156-2,-44725.743,-40892.475
４級,WW_1157-1,-44742.756,-40934.654
４級,WW_1161-1,-44798.058,-40889.136
４級,WW_1161-2,-44831.929,-40895.951
４級,WW_1161-3,-44857.311,-40915.998
４級,WW_1162-1,-44912.994,-40955.316
４級,WW_1163-1,-44942.501,-40998.951
４級,WW_1163-2,-44933.734,-41034.363
４級,WW_1165-1,-44944.161,-41123.279
４級,WW_1171-1,-44816.26,-41410.924
４級,WW_1171-2,-44827.768,-41384.139
４級,WW_1174-1,-44867.475,-41528.488
４級,WW_1174-2,-44890.029,-41491.614
４級,WW_1174-3,-44910.235,-41457.416
４級,WW_1174-4,-44934.599,-41415.396
４級,WW_1175-1,-44724.717,-41215.681
４級,WW_1175-3,-44773.539,-41272.485
４級,WW_1176-1,-44847.898,-41223.499
４級,WW_2001-1,-44826.751,-41247.643
４級,WW_2001-2,-44846.432,-41235.2
４級,WW_2005-1,-44888.59,-41574.002
４級,WW_2005-2,-44902.721,-41547.159
４級,W交_2,-44821.814,-41544.902
４級,W交_3,-44758.606,-41517.103
４級,W交_4,-44723.033,-41481.675
４級,W交_5,-44784.702,-41479.323
４級,W交_6,-44791.085,-41499.342
４級,W交_7,-44837.96,-41522.203
４級,W交_8,-44924.913,-41522.481
４級,W交_11,-44831.767,-41420.158
４級,W交_12,-44697.829,-41377.881
４級,W交_13,-44822.277,-41351.36
４級,W交_14,-44801.874,-41291.442
４級,W交_15,-44867.354,-41310.707
４級,W交_16,-44900.787,-41373.478
４級,W交_19,-44963.024,-41365.886
４級,W交_20,-44989.74,-41273.355
４級,W交_21,-44923.119,-41223.986
４級,W交_23,-44893.594,-41189.8
４級,W交_24,-44871.369,-41236.996
４級,W交_43,-44791.394,-40700.834
４級,W交_44,-44860.472,-40730.579
４級,W交_45,-44916.269,-40701.645
４級,W交_46,-44996.612,-40734.247
４級,W交_50,-44252.121,-41462.071
４級,W交_51,-44282.463,-41460.967
４級,W交_52,-44291.72,-41360.621
４級,W交_53,-44308.066,-41373.021
４級,W交_54,-44335.217,-41380.339
４級,W交_55,-44301.925,-41509.227
４級,W交_56,-44282.087,-41548.328
４級,W交_57,-44320.144,-41556.821
４級,W交_58,-44375.23,-41391.405
４級,W交_59,-44403.438,-41403.815
４級,W交_60,-44451.629,-41340.426
４級,W交_61,-44381.096,-41478.402
４級,W交_62,-44417.195,-41486.076
４級,W交_63,-44455.326,-41500.205
４級,W交_64,-44441.833,-41526.855
４級,W交_65,-44426.445,-41577.35
４級,W交_66,-44392.715,-41569.261
４級,W交_67,-44244.61,-41617.199
４級,W交_68,-44301.885,-41636.454
４級,W交_69,-44290.12,-41674.847
４級,W交_70,-44326.224,-41681.087
４級,W交_71,-44420.435,-41616.77
４級,W交_72,-44405.223,-41651.171
４級,W交_73,-44461.238,-41584.568
４級,W交_74,-44588.057,-41650.262
４級,W交_75,-44680.488,-41704.693
４級,W交_76,-44521.464,-41418.236
４級,W交_80,-44870.872,-41179.319
４級,W交_90,-44916.56,-41104.91
４級,W交_91,-44846.634,-41118.247
４級,W交_92,-44804.388,-41144.576
４級,W交_93,-44704.962,-41199.685
４級,W交_94,-44678.609,-41245.861
４級,W交_95,-44724.313,-40957.658
４級,W交_96,-44689.544,-40936.306
４級,W交_97,-44662.455,-40916.924
４級,W交_98,-44760.321,-40905.814
４級,W交_99,-44776.219,-40865.811
４級,W交_100,-44842.98,-41564.521
４級,W交_111,-44940.577,-41060.488
４級,W交_112,-44963.531,-41156.283
４級,W交_120,-44840.858,-41355.546
４級,Z0208B.1,-44368.119,-39181.687
４級,Z0208B.4,-44286.862,-39282.232
４級,Z0208B.5,-44257.561,-39314.768
４級,Z0208B.6,-44217.733,-39366.784
４級,Z0208B.7,-44226.715,-39407.073
４級,Z0208B.8,-44222.495,-39441.743
４級,Z0208B.9,-44192.115,-39473.088
４級,Z0208B.10,-44164.547,-39534.232
４級,Z0208B.11,-44117.982,-39578.804
４級,Z0208B.12,-44096.021,-39630.052
４級,Z0208B.13,-44068.787,-39647.78
４級,Z0208B.14,-44049.812,-39671.629
４級,Z0208B.15,-44015.666,-39695.509
４級,Z0208B.16,-43977.773,-39760.153
４級,ZF1_1002-2,-44996.967,-39337.714
４級,ZF1_1005-1,-44968.72,-39200.398
４級,ZF1_1005-2,-44926.647,-39198.737
４級,ZF1_1005-3,-44867.22,-39194.201
４級,ZZ_1001-1,-44404.306,-39336.526
４級,ZZ_1006-1,-44521.301,-38995.351
４級,ZZ_1013-1,-44435.062,-39131.712
４級,ZZ_1016-1,-44467.776,-39369.426
４級,ZZ_1021-1,-44546.084,-39055.345
４級,ZZ_1026-1,-44634.461,-39016.681
４級,ZZ_1030-1,-44746.261,-38887.347
４級,ZZ_1030-2,-44739.692,-38841.542
４級,ZZ_1032-1,-44659.742,-38793.715
４級,ZZ_1032-3,-44690.555,-38711.024
４級,ZZ_1037-1,-44864.641,-38867.55
４級,ZZ_1040-1,-44851.431,-38815.57
４級,ZZ_1040-2,-44823.995,-38864.93
４級,ZZ_1041-1,-44784.511,-38965.473
４級,ZZ_1042-1,-44782.444,-38872.402
４級,ZZ_1046-1,-44698.935,-39010.054
４級,ZZ_1053-1,-44723.683,-39110.653
４級,ZZ_1057-1,-44778.003,-39103.724
４級,ZZ_1059-1,-44760.209,-39294.638
４級,ZZ_1060-1,-44794.574,-39231.767
４級,ZZ_1065-2,-44859.249,-39391.511
４級,ZZ_1072-1,-44985.051,-39257.215
４級,ZZ_1075-1,-44898.369,-39289.604
４級,ZZ_1077-1,-44863.721,-39280.014
４級,ZZ_1082-1,-44847.844,-39109.147
４級,ZZ_1083-1,-44814.93,-39097.222
４級,ZZ_1088-1,-44921.181,-39110.524
４級,ZZ_1088-2,-44961.688,-39133.977
４級,ZZ_1090-1,-44921.925,-39158.316
４級,ZZ_1096-1,-44905.268,-38905.322
４級,ZZ_1097-1,-44922.995,-38814.168
４級,ZZ_1098-1,-44941.858,-38877.672
４級,ZZ_1098-2,-44973.975,-38911.244
４級,ZZ_1098-3,-44984.527,-38943.162
４級,Z交_2,-44373.976,-39166.45
４級,Z交_3,-44459.07,-39061.542
４級,Z交_5,-44607.827,-38900.37
４級,Z交_9,-44400.109,-39181.172
４級,Z交_12,-44500.893,-39098.703
４級,Z交_13,-44589.324,-39004.42
４級,Z交_14,-44650.192,-38937.035
４級,Z交_16,-44709.614,-38928.583
４級,Z交_17,-44792.339,-38785.758
４級,Z交_19,-44812.546,-38803.945
４級,Z交_20,-44843.961,-38793.506
４級,Z交_21,-44830.119,-38940.106
４級,Z交_22,-44797.125,-38926.975
４級,Z交_24,-44658.043,-38988.259
４級,Z交_25,-44667.082,-39035.208
４級,Z交_28,-44713.953,-39172.097
４級,Z交_30,-44753.765,-39034.322
４級,Z交_31,-44783.918,-39051.371
４級,Z交_32,-44765.229,-39177.13
４級,Z交_33,-44779.76,-39312.544
４級,Z交_34,-44804.952,-39332.269
４級,Z交_35,-44823.235,-39349.071
４級,Z交_36,-44855.967,-39350.685
４級,Z交_37,-44895.988,-39350.332
４級,Z交_38,-44895.191,-39398.618
４級,Z交_39,-44915.422,-39402.012
４級,Z交_40,-44943.482,-39368.233
４級,Z交_41,-44934.033,-39298.833
４級,Z交_42,-44998.56,-39297.962
４級,Z交_43,-44965.314,-39231.607
４級,Z交_44,-44939.53,-39230.341
４級,Z交_45,-44903.703,-39228.611
４級,Z交_46,-44866.689,-39227.185
４級,Z交_47,-44829.644,-39230.689
４級,Z交_48,-44837.158,-39184.12
４級,Z交_49,-44797.312,-39174.953
４級,Z交_50,-44840.003,-39036.369
４級,Z交_51,-44879.449,-39046.751
４級,Z交_52,-44910.088,-39062.495
４級,Z交_53,-44890.972,-39097.438
４級,Z交_54,-44872.346,-39156.181
４級,Z交_55,-44960.145,-39163.128
４級,Z交_57,-44909.545,-38983.168
４級,Z交_58,-44876.114,-38961.033
４級,Z交_59,-44933.533,-38840.362
街区多角点,10A71,-48663.856,-35722.879
街区多角点,20A15,-45139.134,-33208.454
街区多角節点,1A206,-48724.18,-35921.749
街区多角節点,1A599,-47853.608,-37326.616
街区多角節点,1A690,-46440.096,-38736.53
街区多角節点,1A754,-44665.943,-41770.211
街区多角節点,2A083,-45957.178,-31034.212
街区多角節点,2A335,-48970.005,-33352.315
街区多角節点,2A355,-48627.862,-33644.71
４級,W_103-1,-44587.755,-40278.861
４級,R2交_1,-54189.757,-33312.283
４級,S2交_1,-54130.767,-33083.397
４級,S2交_2,-54175.553,-33080.518
４級,S2交_3,-54242.951,-33008.376
４級,S2交_4,-54267.73,-32685.184
４級,S2交_5,-54339.208,-32691.431
４級,S2交_6,-54470.855,-32703.282
４級,S2交_7,-54542.893,-32778.636
４級,S2交_8,-54412.884,-33004.542
４級,S2交_9,-54423.686,-33046.507
４級,S2交_10,-54541.773,-33063.046
４級,S2交_11,-54477.85,-33112.702
４級,S2交_12,-54343.825,-33214.427
４級,R2R2_1001-1,-54224.085,-33303.429
４級,R2S2_1001-1,-54147.275,-33284.865
４級,R2S2_1001-2,-54148.708,-33228.643
４級,R2S2_1001-3,-54143.422,-33178.18
４級,R2S2_1001-4,-54136.776,-33129.438
４級,R2S2_1002-1,-54178.377,-33255.141
４級,R2S2_1002-2,-54171.119,-33191.747
４級,R2S2_1002-3,-54171.497,-33131.181
４級,R2S2_1003-1,-54299.946,-33251.407
４級,S2S2_1001-1,-54205.483,-33043.665
４級,S2S2_1002-1,-54243.829,-32958.356
４級,S2S2_1002-2,-54240.687,-32907.867
４級,S2S2_1003-1,-54234.096,-32801.364
４級,S2S2_1003-2,-54234.618,-32749.984
